Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000099	0.019828	0.000000	0.000057
0.020000	0.000397	0.039716	0.000002	0.000333
0.030000	0.000894	0.059657	0.000008	0.000982
0.040000	0.001590	0.079643	0.000023	0.002153
0.050000	0.002487	0.099662	0.000053	0.003991
0.060000	0.003583	0.119707	0.000106	0.006629
0.070000	0.004881	0.139771	0.000189	0.010192
0.080000	0.006379	0.159853	0.000313	0.014792
0.090000	0.008078	0.179955	0.000489	0.020531
0.100000	0.009978	0.200083	0.000728	0.027494
0.110000	0.012080	0.220247	0.001043	0.035752
0.120000	0.014383	0.240457	0.001447	0.045360
0.130000	0.016889	0.260721	0.001955	0.056357
0.140000	0.019598	0.281041	0.002579	0.068767
0.150000	0.022510	0.301411	0.003335	0.082594
0.160000	0.025626	0.321814	0.004236	0.097828
0.170000	0.028946	0.342220	0.005296	0.114441
0.180000	0.032470	0.362593	0.006529	0.132387
0.190000	0.036198	0.382889	0.007948	0.151607
0.200000	0.040128	0.403043	0.009565	0.172023
0.210000	0.044258	0.423006	0.011392	0.193542
0.220000	0.048587	0.442731	0.013439	0.216058
0.230000	0.053112	0.462179	0.015716	0.239449
0.240000	0.057830	0.481327	0.018231	0.263582
0.250000	0.062737	0.500169	0.020990	0.288314
0.260000	0.067832	0.518721	0.023998	0.313491
0.270000	0.073111	0.537016	0.027261	0.338952
0.280000	0.078572	0.555098	0.030778	0.364533
0.290000	0.084212	0.573042	0.034551	0.390066
0.300000	0.090032	0.590923	0.038579	0.415385
0.310000	0.096031	0.608817	0.042857	0.440326
0.320000	0.102209	0.626811	0.047383	0.464731
0.330000	0.108568	0.644975	0.052150	0.488450
0.340000	0.115109	0.663365	0.057150	0.511344
0.350000	0.121836	0.682036	0.062373	0.533285
0.360000	0.128751	0.701018	0.067812	0.554161
0.370000	0.135857	0.720317	0.073453	0.573875
0.380000	0.143158	0.739930	0.079285	0.592349
0.390000	0.150657	0.759839	0.085295	0.609519
0.400000	0.158356	0.779996	0.091471	0.625343
0.410000	0.166258	0.800355	0.097798	0.639797
0.420000	0.174364	0.820865	0.104262	0.652871
0.430000	0.182675	0.841472	0.110851	0.664579
0.440000	0.191193	0.862113	0.117549	0.674947
0.450000	0.199917	0.882730	0.124345	0.684021
0.460000	0.208847	0.903267	0.131226	0.691858
0.470000	0.217982	0.923655	0.138179	0.698533
0.480000	0.227320	0.943836	0.145193	0.704132
0.490000	0.236858	0.963745	0.152258	0.708751
0.500000	0.246594	0.983316	0.159365	0.712495
0.510000	0.256523	1.002493	0.166505	0.715478
0.520000	0.266642	1.021211	0.173672	0.717818
0.530000	0.276945	1.039411	0.180860	0.719637
0.540000	0.287428	1.057046	0.188064	0.721059
0.550000	0.298084	1.074079	0.195280	0.722206
0.560000	0.308908	1.090487	0.202507	0.723200
0.570000	0.319892	1.106264	0.209744	0.724159
0.580000	0.331031	1.121431	0.216991	0.725193
0.590000	0.342319	1.136024	0.224249	0.726410
0.600000	0.353750	1.150106	0.231520	0.727909
0.610000	0.365319	1.163751	0.238808	0.729781
0.620000	0.377024	1.177036	0.246117	0.732110
0.630000	0.388859	1.190050	0.253452	0.734970
0.640000	0.400824	1.202875	0.260818	0.738428
0.650000	0.412916	1.215588	0.268223	0.742541
0.660000	0.425136	1.228259	0.275672	0.747357
0.670000	0.437482	1.240936	0.283172	0.752916
0.680000	0.449954	1.253640	0.290732	0.759250
0.690000	0.462554	1.266369	0.298360	0.766378
0.700000	0.475282	1.279098	0.306063	0.774313
0.710000	0.488136	1.291780	0.313849	0.783057
0.720000	0.501117	1.304355	0.321726	0.792601
0.730000	0.514223	1.316756	0.329704	0.802926
0.740000	0.527451	1.328915	0.337787	0.814001
0.750000	0.540800	1.340769	0.345986	0.825785
0.760000	0.554266	1.352271	0.354305	0.838225
0.770000	0.567844	1.363391	0.362752	0.851260
0.780000	0.581532	1.374119	0.371332	0.864815
0.790000	0.595325	1.384459	0.380050	0.878807
0.800000	0.609220	1.394438	0.388910	0.893147
0.810000	0.623213	1.404088	0.397914	0.907738
0.820000	0.637301	1.413443	0.407065	0.922477
0.830000	0.651481	1.422538	0.416364	0.937260
0.840000	0.665751	1.431404	0.425810	0.951978
0.850000	0.680108	1.440056	0.435403	0.966523
0.860000	0.694551	1.448496	0.445139	0.980788
0.870000	0.709077	1.456710	0.455017	0.994666
0.880000	0.723685	1.464673	0.465031	1.008058
0.890000	0.738370	1.472340	0.475176	1.020864
0.900000	0.753130	1.479668	0.485446	1.032990
0.910000	0.767962	1.486614	0.495834	1.044352
0.920000	0.782861	1.493139	0.506330	1.054868
0.930000	0.797823	1.499216	0.516928	1.064464
0.940000	0.812844	1.504833	0.527616	1.073075
0.950000	0.827918	1.510000	0.538386	1.080644
0.960000	0.843042	1.514737	0.549226	1.087123
0.970000	0.858212	1.519081	0.560125	1.092475
0.980000	0.873423	1.523081	0.571071	1.096672
0.990000	0.888673	1.526790	0.582054	1.099700
1.000000	0.903958	1.530266	0.593061	1.101556
1.010000	0.919277	1.533554	0.604081	1.102249
1.020000	0.934629	1.536689	0.615103	1.101800
1.030000	0.950011	1.539691	0.626114	1.100245
1.040000	0.965422	1.542567	0.637104	1.097631
1.050000	0.980861	1.545313	0.648063	1.094016
1.060000	0.996328	1.547902	0.658981	1.089470
