Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000030	0.005981	0.000000	0.000017
0.020000	0.000120	0.011975	0.000001	0.000100
0.030000	0.000269	0.017979	0.000002	0.000296
0.040000	0.000479	0.023991	0.000007	0.000649
0.050000	0.000749	0.030007	0.000016	0.001203
0.060000	0.001079	0.036026	0.000032	0.001998
0.070000	0.001470	0.042044	0.000057	0.003070
0.080000	0.001920	0.048061	0.000094	0.004455
0.090000	0.002431	0.054077	0.000147	0.006182
0.100000	0.003002	0.060091	0.000219	0.008277
0.110000	0.003633	0.066106	0.000314	0.010760
0.120000	0.004324	0.072125	0.000436	0.013648
0.130000	0.005075	0.078149	0.000588	0.016952
0.140000	0.005887	0.084177	0.000776	0.020678
0.150000	0.006759	0.090210	0.001003	0.024828
0.160000	0.007691	0.096240	0.001274	0.029397
0.170000	0.008684	0.102263	0.001593	0.034376
0.180000	0.009736	0.108270	0.001963	0.039751
0.190000	0.010849	0.114248	0.002389	0.045504
0.200000	0.012021	0.120187	0.002874	0.051610
0.210000	0.013253	0.126075	0.003422	0.058041
0.220000	0.014542	0.131901	0.004036	0.064764
0.230000	0.015890	0.137655	0.004718	0.071744
0.240000	0.017295	0.143333	0.005472	0.078939
0.250000	0.018757	0.148934	0.006298	0.086306
0.260000	0.020274	0.154462	0.007198	0.093801
0.270000	0.021846	0.159925	0.008174	0.101375
0.280000	0.023472	0.165334	0.009226	0.108979
0.290000	0.025152	0.170701	0.010354	0.116565
0.300000	0.026886	0.176048	0.011557	0.124082
0.310000	0.028673	0.181394	0.012835	0.131483
0.320000	0.030514	0.186753	0.014186	0.138720
0.330000	0.032408	0.192147	0.015608	0.145751
0.340000	0.034357	0.197588	0.017100	0.152532
0.350000	0.036360	0.203086	0.018658	0.159027
0.360000	0.038419	0.208647	0.020280	0.165202
0.370000	0.040534	0.214274	0.021961	0.171028
0.380000	0.042705	0.219966	0.023699	0.176481
0.390000	0.044933	0.225717	0.025489	0.181541
0.400000	0.047219	0.231519	0.027328	0.186196
0.410000	0.049564	0.237361	0.029212	0.190435
0.420000	0.051966	0.243230	0.031136	0.194257
0.430000	0.054428	0.249112	0.033096	0.197664
0.440000	0.056949	0.254995	0.035088	0.200663
0.450000	0.059528	0.260866	0.037108	0.203266
0.460000	0.062166	0.266711	0.039152	0.205489
0.470000	0.064862	0.272517	0.041216	0.207355
0.480000	0.067616	0.278268	0.043298	0.208887
0.490000	0.070427	0.283950	0.045393	0.210115
0.500000	0.073295	0.289551	0.047499	0.211069
0.510000	0.076218	0.295055	0.049614	0.211784
0.520000	0.079196	0.300445	0.051734	0.212296
0.530000	0.082226	0.305707	0.053859	0.212641
0.540000	0.085309	0.310831	0.055986	0.212858
0.550000	0.088443	0.315807	0.058116	0.212985
0.560000	0.091625	0.320629	0.060246	0.213060
0.570000	0.094855	0.325296	0.062377	0.213120
0.580000	0.098130	0.329813	0.064508	0.213202
0.590000	0.101450	0.334187	0.066641	0.213339
0.600000	0.104814	0.338428	0.068776	0.213565
0.610000	0.108219	0.342553	0.070913	0.213909
0.620000	0.111664	0.346579	0.073054	0.214400
0.630000	0.115150	0.350526	0.075201	0.215063
0.640000	0.118675	0.354413	0.077356	0.215920
0.650000	0.122238	0.358259	0.079520	0.216991
0.660000	0.125840	0.362079	0.081697	0.218293
0.670000	0.129480	0.365880	0.083887	0.219839
0.680000	0.133157	0.369667	0.086094	0.221640
0.690000	0.136873	0.373441	0.088321	0.223703
0.700000	0.140626	0.377195	0.090569	0.226032
0.710000	0.144417	0.380920	0.092842	0.228627
0.720000	0.148244	0.384600	0.095143	0.231486
0.730000	0.152108	0.388221	0.097473	0.234601
0.740000	0.156008	0.391767	0.099836	0.237963
0.750000	0.159944	0.395224	0.102233	0.241559
0.760000	0.163913	0.398583	0.104667	0.245369
0.770000	0.167915	0.401838	0.107141	0.249374
0.780000	0.171949	0.404984	0.109655	0.253551
0.790000	0.176014	0.408023	0.112212	0.257872
0.800000	0.180109	0.410961	0.114813	0.262308
0.810000	0.184233	0.413805	0.117459	0.266829
0.820000	0.188385	0.416564	0.120150	0.271400
0.830000	0.192564	0.419247	0.122887	0.275990
0.840000	0.196770	0.421860	0.125670	0.280562
0.850000	0.201001	0.424408	0.128498	0.285082
0.860000	0.205258	0.426892	0.131371	0.289516
0.870000	0.209539	0.429310	0.134288	0.293829
0.880000	0.213844	0.431653	0.137247	0.297989
0.890000	0.218171	0.433914	0.140247	0.301966
0.900000	0.222522	0.436082	0.143286	0.305727
0.910000	0.226893	0.438149	0.146361	0.309247
0.920000	0.231284	0.440105	0.149470	0.312500
0.930000	0.235694	0.441943	0.152610	0.315461
0.940000	0.240123	0.443663	0.155778	0.318112
0.950000	0.244567	0.445265	0.158971	0.320434
0.960000	0.249028	0.446756	0.162186	0.322413
0.970000	0.253502	0.448144	0.165418	0.324038
0.980000	0.257990	0.449440	0.168665	0.325302
0.990000	0.262491	0.450655	0.171923	0.326200
1.000000	0.267003	0.451802	0.175188	0.326733
1.010000	0.271526	0.452891	0.178456	0.326904
1.020000	0.276061	0.453930	0.181725	0.326723
1.030000	0.280605	0.454923	0.184990	0.326200
1.040000	0.285159	0.455872	0.188248	0.325351
1.050000	0.289722	0.456775	0.191496	0.324195
1.060000	0.294294	0.457628	0.194731	0.322754
1.070000	0.298875	0.458424	0.197950	0.321054
1.080000	0.303463	0.459155	0.201151	0.319123
1.090000	0.308057	0.459815	0.204332	0.316990
1.100000	0.312659	0.460400	0.207490	0.314688
1.110000	0.317265	0.460909	0.210625	0.312248
1.120000	0.321877	0.461341	0.213735	0.309707
1.130000	0.326492	0.461701	0.216819	0.307097
1.140000	0.331110	0.461997	0.219877	0.304453
1.150000	0.335732	0.462241	0.222908	0.301810
1.160000	0.340355	0.462441	0.225913	0.299202
1.170000	0.344980	0.462608	0.228892	0.296661
1.180000	0.349607	0.462747	0.231847	0.294220
1.190000	0.354235	0.462861	0.234777	0.291909
1.200000	0.358864	0.462950	0.237685	0.289755
1.210000	0.363494	0.463008	0.240573	0.287786
1.220000	0.368124	0.463024	0.243442	0.286024
1.230000	0.372754	0.462980	0.246294	0.284490
1.240000	0.377384	0.462857	0.249132	0.283201
1.250000	0.382011	0.462635	0.251959	0.282171
1.260000	0.386636	0.462293	0.254777	0.281408
1.270000	0.391257	0.461811	0.257588	0.280918
1.280000	0.395872	0.461172	0.260396	0.280702
1.290000	0.400479	0.460367	0.263203	0.280754
1.300000	0.405078	0.459393	0.266012	0.281068
1.310000	0.409667	0.458248	0.268825	0.281628
1.320000	0.414243	0.456940	0.271645	0.282418
1.330000	0.418805	0.455478	0.274474	0.283417
1.340000	0.423352	0.453874	0.277314	0.284599
1.350000	0.427882	0.452140	0.280167	0.285937
1.360000	0.432394	0.450291	0.283033	0.287398
1.370000	0.436888	0.448338	0.285915	0.288950
1.380000	0.441361	0.446290	0.288812	0.290557
1.390000	0.445813	0.444152	0.291726	0.292184
1.400000	0.450243	0.441926	0.294656	0.293793
1.410000	0.454651	0.439611	0.297602	0.295346
1.420000	0.459035	0.437200	0.300563	0.296807
1.430000	0.463395	0.434689	0.303537	0.298139
1.440000	0.467729	0.432071	0.306525	0.299305
1.450000	0.472036	0.429339	0.309523	0.300270
1.460000	0.476315	0.426489	0.312529	0.301003
1.470000	0.480565	0.423518	0.315542	0.301471
1.480000	0.484785	0.420427	0.318558	0.301647
1.490000	0.488973	0.417221	0.321574	0.301504
1.500000	0.493129	0.413906	0.324587	0.301019
1.510000	0.497251	0.410489	0.327593	0.300173
1.520000	0.501339	0.406978	0.330589	0.298950
1.530000	0.505391	0.403384	0.333571	0.297339
1.540000	0.509406	0.399717	0.336535	0.295331
1.550000	0.513385	0.395982	0.339476	0.292923
1.560000	0.517326	0.392185	0.342392	0.290116
1.570000	0.521228	0.388328	0.345277	0.286915
1.580000	0.525092	0.384413	0.348129	0.283330
1.590000	0.528916	0.380439	0.350942	0.279375
1.600000	0.532700	0.376401	0.353715	0.275067
1.610000	0.536444	0.372296	0.356443	0.270427
1.620000	0.540146	0.368121	0.359123	0.265480
1.630000	0.543806	0.363871	0.361751	0.260254
1.640000	0.547423	0.359546	0.364327	0.254780
1.650000	0.550997	0.355146	0.366846	0.249089
1.660000	0.554526	0.350673	0.369308	0.243217
1.670000	0.558010	0.346131	0.371710	0.237201
1.680000	0.561448	0.341522	0.374052	0.231076
1.690000	0.564840	0.336853	0.376331	0.224881
1.700000	0.568185	0.332131	0.378549	0.218653
1.710000	0.571483	0.327359	0.380704	0.212432
1.720000	0.574732	0.322543	0.382798	0.206253
1.730000	0.577933	0.317684	0.384830	0.200154
1.740000	0.581086	0.312786	0.386801	0.194169
1.750000	0.584189	0.307849	0.388714	0.188331
1.760000	0.587243	0.302871	0.390569	0.182671
1.770000	0.590246	0.297849	0.392368	0.177216
1.780000	0.593200	0.292783	0.394114	0.171993
1.790000	0.596102	0.287668	0.395808	0.167022
1.800000	0.598953	0.282501	0.397455	0.162323
1.810000	0.601752	0.277283	0.399056	0.157910
1.820000	0.604498	0.272010	0.400614	0.153793
1.830000	0.607192	0.266683	0.402133	0.149979
1.840000	0.609832	0.261302	0.403615	0.146471
1.850000	0.612418	0.255870	0.405063	0.143266
1.860000	0.614949	0.250387	0.406481	0.140358
1.870000	0.617425	0.244852	0.407871	0.137739
1.880000	0.619846	0.239268	0.409237	0.135394
1.890000	0.622210	0.233632	0.410580	0.133306
1.900000	0.624518	0.227945	0.411904	0.131454
1.910000	0.626769	0.222203	0.413210	0.129814
1.920000	0.628962	0.216404	0.414501	0.128359
