Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000116	0.023127	0.000000	0.000067
0.020000	0.000463	0.046324	0.000002	0.000388
0.030000	0.001042	0.069581	0.000009	0.001145
0.040000	0.001855	0.092886	0.000027	0.002511
0.050000	0.002900	0.116229	0.000062	0.004655
0.060000	0.004179	0.139601	0.000123	0.007731
0.070000	0.005692	0.162993	0.000220	0.011886
0.080000	0.007439	0.186402	0.000365	0.017252
0.090000	0.009420	0.209831	0.000570	0.023944
0.100000	0.011636	0.233287	0.000849	0.032064
0.110000	0.014086	0.256783	0.001216	0.041693
0.120000	0.016772	0.280330	0.001688	0.052897
0.130000	0.019693	0.303936	0.002280	0.065720
0.140000	0.022851	0.327602	0.003008	0.080188
0.150000	0.026245	0.351321	0.003889	0.096309
0.160000	0.029877	0.375073	0.004939	0.114069
0.170000	0.033747	0.398826	0.006176	0.133435
0.180000	0.037854	0.422537	0.007613	0.154355
0.190000	0.042197	0.446146	0.009268	0.176757
0.200000	0.046776	0.469602	0.011153	0.200552
0.210000	0.051588	0.492842	0.013283	0.225631
0.220000	0.056632	0.515806	0.015670	0.251868
0.230000	0.061903	0.538452	0.018324	0.279124
0.240000	0.067400	0.560750	0.021255	0.307243
0.250000	0.073117	0.582699	0.024471	0.336057
0.260000	0.079053	0.604308	0.027978	0.365386
0.270000	0.085202	0.625622	0.031780	0.395046
0.280000	0.091564	0.646702	0.035879	0.424843
0.290000	0.098136	0.667611	0.040276	0.454582
0.300000	0.104916	0.688452	0.044970	0.484071
0.310000	0.111905	0.709311	0.049956	0.513117
0.320000	0.119103	0.730274	0.055230	0.541538
0.330000	0.126511	0.751430	0.060784	0.569158
0.340000	0.134132	0.772846	0.066610	0.595816
0.350000	0.141969	0.794575	0.072697	0.621362
0.360000	0.150025	0.816655	0.079033	0.645667
0.370000	0.158303	0.839096	0.085606	0.668618
0.380000	0.166808	0.861892	0.092401	0.690121
0.390000	0.175542	0.885015	0.099403	0.710105
0.400000	0.184509	0.908423	0.106598	0.728519
0.410000	0.193711	0.932059	0.113968	0.745333
0.420000	0.203151	0.955864	0.121499	0.760539
0.430000	0.212829	0.979776	0.129174	0.774149
0.440000	0.222747	1.003725	0.136977	0.786195
0.450000	0.232904	1.027646	0.144893	0.796729
0.460000	0.243299	1.051468	0.152906	0.805818
0.470000	0.253932	1.075123	0.161004	0.813550
0.480000	0.264801	1.098540	0.169173	0.820023
0.490000	0.275902	1.121647	0.177401	0.825349
0.500000	0.287233	1.144369	0.185677	0.829651
0.510000	0.298788	1.166637	0.193991	0.833062
0.520000	0.310564	1.188380	0.202336	0.835721
0.530000	0.322554	1.209529	0.210703	0.837768
0.540000	0.334752	1.230029	0.219089	0.839348
0.550000	0.347152	1.249835	0.227489	0.840606
0.560000	0.359746	1.268927	0.235901	0.841683
0.570000	0.372528	1.287302	0.244323	0.842718
0.580000	0.385490	1.304978	0.252756	0.843840
0.590000	0.398625	1.321997	0.261200	0.845176
0.600000	0.411928	1.338424	0.269660	0.846843
0.610000	0.425392	1.354336	0.278139	0.848947
0.620000	0.439013	1.369834	0.286641	0.851587
0.630000	0.452788	1.385014	0.295173	0.854852
0.640000	0.466713	1.399964	0.303740	0.858819
0.650000	0.480787	1.414793	0.312351	0.863556
0.660000	0.495008	1.429573	0.321014	0.869119
0.670000	0.509378	1.444350	0.329737	0.875557
0.680000	0.523896	1.459150	0.338528	0.882906
0.690000	0.538561	1.473971	0.347398	0.891189
0.700000	0.553375	1.488785	0.356355	0.900422
0.710000	0.568337	1.503536	0.365410	0.910606
0.720000	0.583445	1.518159	0.374571	0.921732
0.730000	0.598699	1.532578	0.383847	0.933775
0.740000	0.614096	1.546717	0.393249	0.946700
0.750000	0.629632	1.560504	0.402784	0.960459
0.760000	0.645305	1.573880	0.412461	0.974991
0.770000	0.661108	1.586814	0.422286	0.990220
0.780000	0.677039	1.599293	0.432267	1.006061
0.790000	0.693093	1.611325	0.442409	1.022417
0.800000	0.709264	1.622933	0.452717	1.039182
0.810000	0.725550	1.634154	0.463194	1.056243
0.820000	0.741946	1.645034	0.473842	1.073479
0.830000	0.758450	1.655617	0.484664	1.090767
0.840000	0.775058	1.665932	0.495657	1.107980
0.850000	0.791768	1.675999	0.506823	1.124991
0.860000	0.808577	1.685819	0.518156	1.141673
0.870000	0.825483	1.695378	0.529655	1.157905
0.880000	0.842484	1.704639	0.541312	1.173565
0.890000	0.859575	1.713558	0.553124	1.188539
0.900000	0.876753	1.722088	0.565081	1.202717
0.910000	0.894015	1.730177	0.577175	1.215999
0.920000	0.911355	1.737780	0.589397	1.228290
0.930000	0.928769	1.744870	0.601737	1.239503
0.940000	0.946251	1.751434	0.614183	1.249561
0.950000	0.963796	1.757477	0.626724	1.258399
0.960000	0.981399	1.763028	0.639347	1.265962
0.970000	0.999055	1.768129	0.652039	1.272203
0.980000	1.016760	1.772834	0.664787	1.277094
0.990000	1.034511	1.777203	0.677576	1.280617
1.000000	1.052303	1.781293	0.690395	1.282769
1.010000	1.070136	1.785160	0.703227	1.283560
