Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000055	0.011097	0.000000	0.000032
0.020000	0.000222	0.022236	0.000001	0.000186
0.030000	0.000500	0.033413	0.000005	0.000550
0.040000	0.000890	0.044624	0.000013	0.001206
0.050000	0.001393	0.055863	0.000030	0.002235
0.060000	0.002008	0.067124	0.000059	0.003713
0.070000	0.002735	0.078406	0.000106	0.005710
0.080000	0.003576	0.089706	0.000175	0.008289
0.090000	0.004530	0.101029	0.000274	0.011507
0.100000	0.005597	0.112379	0.000408	0.015413
0.110000	0.006777	0.123765	0.000584	0.020046
0.120000	0.008072	0.135192	0.000811	0.025440
0.130000	0.009481	0.146667	0.001096	0.031615
0.140000	0.011006	0.158192	0.001446	0.038586
0.150000	0.012645	0.169764	0.001870	0.046357
0.160000	0.014401	0.181372	0.002376	0.054923
0.170000	0.016273	0.192995	0.002971	0.064268
0.180000	0.018261	0.204610	0.003664	0.074370
0.190000	0.020365	0.216180	0.004461	0.085195
0.200000	0.022584	0.227670	0.005370	0.096700
0.210000	0.024918	0.239046	0.006397	0.108835
0.220000	0.027365	0.250274	0.007549	0.121540
0.230000	0.029923	0.261328	0.008830	0.134747
0.240000	0.032591	0.272190	0.010245	0.148382
0.250000	0.035366	0.282858	0.011798	0.162363
0.260000	0.038247	0.293342	0.013493	0.176605
0.270000	0.041232	0.303659	0.015331	0.191015
0.280000	0.044320	0.313849	0.017314	0.205501
0.290000	0.047509	0.323956	0.019441	0.219967
0.300000	0.050799	0.334027	0.021713	0.234319
0.310000	0.054190	0.344121	0.024127	0.248462
0.320000	0.057682	0.354289	0.026681	0.262308
0.330000	0.061276	0.364578	0.029372	0.275770
0.340000	0.064974	0.375035	0.032195	0.288769
0.350000	0.068777	0.385690	0.035145	0.301233
0.360000	0.072688	0.396562	0.038217	0.313100
0.370000	0.076709	0.407660	0.041405	0.324314
0.380000	0.080842	0.418977	0.044701	0.334833
0.390000	0.085089	0.430500	0.048099	0.344621
0.400000	0.089453	0.442205	0.051591	0.353655
0.410000	0.093934	0.454065	0.055170	0.361924
0.420000	0.098534	0.466036	0.058827	0.369423
0.430000	0.103255	0.478079	0.062556	0.376163
0.440000	0.108096	0.490155	0.066348	0.382159
0.450000	0.113058	0.502227	0.070197	0.387439
0.460000	0.118140	0.514252	0.074095	0.392038
0.470000	0.123343	0.526189	0.078035	0.395998
0.480000	0.128664	0.538001	0.082012	0.399368
0.490000	0.134102	0.549643	0.086021	0.402204
0.500000	0.139656	0.561072	0.090055	0.404566
0.510000	0.145323	0.572246	0.094111	0.406517
0.520000	0.151100	0.583123	0.098184	0.408125
0.530000	0.156984	0.593663	0.102272	0.409455
0.540000	0.162972	0.603835	0.106373	0.410576
0.550000	0.169060	0.613615	0.110483	0.411556
0.560000	0.175243	0.622992	0.114603	0.412459
0.570000	0.181518	0.631964	0.118732	0.413349
0.580000	0.187881	0.640547	0.122871	0.414285
0.590000	0.194328	0.648767	0.127018	0.415323
0.600000	0.200855	0.656663	0.131178	0.416514
0.610000	0.207460	0.664283	0.135349	0.417905
0.620000	0.214140	0.671686	0.139536	0.419538
0.630000	0.220893	0.678928	0.143741	0.421452
0.640000	0.227718	0.686070	0.147967	0.423679
0.650000	0.234615	0.693167	0.152216	0.426248
0.660000	0.241582	0.700266	0.156493	0.429182
0.670000	0.248620	0.707397	0.160801	0.432501
0.680000	0.255730	0.714575	0.165144	0.436221
0.690000	0.262912	0.721799	0.169527	0.440351
0.700000	0.270166	0.729056	0.173952	0.444898
0.710000	0.277493	0.736318	0.178426	0.449863
0.720000	0.284892	0.743537	0.182951	0.455241
0.730000	0.292363	0.750667	0.187532	0.461023
0.740000	0.299905	0.757663	0.192173	0.467194
0.750000	0.307516	0.764486	0.196877	0.473732
0.760000	0.315194	0.771101	0.201649	0.480611
0.770000	0.322937	0.777485	0.206490	0.487797
0.780000	0.330743	0.783633	0.211405	0.495252
0.790000	0.338609	0.789550	0.216396	0.502933
0.800000	0.346533	0.795250	0.221465	0.510793
0.810000	0.354513	0.800753	0.226613	0.518779
