Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000072	0.014435	0.000000	0.000042
0.020000	0.000289	0.028918	0.000001	0.000242
0.030000	0.000651	0.043445	0.000006	0.000715
0.040000	0.001158	0.058008	0.000017	0.001568
0.050000	0.001811	0.072600	0.000039	0.002906
0.060000	0.002610	0.087216	0.000077	0.004827
0.070000	0.003555	0.101851	0.000138	0.007423
0.080000	0.004647	0.116504	0.000228	0.010774
0.090000	0.005885	0.131177	0.000356	0.014956
0.100000	0.007271	0.145876	0.000530	0.020029
0.110000	0.008803	0.160609	0.000760	0.026048
0.120000	0.010483	0.175386	0.001054	0.033051
0.130000	0.012311	0.190211	0.001424	0.041068
0.140000	0.014287	0.205087	0.001879	0.050116
0.150000	0.016413	0.220008	0.002430	0.060200
0.160000	0.018688	0.234962	0.003087	0.071312
0.170000	0.021112	0.249926	0.003859	0.083432
0.180000	0.023686	0.264868	0.004758	0.096528
0.190000	0.026409	0.279755	0.005793	0.110556
0.200000	0.029281	0.294542	0.006972	0.125462
0.210000	0.032300	0.309185	0.008305	0.141177
0.220000	0.035464	0.323648	0.009798	0.157624
0.230000	0.038772	0.337899	0.011460	0.174715
0.240000	0.042221	0.351918	0.013295	0.192353
0.250000	0.045809	0.365700	0.015308	0.210433
0.260000	0.049534	0.379259	0.017504	0.228843
0.270000	0.053394	0.392622	0.019886	0.247465
0.280000	0.057386	0.405829	0.022454	0.266179
0.290000	0.061510	0.418928	0.025209	0.284862
0.300000	0.065765	0.431981	0.028151	0.303392
0.310000	0.070150	0.445054	0.031276	0.321648
0.320000	0.074666	0.458203	0.034582	0.339516
0.330000	0.079314	0.471494	0.038065	0.356884
0.340000	0.084097	0.484973	0.041718	0.373651
0.350000	0.089015	0.498676	0.045536	0.389725
0.360000	0.094071	0.512628	0.049510	0.405021
0.370000	0.099268	0.526837	0.053633	0.419471
0.380000	0.104609	0.541298	0.057896	0.433017
0.390000	0.110095	0.555994	0.062290	0.445614
0.400000	0.115729	0.570901	0.066805	0.457231
0.410000	0.121513	0.585972	0.071432	0.467850
0.420000	0.127449	0.601166	0.076159	0.477467
0.430000	0.133537	0.616439	0.080978	0.486092
0.440000	0.139778	0.631748	0.085878	0.493745
0.450000	0.146172	0.647042	0.090849	0.500460
0.460000	0.152719	0.662275	0.095884	0.506280
0.470000	0.159417	0.677403	0.100972	0.511261
0.480000	0.166266	0.692372	0.106106	0.515465
0.490000	0.173264	0.707135	0.111279	0.518963
0.500000	0.180408	0.721642	0.116484	0.521832
0.510000	0.187696	0.735843	0.121714	0.524156
0.520000	0.195124	0.749685	0.126965	0.526019
0.530000	0.202688	0.763127	0.132233	0.527512
0.540000	0.210385	0.776128	0.137514	0.528722
0.550000	0.218209	0.788660	0.142807	0.529739
0.560000	0.226156	0.800709	0.148109	0.530649
0.570000	0.234222	0.812273	0.153420	0.531537
0.580000	0.242400	0.823370	0.158740	0.532482
0.590000	0.250687	0.834027	0.164070	0.533560
0.600000	0.259079	0.844289	0.169412	0.534840
0.610000	0.267572	0.854215	0.174768	0.536388
0.620000	0.276163	0.863863	0.180141	0.538261
0.630000	0.284849	0.873309	0.185534	0.540512
0.640000	0.293628	0.882624	0.190952	0.543186
0.650000	0.302501	0.891874	0.196399	0.546323
0.660000	0.311466	0.901108	0.201880	0.549958
0.670000	0.320523	0.910358	0.207400	0.554117
0.680000	0.329673	0.919643	0.212964	0.558822
0.690000	0.338916	0.928962	0.218579	0.564087
0.700000	0.348252	0.938295	0.224248	0.569921
0.710000	0.357682	0.947611	0.229979	0.576325
0.720000	0.367204	0.956858	0.235776	0.583292
0.730000	0.376819	0.965985	0.241647	0.590811
0.740000	0.386524	0.974940	0.247594	0.598859
0.750000	0.396317	0.983672	0.253625	0.607407
0.760000	0.406196	0.992140	0.259744	0.616418
0.770000	0.416159	1.000322	0.265955	0.625847
0.780000	0.426202	1.008210	0.272262	0.635644
0.790000	0.436322	1.015807	0.278669	0.645749
0.800000	0.446517	1.023132	0.285178	0.656099
0.810000	0.456784	1.030209	0.291792	0.666623
0.820000	0.467120	1.037069	0.298511	0.677251
0.830000	0.477524	1.043740	0.305337	0.687905
0.840000	0.487995	1.050246	0.312269	0.698510
0.850000	0.498529	1.056597	0.319306	0.708990
0.860000	0.509126	1.062796	0.326448	0.719266
0.870000	0.519784	1.068832	0.333691	0.729264
0.880000	0.530502	1.074683	0.341032	0.738911
0.890000	0.541277	1.080313	0.348468	0.748139
0.900000	0.552107	1.085688	0.355993	0.756881
0.910000	0.562990	1.090772	0.363603	0.765075
0.920000	0.573922	1.095539	0.371293	0.772663
0.930000	0.584900	1.099963	0.379055	0.779592
0.940000	0.595920	1.104037	0.386882	0.785817
0.950000	0.606979	1.107769	0.394768	0.791294
0.960000	0.618074	1.111176	0.402705	0.795990
0.970000	0.629202	1.114284	0.410686	0.799877
0.980000	0.640359	1.117135	0.418700	0.802936
0.990000	0.651544	1.119770	0.426741	0.805154
1.000000	0.662754	1.122229	0.434801	0.806528
1.010000	0.673988	1.124549	0.442869	0.807065
1.020000	0.685244	1.126758	0.450939	0.806780
1.030000	0.696523	1.128875	0.459002	0.805697
1.040000	0.707822	1.130905	0.467051	0.803848
1.050000	0.719140	1.132844	0.475077	0.801275
1.060000	0.730478	1.134677	0.483074	0.798028
1.070000	0.741834	1.136382	0.491035	0.794163
1.080000	0.753205	1.137934	0.498955	0.789743
1.090000	0.764592	1.139316	0.506828	0.784834
1.100000	0.775991	1.140513	0.514650	0.779511
1.110000	0.787401	1.141518	0.522418	0.773846
1.120000	0.798821	1.142342	0.530127	0.767919
1.130000	0.810248	1.143005	0.537775	0.761808
1.140000	0.821680	1.143533	0.545362	0.755594
1.150000	0.833118	1.143957	0.552887	0.749354
1.160000	0.844559	1.144314	0.560350	0.743169
1.170000	0.856004	1.144642	0.567751	0.737116
1.180000	0.867452	1.144967	0.575093	0.731271
1.190000	0.878903	1.145301	0.582377	0.725706
1.200000	0.890358	1.145644	0.589608	0.720490
1.210000	0.901816	1.145978	0.596788	0.715688
1.220000	0.913278	1.146264	0.603923	0.711359
1.230000	0.924741	1.146438	0.611017	0.707555
1.240000	0.936206	1.146435	0.618076	0.704322
1.250000	0.947669	1.146185	0.625106	0.701695
1.260000	0.959128	1.145615	0.632112	0.699701
1.270000	0.970580	1.144649	0.639102	0.698356
1.280000	0.982020	1.143235	0.646081	0.697663
1.290000	0.993443	1.141340	0.653057	0.697618
1.300000	1.004845	1.138942	0.660036	0.698200
1.310000	1.016220	1.136046	0.667023	0.699379
1.320000	1.027564	1.132674	0.674025	0.701115
1.330000	1.038872	1.128857	0.681047	0.703354
1.340000	1.050140	1.124636	0.688094	0.706036
1.350000	1.061364	1.120053	0.695169	0.709094
