Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000070	0.014059	0.000000	0.000040
0.020000	0.000281	0.028155	0.000001	0.000236
0.030000	0.000633	0.042280	0.000006	0.000696
0.040000	0.001127	0.056430	0.000016	0.001526
0.050000	0.001762	0.070596	0.000038	0.002829
0.060000	0.002539	0.084773	0.000075	0.004698
0.070000	0.003458	0.098957	0.000134	0.007222
0.080000	0.004518	0.113144	0.000222	0.010480
0.090000	0.005721	0.127336	0.000346	0.014544
0.100000	0.007065	0.141536	0.000516	0.019474
0.110000	0.008551	0.155749	0.000739	0.025319
0.120000	0.010180	0.169980	0.001025	0.032119
0.130000	0.011951	0.184236	0.001384	0.039899
0.140000	0.013865	0.198515	0.001826	0.048677
0.150000	0.015921	0.212815	0.002361	0.058454
0.160000	0.018121	0.227123	0.002999	0.069222
0.170000	0.020464	0.241422	0.003749	0.080961
0.180000	0.022949	0.255687	0.004621	0.093638
0.190000	0.025577	0.269892	0.005625	0.107209
0.200000	0.028347	0.284005	0.006768	0.121618
0.210000	0.031257	0.297991	0.008060	0.136800
0.220000	0.034306	0.311819	0.009506	0.152677
0.230000	0.037493	0.325465	0.011115	0.169165
0.240000	0.040815	0.338917	0.012892	0.186169
0.250000	0.044270	0.352172	0.014840	0.203587
0.260000	0.047858	0.365238	0.016964	0.221311
0.270000	0.051575	0.378137	0.019267	0.239229
0.280000	0.055420	0.390900	0.021749	0.257224
0.290000	0.059392	0.403570	0.024411	0.275179
0.300000	0.063491	0.416192	0.027252	0.292979
0.310000	0.067716	0.428817	0.030270	0.310507
0.320000	0.072068	0.441492	0.033461	0.327653
0.330000	0.076546	0.454261	0.036821	0.344312
0.340000	0.081153	0.467168	0.040345	0.360387
0.350000	0.085890	0.480236	0.044027	0.375787
0.360000	0.090759	0.493485	0.047859	0.390434
0.370000	0.095761	0.506921	0.051833	0.404258
0.380000	0.100898	0.520539	0.055941	0.417205
0.390000	0.106172	0.534326	0.060174	0.429228
0.400000	0.111585	0.548264	0.064522	0.440297
0.410000	0.117138	0.562318	0.068976	0.450392
0.420000	0.122831	0.576453	0.073527	0.459508
0.430000	0.128667	0.590636	0.078163	0.467651
0.440000	0.134644	0.604831	0.082877	0.474838
0.450000	0.140763	0.619004	0.087657	0.481101
0.460000	0.147024	0.633115	0.092496	0.486479
0.470000	0.153425	0.647129	0.097384	0.491023
0.480000	0.159966	0.661007	0.102314	0.494793
0.490000	0.166645	0.674710	0.107277	0.497857
0.500000	0.173460	0.688198	0.112269	0.500288
0.510000	0.180408	0.701433	0.117281	0.502167
0.520000	0.187487	0.714377	0.122310	0.503577
0.530000	0.194694	0.726991	0.127352	0.504606
0.540000	0.202026	0.739244	0.132402	0.505343
0.550000	0.209478	0.751113	0.137458	0.505875
0.560000	0.217047	0.762584	0.142519	0.506292
0.570000	0.224728	0.773652	0.147583	0.506677
0.580000	0.232519	0.784331	0.152652	0.507115
0.590000	0.240414	0.794645	0.157726	0.507683
0.600000	0.248410	0.804623	0.162807	0.508454
0.610000	0.256505	0.814309	0.167896	0.509498
0.620000	0.264696	0.823753	0.172998	0.510877
0.630000	0.272980	0.833006	0.178115	0.512648
0.640000	0.281355	0.842121	0.183252	0.514860
0.650000	0.289822	0.851148	0.188414	0.517557
0.660000	0.298378	0.860125	0.193605	0.520778
0.670000	0.307024	0.869082	0.198831	0.524550
0.680000	0.315760	0.878030	0.204098	0.528899
0.690000	0.324585	0.886970	0.209411	0.533840
0.700000	0.333499	0.895886	0.214777	0.539381
0.710000	0.342502	0.904747	0.220201	0.545525
0.720000	0.351594	0.913521	0.225689	0.552265
0.730000	0.360772	0.922163	0.231248	0.559585
0.740000	0.370036	0.930630	0.236883	0.567464
0.750000	0.379384	0.938886	0.242599	0.575870
0.760000	0.388813	0.946900	0.248402	0.584763
0.770000	0.398321	0.954653	0.254296	0.594098
0.780000	0.407906	0.962142	0.260285	0.603820
0.790000	0.417563	0.969371	0.266373	0.613868
0.800000	0.427292	0.976353	0.272563	0.624177
0.810000	0.437090	0.983108	0.278857	0.634675
0.820000	0.446954	0.989659	0.285257	0.645286
0.830000	0.456882	0.996030	0.291763	0.655934
0.840000	0.466874	1.002236	0.298376	0.666539
0.850000	0.476926	1.008290	0.305094	0.677021
0.860000	0.487039	1.014193	0.311915	0.687303
0.870000	0.497210	1.019934	0.318839	0.697307
0.880000	0.507437	1.025497	0.325860	0.706956
0.890000	0.517719	1.030863	0.332977	0.716181
0.900000	0.528054	1.036003	0.340182	0.724913
0.910000	0.538438	1.040885	0.347473	0.733087
0.920000	0.548870	1.045489	0.354842	0.740646
0.930000	0.559347	1.049802	0.362284	0.747535
0.940000	0.569865	1.053814	0.369790	0.753709
0.950000	0.580422	1.057533	0.377355	0.759125
0.960000	0.591015	1.060971	0.384970	0.763749
0.970000	0.601641	1.064150	0.392628	0.767556
0.980000	0.612297	1.067098	0.400319	0.770528
0.990000	0.622982	1.069848	0.408035	0.772654
1.000000	0.633694	1.072433	0.415769	0.773933
1.010000	0.644430	1.074883	0.423511	0.774375
1.020000	0.655191	1.077221	0.431254	0.773996
1.030000	0.665974	1.079458	0.438988	0.772822
1.040000	0.676780	1.081598	0.446708	0.770888
1.050000	0.687606	1.083636	0.454404	0.768238
1.060000	0.698452	1.085560	0.462070	0.764923
1.070000	0.709317	1.087353	0.469700	0.761000
1.080000	0.720199	1.088997	0.477288	0.756534
1.090000	0.731096	1.090474	0.484829	0.751594
1.100000	0.742008	1.091772	0.492319	0.746253
1.110000	0.752931	1.092887	0.499753	0.740586
1.120000	0.763865	1.093825	0.507130	0.734672
1.130000	0.774807	1.094601	0.514446	0.728592
1.140000	0.785756	1.095235	0.521701	0.722426
1.150000	0.796711	1.095750	0.528895	0.716252
1.160000	0.807671	1.096174	0.536027	0.710150
1.170000	0.818635	1.096535	0.543098	0.704196
1.180000	0.829602	1.096852	0.550111	0.698466
1.190000	0.840572	1.097135	0.557068	0.693030
1.200000	0.851544	1.097379	0.563973	0.687954
1.210000	0.862519	1.097572	0.570829	0.683302
1.220000	0.873495	1.097681	0.577641	0.679128
1.230000	0.884472	1.097661	0.584413	0.675483
1.240000	0.895448	1.097462	0.591152	0.672406
1.250000	0.906421	1.097029	0.597863	0.669932
1.260000	0.917388	1.096302	0.604553	0.668083
1.270000	0.928346	1.095226	0.611227	0.666872
1.280000	0.939291	1.093762	0.617892	0.666302
1.290000	0.950219	1.091882	0.624555	0.666363
1.300000	0.961127	1.089569	0.631222	0.667037
1.310000	0.972009	1.086826	0.637898	0.668294
1.320000	0.982862	1.083671	0.644589	0.670090
1.330000	0.993681	1.080131	0.651301	0.672378
1.340000	1.004464	1.076235	0.658038	0.675096
1.350000	1.015205	1.072017	0.664805	0.678180
1.360000	1.025903	1.067516	0.671603	0.681556
1.370000	1.036555	1.062767	0.678436	0.685143
1.380000	1.047158	1.057789	0.685306	0.688860
1.390000	1.057710	1.052596	0.692214	0.692620
1.400000	1.068209	1.047192	0.699159	0.696336
1.410000	1.078653	1.041570	0.706140	0.699918
1.420000	1.089039	1.035717	0.713156	0.703280
1.430000	1.099366	1.029617	0.720205	0.706332
1.440000	1.109631	1.023252	0.727282	0.708991
1.450000	1.119830	1.016604	0.734383	0.711173
1.460000	1.129962	1.009660	0.741503	0.712801
1.470000	1.140023	1.002412	0.748637	0.713801
1.480000	1.150009	0.994863	0.755777	0.714104
1.490000	1.159919	0.987022	0.762916	0.713649
1.500000	1.169749	0.978906	0.770047	0.712381
1.510000	1.179496	0.970537	0.777161	0.710252
1.520000	1.189159	0.961937	0.784249	0.707226
1.530000	1.198734	0.953132	0.791303	0.703273
1.540000	1.208221	0.944147	0.798312	0.698375
1.550000	1.217617	0.935001	0.805267	0.692521
1.560000	1.226920	0.925707	0.812159	0.685715
1.570000	1.236130	0.916272	0.818978	0.677968
1.580000	1.245245	0.906696	0.825715	0.669302
1.590000	1.254264	0.896976	0.832361	0.659750
1.600000	1.263184	0.887106	0.838907	0.649352
1.610000	1.272005	0.877075	0.845345	0.638159
1.620000	1.280725	0.866874	0.851668	0.626231
1.630000	1.289342	0.856494	0.857868	0.613633
1.640000	1.297854	0.845932	0.863939	0.600437
1.650000	1.306260	0.835186	0.869875	0.586721
1.660000	1.314558	0.824263	0.875672	0.572567
1.670000	1.322745	0.813171	0.881325	0.558061
1.680000	1.330820	0.801924	0.886832	0.543293
1.690000	1.338783	0.790535	0.892190	0.528351
1.700000	1.346631	0.779021	0.897399	0.513326
1.710000	1.354363	0.767398	0.902457	0.498310
1.720000	1.361978	0.755676	0.907365	0.483392
1.730000	1.369476	0.743863	0.912125	0.468657
1.740000	1.376855	0.731966	0.916739	0.454190
1.750000	1.384115	0.719983	0.921210	0.440070
1.760000	1.391255	0.707911	0.925542	0.426372
1.770000	1.398273	0.695746	0.929739	0.413162
1.780000	1.405169	0.683479	0.933807	0.400502
1.790000	1.411942	0.671104	0.937751	0.388446
1.800000	1.418591	0.658615	0.941578	0.377037
1.810000	1.425114	0.646006	0.945294	0.366313
1.820000	1.431511	0.633274	0.948907	0.356298
1.830000	1.437779	0.620419	0.952423	0.347011
1.840000	1.443919	0.607441	0.955849	0.338457
1.850000	1.449928	0.594344	0.959194	0.330634
1.860000	1.455805	0.581131	0.962464	0.323528
1.870000	1.461550	0.567802	0.965667	0.317118
1.880000	1.467161	0.554357	0.968809	0.311372
1.890000	1.472637	0.540793	0.971897	0.306249
1.900000	1.477976	0.527106	0.974936	0.301699
1.910000	1.483178	0.513290	0.977932	0.297668
1.920000	1.488242	0.499338	0.980891	0.294090
1.930000	1.493165	0.485242	0.983815	0.290896
1.940000	1.497946	0.470995	0.986710	0.288009
1.950000	1.502584	0.456592	0.989576	0.285351
1.960000	1.507077	0.442028	0.992417	0.282836
1.970000	1.511424	0.427307	0.995233	0.280378
1.980000	1.515623	0.412436	0.998025	0.277889
1.990000	1.519672	0.397425	1.000791	0.275280
2.000000	1.523571	0.382287	1.003530	0.272464
2.010000	1.527318	0.367040	1.006239	0.269353
2.020000	1.530911	0.351701	1.008915	0.265866
2.030000	1.534351	0.336288	1.011555	0.261924
2.040000	1.537637	0.320814	1.014152	0.257454
2.050000	1.540768	0.305288	1.016702	0.252387
2.060000	1.543743	0.289720	1.019198	0.246665
2.070000	1.546562	0.274114	1.021633	0.240235
2.080000	1.549225	0.258465	1.024000	0.233054
2.090000	1.551731	0.242771	1.026291	0.225086
2.100000	1.554080	0.227024	1.028499	0.216308
2.110000	1.556271	0.211213	1.030615	0.206702
2.120000	1.558304	0.195330	1.032630	0.196262
2.130000	1.560178	0.179370	1.034537	0.184992
2.140000	1.561891	0.163330	1.036327	0.172905
2.150000	1.563444	0.147207	1.037993	0.160022
2.160000	1.564835	0.131008	1.039525	0.146374
2.170000	1.566064	0.114738	1.040918	0.132001
2.180000	1.567130	0.098410	1.042163	0.116949
2.190000	1.568032	0.082037	1.043255	0.101275
2.200000	1.568770	0.065629	1.044187	0.085039
2.210000	1.569344	0.049200	1.044954	0.068312
2.220000	1.569754	0.032762	1.045551	0.051165
2.230000	1.570000	0.016324	1.045976	0.033679
2.240000	1.570081	-0.000105	1.046224	0.015936
2.250000	1.569998	-0.016521	1.046294	-0.001979
2.260000	1.569750	-0.032923	1.046184	-0.019979
2.270000	1.569339	-0.049312	1.045895	-0.037975
2.280000	1.568764	-0.065688	1.045425	-0.055881
2.290000	1.568025	-0.082056	1.044777	-0.073609
2.300000	1.567123	-0.098417	1.043954	-0.091075
2.310000	1.566057	-0.114779	1.042957	-0.108200
2.320000	1.564828	-0.131142	1.041791	-0.124908
2.330000	1.563434	-0.147510	1.040461	-0.141127
2.340000	1.561877	-0.163885	1.038971	-0.156793
2.350000	1.560157	-0.180268	1.037327	-0.171851
2.360000	1.558272	-0.196665	1.035536	-0.186249
2.370000	1.556223	-0.213078	1.033604	-0.199946
2.380000	1.554010	-0.229509	1.031539	-0.212911
2.390000	1.551633	-0.245963	1.029348	-0.225120
2.400000	1.549091	-0.262443	1.027039	-0.236559
2.410000	1.546384	-0.278951	1.024620	-0.247224
2.420000	1.543512	-0.295486	1.022097	-0.257121
2.430000	1.540474	-0.312042	1.019480	-0.266264
2.440000	1.537271	-0.328609	1.016775	-0.274678
2.450000	1.533902	-0.345177	1.013989	-0.282396
2.460000	1.530367	-0.361723	1.011129	-0.289459
2.470000	1.526668	-0.378225	1.008201	-0.295916
2.480000	1.522803	-0.394649	1.005212	-0.301822
2.490000	1.518775	-0.410961	1.002167	-0.307238
2.500000	1.514585	-0.427124	0.999069	-0.312231
2.510000	1.510233	-0.443102	0.995923	-0.316869
2.520000	1.505723	-0.458862	0.992733	-0.321226
2.530000	1.501057	-0.474377	0.989499	-0.325373
2.540000	1.496237	-0.489625	0.986226	-0.329385
2.550000	1.491265	-0.504594	0.982912	-0.333334
2.560000	1.486146	-0.519283	0.979559	-0.337290
2.570000	1.480880	-0.533704	0.976166	-0.341322
2.580000	1.475472	-0.547882	0.972732	-0.345496
2.590000	1.469924	-0.561843	0.969255	-0.349871
2.600000	1.464236	-0.575621	0.965734	-0.354505
