Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000089	0.017822	0.000000	0.000051
0.020000	0.000357	0.035699	0.000002	0.000299
0.030000	0.000803	0.053627	0.000007	0.000882
0.040000	0.001429	0.071595	0.000021	0.001936
0.050000	0.002235	0.089596	0.000048	0.003587
0.060000	0.003221	0.107621	0.000095	0.005959
0.070000	0.004388	0.125665	0.000170	0.009162
0.080000	0.005735	0.143726	0.000281	0.013298
0.090000	0.007262	0.161808	0.000439	0.018457
0.100000	0.008971	0.179916	0.000654	0.024717
0.110000	0.010861	0.198059	0.000938	0.032142
0.120000	0.012932	0.216246	0.001301	0.040781
0.130000	0.015186	0.234485	0.001757	0.050670
0.140000	0.017622	0.252778	0.002319	0.061828
0.150000	0.020242	0.271119	0.002998	0.074263
0.160000	0.023045	0.289491	0.003808	0.087963
0.170000	0.026031	0.307871	0.004762	0.102904
0.180000	0.029202	0.326221	0.005870	0.119046
0.190000	0.032556	0.344496	0.007146	0.136334
0.200000	0.036091	0.362649	0.008601	0.154699
0.210000	0.039808	0.380629	0.010244	0.174058
0.220000	0.043703	0.398391	0.012085	0.194315
0.230000	0.047775	0.415903	0.014132	0.215361
0.240000	0.052020	0.433143	0.016394	0.237076
0.250000	0.056437	0.450102	0.018876	0.259331
0.260000	0.061022	0.466795	0.021582	0.281988
0.270000	0.065772	0.483248	0.024516	0.304902
0.280000	0.070686	0.499516	0.027681	0.327926
0.290000	0.075762	0.515660	0.031075	0.350908
0.300000	0.080999	0.531744	0.034698	0.373699
0.310000	0.086397	0.547847	0.038548	0.396150
0.320000	0.091956	0.564040	0.042619	0.418120
0.330000	0.097678	0.580391	0.046908	0.439473
0.340000	0.103565	0.596955	0.051406	0.460085
0.350000	0.109618	0.613776	0.056107	0.479840
0.360000	0.115841	0.630882	0.061000	0.498637
0.370000	0.122237	0.648282	0.066076	0.516390
0.380000	0.128808	0.665972	0.071324	0.533028
0.390000	0.135557	0.683936	0.076733	0.548494
0.400000	0.142487	0.702130	0.082290	0.562751
0.410000	0.149600	0.720511	0.087984	0.575775
0.420000	0.156898	0.739035	0.093801	0.587561
0.430000	0.164381	0.757649	0.099731	0.598118
0.440000	0.172051	0.776298	0.105760	0.607474
0.450000	0.179907	0.794925	0.111876	0.615666
0.460000	0.187949	0.813476	0.118069	0.622750
0.470000	0.196176	0.831892	0.124328	0.628791
0.480000	0.204587	0.850122	0.130642	0.633867
0.490000	0.213178	0.868107	0.137002	0.638064
0.500000	0.221948	0.885789	0.143401	0.641479
0.510000	0.230892	0.903107	0.149830	0.644211
0.520000	0.240008	0.920005	0.156283	0.646368
0.530000	0.249291	0.936430	0.162755	0.648060
0.540000	0.258735	0.952338	0.169243	0.649397
0.550000	0.268336	0.967692	0.175743	0.650489
0.560000	0.278087	0.982475	0.182252	0.651445
0.570000	0.287983	0.996687	0.188771	0.652370
0.580000	0.298019	1.010345	0.195300	0.653365
0.590000	0.308189	1.023480	0.201839	0.654523
0.600000	0.318487	1.036145	0.208391	0.655934
0.610000	0.328910	1.048401	0.214959	0.657679
0.620000	0.339454	1.060328	0.221546	0.659833
0.630000	0.350116	1.072007	0.228157	0.662460
0.640000	0.360894	1.083526	0.234797	0.665621
0.650000	0.371786	1.094957	0.241472	0.669367
0.660000	0.382793	1.106353	0.248187	0.673739
0.670000	0.393913	1.117755	0.254949	0.678774
0.680000	0.405148	1.129185	0.261764	0.684499
0.690000	0.416497	1.140642	0.268641	0.690932
0.700000	0.427961	1.152105	0.275585	0.698084
0.710000	0.439539	1.163530	0.282605	0.705956
0.720000	0.451231	1.174861	0.289707	0.714541
0.730000	0.463036	1.186039	0.296898	0.723823
0.740000	0.474951	1.197001	0.304186	0.733772
0.750000	0.486975	1.207692	0.311576	0.744354
0.760000	0.499104	1.218065	0.319074	0.755520
0.770000	0.511335	1.228092	0.326688	0.767215
0.780000	0.523665	1.237762	0.334420	0.779375
0.790000	0.536089	1.247082	0.342277	0.791924
0.800000	0.548605	1.256072	0.350260	0.804783
0.810000	0.561209	1.264760	0.358373	0.817865
0.820000	0.573899	1.273181	0.366618	0.831078
0.830000	0.586672	1.281371	0.374995	0.844329
0.840000	0.599526	1.289356	0.383504	0.857522
0.850000	0.612459	1.297150	0.392145	0.870558
0.860000	0.625469	1.304756	0.400914	0.883342
0.870000	0.638553	1.312160	0.409810	0.895781
0.880000	0.651711	1.319335	0.418829	0.907783
0.890000	0.664939	1.326243	0.427964	0.919261
0.900000	0.678235	1.332844	0.437212	0.930132
0.910000	0.691595	1.339099	0.446565	0.940317
0.920000	0.705015	1.344969	0.456016	0.949746
0.930000	0.718493	1.350431	0.465557	0.958352
0.940000	0.732023	1.355477	0.475180	0.966076
0.950000	0.745601	1.360111	0.484875	0.972868
0.960000	0.759224	1.364353	0.494634	0.978685
0.970000	0.772887	1.368243	0.504446	0.983492
0.980000	0.786587	1.371827	0.514300	0.987265
0.990000	0.800323	1.375150	0.524187	0.989992
1.000000	0.814090	1.378255	0.534097	0.991668
1.010000	0.827887	1.381187	0.544017	0.992302
1.020000	0.841713	1.383981	0.553939	0.991914
1.030000	0.855566	1.386656	0.563852	0.990533
1.040000	0.869446	1.389220	0.573747	0.988203
1.050000	0.883350	1.391668	0.583613	0.984975
1.060000	0.897279	1.393978	0.593444	0.980912
1.070000	0.911229	1.396125	0.603229	0.976084
1.080000	0.925201	1.398085	0.612963	0.970568
1.090000	0.939190	1.399835	0.622638	0.964451
1.100000	0.953196	1.401358	0.632250	0.957821
1.110000	0.967217	1.402646	0.641793	0.950774
1.120000	0.981249	1.403704	0.651265	0.943406
1.130000	0.995290	1.404559	0.660661	0.935814
1.140000	1.009339	1.405244	0.669980	0.928099
1.150000	1.023395	1.405797	0.679223	0.920359
1.160000	1.037455	1.406261	0.688388	0.912694
