Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000054	0.010790	0.000000	0.000031
0.020000	0.000216	0.021622	0.000001	0.000181
0.030000	0.000486	0.032493	0.000004	0.000534
0.040000	0.000866	0.043396	0.000013	0.001172
0.050000	0.001355	0.054327	0.000029	0.002173
0.060000	0.001953	0.065280	0.000058	0.003611
0.070000	0.002660	0.076253	0.000103	0.005553
0.080000	0.003478	0.087247	0.000171	0.008061
0.090000	0.004405	0.098262	0.000266	0.011191
0.100000	0.005443	0.109305	0.000397	0.014989
0.110000	0.006591	0.120383	0.000568	0.019496
0.120000	0.007851	0.131503	0.000789	0.024741
0.130000	0.009222	0.142671	0.001066	0.030747
0.140000	0.010704	0.153889	0.001406	0.037528
0.150000	0.012300	0.165153	0.001819	0.045086
0.160000	0.014008	0.176454	0.002311	0.053418
0.170000	0.015829	0.187771	0.002890	0.062509
0.180000	0.017763	0.199078	0.003563	0.072336
0.190000	0.019810	0.210344	0.004339	0.082867
0.200000	0.021970	0.221532	0.005223	0.094060
0.210000	0.024240	0.232607	0.006222	0.105867
0.220000	0.026621	0.243539	0.007342	0.118228
0.230000	0.029111	0.254300	0.008588	0.131079
0.240000	0.031707	0.264873	0.009965	0.144346
0.250000	0.034407	0.275255	0.011476	0.157952
0.260000	0.037211	0.285457	0.013125	0.171810
0.270000	0.040116	0.295496	0.014913	0.185834
0.280000	0.043121	0.305411	0.016842	0.199932
0.290000	0.046224	0.315244	0.018912	0.214011
0.300000	0.049425	0.325040	0.021122	0.227980
0.310000	0.052725	0.334861	0.023471	0.241746
0.320000	0.056123	0.344757	0.025956	0.255222
0.330000	0.059620	0.354770	0.028574	0.268325
0.340000	0.063219	0.364949	0.031321	0.280979
0.350000	0.066920	0.375325	0.034192	0.293112
0.360000	0.070726	0.385915	0.037181	0.304665
0.370000	0.074639	0.396727	0.040283	0.315582
0.380000	0.078661	0.407760	0.043490	0.325823
0.390000	0.082795	0.418994	0.046797	0.335354
