Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000063	0.012580	0.000000	0.000036
0.020000	0.000252	0.025206	0.000001	0.000211
0.030000	0.000567	0.037872	0.000005	0.000623
0.040000	0.001009	0.050573	0.000015	0.001367
0.050000	0.001579	0.063301	0.000034	0.002533
0.060000	0.002275	0.076053	0.000067	0.004208
0.070000	0.003100	0.088824	0.000120	0.006471
0.080000	0.004052	0.101614	0.000199	0.009394
0.090000	0.005132	0.114425	0.000310	0.013040
0.100000	0.006341	0.127261	0.000462	0.017465
0.110000	0.007677	0.140132	0.000662	0.022713
0.120000	0.009143	0.153045	0.000919	0.028822
0.130000	0.010739	0.166006	0.001242	0.035816
0.140000	0.012464	0.179017	0.001639	0.043709
0.150000	0.014319	0.192075	0.002119	0.052508
0.160000	0.016305	0.205165	0.002692	0.062204
0.170000	0.018422	0.218269	0.003366	0.072782
0.180000	0.020671	0.231359	0.004150	0.084214
0.190000	0.023049	0.244399	0.005053	0.096461
0.200000	0.025558	0.257354	0.006082	0.109476
0.210000	0.028196	0.270179	0.007245	0.123200
0.220000	0.030961	0.282841	0.008548	0.137566
0.230000	0.033852	0.295313	0.009998	0.152498
0.240000	0.036867	0.307576	0.011600	0.167910
0.250000	0.040003	0.319624	0.013358	0.183710
0.260000	0.043259	0.331471	0.015275	0.199801
0.270000	0.046632	0.343142	0.017354	0.216081
0.280000	0.050121	0.354675	0.019597	0.232442
0.290000	0.053725	0.366111	0.022003	0.248780
0.300000	0.057443	0.377509	0.024572	0.264985
0.310000	0.061275	0.388925	0.027302	0.280953
0.320000	0.065222	0.400417	0.030190	0.296583
0.330000	0.069284	0.412040	0.033232	0.311778
0.340000	0.073463	0.423836	0.036424	0.326448
0.350000	0.077761	0.435842	0.039759	0.340514
0.360000	0.082181	0.448078	0.043232	0.353902
0.370000	0.086724	0.460553	0.046835	0.366551
0.380000	0.091393	0.473262	0.050560	0.378413
0.390000	0.096190	0.486189	0.054400	0.389446
0.400000	0.101117	0.499307	0.058346	0.399626
0.410000	0.106176	0.512581	0.062390	0.408936
0.420000	0.111369	0.525972	0.066522	0.417374
0.430000	0.116696	0.539439	0.070734	0.424948
0.440000	0.122158	0.552940	0.075018	0.431678
0.450000	0.127755	0.566432	0.079365	0.437592
0.460000	0.133486	0.579870	0.083767	0.442730
0.470000	0.139352	0.593212	0.088217	0.447139
0.480000	0.145350	0.606415	0.092708	0.450875
0.490000	0.151480	0.619431	0.097233	0.454000
0.500000	0.157738	0.632214	0.101786	0.456582
0.510000	0.164123	0.644722	0.106363	0.458693
0.520000	0.170631	0.656910	0.110959	0.460407
0.530000	0.177260	0.668734	0.115570	0.461802
0.540000	0.184005	0.680159	0.120194	0.462955
0.550000	0.190862	0.691159	0.124828	0.463944
0.560000	0.197827	0.701719	0.129472	0.464842
0.570000	0.204895	0.711839	0.134125	0.465721
0.580000	0.212062	0.721538	0.138787	0.466653
0.590000	0.219324	0.730844	0.143459	0.467699
0.600000	0.226678	0.739793	0.148142	0.468921
0.610000	0.234119	0.748440	0.152838	0.470373
0.620000	0.241646	0.756839	0.157550	0.472105
0.630000	0.249255	0.765062	0.162281	0.474161
0.640000	0.256946	0.773173	0.167034	0.476579
0.650000	0.264719	0.781231	0.171814	0.479393
0.660000	0.272571	0.789282	0.176624	0.482633
