Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000069	0.013740	0.000000	0.000040
0.020000	0.000275	0.027526	0.000001	0.000231
0.030000	0.000619	0.041355	0.000006	0.000680
0.040000	0.001102	0.055220	0.000016	0.001492
0.050000	0.001724	0.069114	0.000037	0.002766
0.060000	0.002485	0.083031	0.000073	0.004595
0.070000	0.003385	0.096967	0.000131	0.007066
0.080000	0.004424	0.110921	0.000217	0.010257
0.090000	0.005603	0.124896	0.000339	0.014237
0.100000	0.006922	0.138897	0.000505	0.019068
0.110000	0.008381	0.152933	0.000723	0.024798
0.120000	0.009981	0.167011	0.001004	0.031465
0.130000	0.011721	0.181138	0.001356	0.039099
0.140000	0.013604	0.195315	0.001789	0.047714
0.150000	0.015628	0.209537	0.002313	0.057316
0.160000	0.017795	0.223792	0.002939	0.067897
0.170000	0.020104	0.238060	0.003674	0.079439
0.180000	0.022556	0.252306	0.004530	0.091911
0.190000	0.025150	0.266500	0.005516	0.105272
0.200000	0.027885	0.280600	0.006639	0.119469
0.210000	0.030761	0.294563	0.007908	0.134438
0.220000	0.033776	0.308353	0.009330	0.150105
0.230000	0.036928	0.321936	0.010912	0.166386
0.240000	0.040214	0.335296	0.012659	0.183190
0.250000	0.043633	0.348431	0.014577	0.200415
0.260000	0.047182	0.361348	0.016669	0.217956
0.270000	0.050859	0.374075	0.018937	0.235700
0.280000	0.054663	0.386653	0.021383	0.253532
0.290000	0.058592	0.399125	0.024007	0.271336
0.300000	0.062645	0.411557	0.026809	0.288994
0.310000	0.066823	0.424010	0.029786	0.306393
0.320000	0.071126	0.436536	0.032936	0.323422
0.330000	0.075554	0.449201	0.036253	0.339976
0.340000	0.080110	0.462052	0.039733	0.355957
0.350000	0.084796	0.475121	0.043370	0.371277
0.360000	0.089614	0.488430	0.047156	0.385858
0.370000	0.094565	0.501990	0.051085	0.399633
0.380000	0.099654	0.515795	0.055146	0.412547
0.390000	0.104882	0.529827	0.059332	0.424558
0.400000	0.110251	0.544063	0.063634	0.435636
0.410000	0.115764	0.558462	0.068042	0.445764
0.420000	0.121421	0.572983	0.072546	0.454940
0.430000	0.127224	0.587580	0.077138	0.463171
0.440000	0.133173	0.602208	0.081807	0.470477
0.450000	0.139268	0.616826	0.086544	0.476892
0.460000	0.145509	0.631385	0.091342	0.482457
0.470000	0.151895	0.645843	0.096191	0.487224
0.480000	0.158425	0.660151	0.101084	0.491252
0.490000	0.165098	0.674259	0.106014	0.494610
0.500000	0.171910	0.688121	0.110974	0.497372
0.510000	0.178859	0.701689	0.115959	0.499616
0.520000	0.185942	0.714912	0.120965	0.501424
0.530000	0.193156	0.727746	0.125987	0.502880
0.540000	0.200496	0.740156	0.131021	0.504069
0.550000	0.207958	0.752114	0.136067	0.505076
0.560000	0.215537	0.763605	0.141123	0.505982
0.570000	0.223228	0.774629	0.146187	0.506867
0.580000	0.231028	0.785202	0.151260	0.507807
0.590000	0.238931	0.795350	0.156343	0.508873
