Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000061	0.012127	0.000000	0.000035
0.020000	0.000243	0.024298	0.000001	0.000204
0.030000	0.000547	0.036508	0.000005	0.000600
0.040000	0.000973	0.048754	0.000014	0.001317
0.050000	0.001522	0.061027	0.000033	0.002442
0.060000	0.002194	0.073323	0.000065	0.004057
0.070000	0.002988	0.085638	0.000116	0.006238
0.080000	0.003906	0.097972	0.000192	0.009056
0.090000	0.004948	0.110328	0.000299	0.012571
0.100000	0.006113	0.122710	0.000446	0.016837
0.110000	0.007402	0.135126	0.000639	0.021898
0.120000	0.008816	0.147584	0.000886	0.027788
0.130000	0.010354	0.160090	0.001197	0.034531
0.140000	0.012018	0.172646	0.001580	0.042143
0.150000	0.013807	0.185248	0.002043	0.050627
0.160000	0.015723	0.197884	0.002595	0.059977
0.170000	0.017765	0.210534	0.003245	0.070178
0.180000	0.019933	0.223175	0.004001	0.081203
0.190000	0.022228	0.235765	0.004872	0.093015
0.200000	0.024648	0.248271	0.005864	0.105568
0.210000	0.027193	0.260652	0.006986	0.118806
0.220000	0.029861	0.272874	0.008242	0.132664
0.230000	0.032650	0.284910	0.009641	0.147067
0.240000	0.035558	0.296744	0.011185	0.161935
0.250000	0.038584	0.308371	0.012881	0.177179
0.260000	0.041725	0.319801	0.014730	0.192704
0.270000	0.044980	0.331059	0.016735	0.208412
0.280000	0.048346	0.342176	0.018898	0.224199
0.290000	0.051823	0.353204	0.021219	0.239963
0.300000	0.055410	0.364198	0.023697	0.255601
0.310000	0.059107	0.375208	0.026330	0.271011
0.320000	0.062914	0.386297	0.029116	0.286094
0.330000	0.066833	0.397514	0.032051	0.300758
0.340000	0.070865	0.408899	0.035130	0.314917
0.350000	0.075012	0.420490	0.038347	0.328492
0.360000	0.079276	0.432308	0.041697	0.341414
0.370000	0.083659	0.444362	0.045173	0.353624
0.380000	0.088164	0.456644	0.048767	0.365073
0.390000	0.092792	0.469139	0.052472	0.375725
0.400000	0.097547	0.481821	0.056279	0.385554
0.410000	0.102429	0.494659	0.060180	0.394545
0.420000	0.107441	0.507614	0.064167	0.402695
0.430000	0.112582	0.520645	0.068232	0.410013
0.440000	0.117854	0.533712	0.072365	0.416518
0.450000	0.123256	0.546767	0.076559	0.422237
0.460000	0.128789	0.559771	0.080807	0.427209
0.470000	0.134451	0.572678	0.085101	0.431480
0.480000	0.140242	0.585447	0.089434	0.435103
0.490000	0.146160	0.598036	0.093801	0.438138
0.500000	0.152202	0.610401	0.098196	0.440651
0.510000	0.158367	0.622496	0.102613	0.442712
0.520000	0.164651	0.634277	0.107048	0.444392
0.530000	0.171051	0.645705	0.111499	0.445765
0.540000	0.177564	0.656744	0.115963	0.446906
0.550000	0.184185	0.667370	0.120437	0.447889
0.560000	0.190910	0.677568	0.124920	0.448786
0.570000	0.197735	0.687336	0.129413	0.449666
0.580000	0.204655	0.696691	0.133914	0.450596
0.590000	0.211667	0.705662	0.138425	0.451637
0.600000	0.218767	0.714288	0.142947	0.452846
0.610000	0.225952	0.722622	0.147483	0.454277
0.620000	0.233219	0.730723	0.152034	0.455975
0.630000	0.240566	0.738650	0.156603	0.457984
0.640000	0.247991	0.746467	0.161195	0.460341
0.650000	0.255495	0.754233	0.165811	0.463078
0.660000	0.263076	0.761991	0.170457	0.466221
0.670000	0.270735	0.769774	0.175137	0.469794
0.680000	0.278472	0.777602	0.179855	0.473812
0.690000	0.286287	0.785471	0.184615	0.478288
0.700000	0.294181	0.793361	0.189422	0.483229
0.710000	0.302154	0.801244	0.194281	0.488636
0.720000	0.310206	0.809081	0.199196	0.494503
0.730000	0.318335	0.816822	0.204173	0.500820
0.740000	0.326542	0.824416	0.209214	0.507570
0.750000	0.334823	0.831820	0.214325	0.514729
0.760000	0.343177	0.839001	0.219510	0.522267
0.770000	0.351602	0.845936	0.224772	0.530148
0.780000	0.360095	0.852618	0.230114	0.538328
0.790000	0.368654	0.859053	0.235539	0.546760
0.800000	0.377276	0.865253	0.241050	0.555391
0.810000	0.385958	0.871241	0.246648	0.564164
0.820000	0.394700	0.877045	0.252333	0.573020
0.830000	0.403499	0.882690	0.258108	0.581896
0.840000	0.412353	0.888195	0.263971	0.590730
0.850000	0.421262	0.893571	0.269922	0.599457
0.860000	0.430224	0.898819	0.275960	0.608015
0.870000	0.439238	0.903929	0.282082	0.616341
0.880000	0.448302	0.908880	0.288286	0.624377
0.890000	0.457415	0.913644	0.294568	0.632065
0.900000	0.466574	0.918189	0.300926	0.639350
0.910000	0.475778	0.922483	0.307354	0.646181
0.920000	0.485023	0.926498	0.313848	0.652511
0.930000	0.494307	0.930215	0.320402	0.658295
0.940000	0.503626	0.933627	0.327012	0.663495
0.950000	0.512978	0.936737	0.333670	0.668076
0.960000	0.522360	0.939561	0.340371	0.672009
0.970000	0.531769	0.942128	0.347108	0.675271
0.980000	0.541202	0.944473	0.353874	0.677845
0.990000	0.550658	0.946635	0.360662	0.679720
1.000000	0.560134	0.948649	0.367466	0.680893
1.010000	0.569630	0.950546	0.374278	0.681369
1.020000	0.579145	0.952353	0.381091	0.681159
1.030000	0.588677	0.954086	0.387899	0.680283
1.040000	0.598226	0.955750	0.394695	0.678769
1.050000	0.607792	0.957342	0.401472	0.676649
1.060000	0.617373	0.958846	0.408226	0.673964
1.070000	0.626968	0.960244	0.414950	0.670762
1.080000	0.636577	0.961516	0.421640	0.667094
1.090000	0.646198	0.962642	0.428290	0.663016
1.100000	0.655830	0.963612	0.434899	0.658588
