Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000073	0.014566	0.000000	0.000042
0.020000	0.000291	0.029160	0.000001	0.000244
0.030000	0.000656	0.043778	0.000006	0.000721
0.040000	0.001167	0.058413	0.000017	0.001581
0.050000	0.001824	0.073056	0.000039	0.002929
0.060000	0.002628	0.087703	0.000078	0.004864
0.070000	0.003578	0.102348	0.000139	0.007476
0.080000	0.004675	0.116988	0.000230	0.010848
0.090000	0.005918	0.131623	0.000358	0.015052
0.100000	0.007308	0.146254	0.000534	0.020151
0.110000	0.008843	0.160887	0.000765	0.026195
0.120000	0.010525	0.175525	0.001061	0.033224
0.130000	0.012354	0.190171	0.001432	0.041266
0.140000	0.014329	0.204825	0.001890	0.050335
0.150000	0.016450	0.219483	0.002443	0.060434
0.160000	0.018718	0.234135	0.003102	0.071553
0.170000	0.021133	0.248766	0.003877	0.083670
0.180000	0.023694	0.263355	0.004778	0.096750
0.190000	0.026400	0.277877	0.005815	0.110746
0.200000	0.029251	0.292306	0.006996	0.125601
0.210000	0.032246	0.306610	0.008330	0.141246
0.220000	0.035383	0.320766	0.009823	0.157600
0.230000	0.038660	0.334752	0.011484	0.174575
0.240000	0.042077	0.348558	0.013317	0.192073
0.250000	0.045631	0.362180	0.015327	0.209990
0.260000	0.049320	0.375627	0.017517	0.228214
0.270000	0.053143	0.388918	0.019892	0.246630
0.280000	0.057098	0.402077	0.022450	0.265119
0.290000	0.061184	0.415147	0.025194	0.283561
0.300000	0.065401	0.428165	0.028121	0.301837
0.310000	0.069747	0.441171	0.031230	0.319828
0.320000	0.074224	0.454215	0.034516	0.337422
0.330000	0.078832	0.467333	0.037976	0.354511
0.340000	0.083571	0.480555	0.041604	0.370995
0.350000	0.088443	0.493911	0.045394	0.386783
0.360000	0.093450	0.507415	0.049337	0.401791
0.370000	0.098592	0.521073	0.053427	0.415950
0.380000	0.103872	0.534881	0.057653	0.429201
0.390000	0.109290	0.548825	0.062008	0.441497
0.400000	0.114849	0.562884	0.066480	0.452804
0.410000	0.120548	0.577035	0.071060	0.463102
0.420000	0.126390	0.591249	0.075739	0.472383
0.430000	0.132373	0.605497	0.080505	0.480653
0.440000	0.138500	0.619748	0.085348	0.487927
0.450000	0.144768	0.633968	0.090260	0.494236
0.460000	0.151179	0.648123	0.095230	0.499621
0.470000	0.157730	0.662181	0.100250	0.504132
0.480000	0.164422	0.676109	0.105310	0.507831
0.490000	0.171252	0.689873	0.110404	0.510785
0.500000	0.178219	0.703439	0.115524	0.513072
0.510000	0.185320	0.716774	0.120663	0.514774
0.520000	0.192553	0.729841	0.125817	0.515977
0.530000	0.199916	0.742608	0.130981	0.516774
0.540000	0.207404	0.755047	0.136152	0.517256
0.550000	0.215016	0.767136	0.141326	0.517518
0.560000	0.222746	0.778863	0.146502	0.517651
0.570000	0.230592	0.790222	0.151679	0.517748
0.580000	0.238549	0.801221	0.156857	0.517897
0.590000	0.246615	0.811880	0.162037	0.518182
0.600000	0.254786	0.822224	0.167221	0.518683
0.610000	0.263058	0.832289	0.172412	0.519475
0.620000	0.271431	0.842119	0.177612	0.520627
0.630000	0.279900	0.851754	0.182826	0.522200
0.640000	0.288465	0.861246	0.188057	0.524251
0.650000	0.297125	0.870636	0.193312	0.526827
0.660000	0.305878	0.879957	0.198596	0.529970
0.670000	0.314724	0.889232	0.203914	0.533714
0.680000	0.323662	0.898469	0.209272	0.538084
0.690000	0.332693	0.907668	0.214678	0.543098
0.700000	0.341815	0.916812	0.220136	0.548767
0.710000	0.351029	0.925876	0.225655	0.555091
0.720000	0.360333	0.934835	0.231240	0.562063
0.730000	0.369725	0.943648	0.236899	0.569666
0.740000	0.379205	0.952279	0.242636	0.577875
0.750000	0.388770	0.960697	0.248458	0.586657
0.760000	0.398418	0.968877	0.254371	0.595969
0.770000	0.408147	0.976804	0.260379	0.605761
0.780000	0.417953	0.984471	0.266487	0.615972
0.790000	0.427835	0.991882	0.272700	0.626540
0.800000	0.437790	0.999049	0.279019	0.637392
0.810000	0.447816	1.005992	0.285448	0.648452
0.820000	0.457909	1.012730	0.291988	0.659639
0.830000	0.468070	1.019284	0.298641	0.670870
0.840000	0.478294	1.025667	0.305406	0.682061
0.850000	0.488582	1.031891	0.312282	0.693127
0.860000	0.498932	1.037958	0.319268	0.703982
0.870000	0.509341	1.043862	0.326361	0.714544
0.880000	0.519808	1.049587	0.333557	0.724733
0.890000	0.530332	1.055115	0.340854	0.734471
0.900000	0.540910	1.060421	0.348245	0.743685
0.910000	0.551540	1.065481	0.355725	0.752308
0.920000	0.562219	1.070279	0.363289	0.760277
0.930000	0.572944	1.074799	0.370929	0.767535
0.940000	0.583714	1.079036	0.378637	0.774033
0.950000	0.594524	1.082995	0.386407	0.779726
0.960000	0.605373	1.086688	0.394229	0.784582
0.970000	0.616257	1.090132	0.402095	0.788572
0.980000	0.627175	1.093355	0.409997	0.791679
0.990000	0.638124	1.096386	0.417926	0.793893
1.000000	0.649102	1.099250	0.425872	0.795215
1.010000	0.660108	1.101973	0.433827	0.795655
1.020000	0.671141	1.104573	0.441782	0.795233
1.030000	0.682199	1.107061	0.449729	0.793978
1.040000	0.693282	1.109442	0.457659	0.791928
1.050000	0.704388	1.111710	0.465565	0.789129
1.060000	0.715516	1.113855	0.473440	0.785636
1.070000	0.726664	1.115859	0.481276	0.781512
1.080000	0.737832	1.117708	0.489068	0.776825
1.090000	0.749018	1.119385	0.496811	0.771647
1.100000	0.760219	1.120880	0.504500	0.766056
1.110000	0.771435	1.122186	0.512131	0.760134
1.120000	0.782662	1.123310	0.519701	0.753964
1.130000	0.793900	1.124264	0.527209	0.747629
1.140000	0.805147	1.125063	0.534654	0.741215
1.150000	0.816401	1.125727	0.542034	0.734804
1.160000	0.827661	1.126283	0.549350	0.728481
1.170000	0.838927	1.126751	0.556604	0.722326
1.180000	0.850196	1.127148	0.563797	0.716416
1.190000	0.861469	1.127481	0.570933	0.710824
1.200000	0.872746	1.127747	0.578015	0.705619
1.210000	0.884024	1.127928	0.585047	0.700867
1.220000	0.895304	1.127999	0.592034	0.696622
1.230000	0.906583	1.127928	0.598981	0.692934
