Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000078	0.015665	0.000000	0.000045
0.020000	0.000313	0.031360	0.000001	0.000263
0.030000	0.000706	0.047080	0.000006	0.000775
0.040000	0.001255	0.062817	0.000018	0.001700
0.050000	0.001962	0.078565	0.000042	0.003150
0.060000	0.002826	0.094313	0.000083	0.005231
0.070000	0.003848	0.110058	0.000149	0.008040
0.080000	0.005027	0.125796	0.000247	0.011666
0.090000	0.006364	0.141527	0.000385	0.016187
0.100000	0.007858	0.157255	0.000574	0.021670
0.110000	0.009509	0.172983	0.000822	0.028169
0.120000	0.011318	0.188714	0.001141	0.035727
0.130000	0.013284	0.204453	0.001540	0.044374
0.140000	0.015407	0.220198	0.002032	0.054125
0.150000	0.017687	0.235946	0.002627	0.064984
0.160000	0.020126	0.251686	0.003335	0.076938
0.170000	0.022721	0.267401	0.004169	0.089965
0.180000	0.025474	0.283071	0.005138	0.104026
0.190000	0.028382	0.298668	0.006253	0.119073
0.200000	0.031447	0.314162	0.007523	0.135041
0.210000	0.034665	0.329526	0.008956	0.151858
0.220000	0.038037	0.344733	0.010562	0.169436
0.230000	0.041559	0.359759	0.012347	0.187681
0.240000	0.045231	0.374592	0.014318	0.206488
0.250000	0.049050	0.389230	0.016479	0.225743
0.260000	0.053015	0.403681	0.018834	0.245328
0.270000	0.057123	0.417966	0.021386	0.265118
0.280000	0.061374	0.432113	0.024136	0.284986
0.290000	0.065765	0.446158	0.027085	0.304803
0.300000	0.070297	0.460151	0.030232	0.324440
0.310000	0.074968	0.474134	0.033573	0.343771
0.320000	0.079780	0.488149	0.037106	0.362674
0.330000	0.084732	0.502243	0.040825	0.381035
0.340000	0.089825	0.516450	0.044724	0.398744
0.350000	0.095061	0.530793	0.048797	0.415704
0.360000	0.100441	0.545291	0.053036	0.431827
0.370000	0.105967	0.559951	0.057431	0.447037
0.380000	0.111641	0.574766	0.061973	0.461269
0.390000	0.117463	0.589724	0.066653	0.474475
0.400000	0.123436	0.604805	0.071459	0.486618
0.410000	0.129560	0.619982	0.076381	0.497675
0.420000	0.135836	0.635225	0.081409	0.507638
0.430000	0.142264	0.650499	0.086531	0.516512
0.440000	0.148846	0.665769	0.091736	0.524316
0.450000	0.155579	0.681006	0.097013	0.531081
0.460000	0.162465	0.696174	0.102354	0.536851
0.470000	0.169503	0.711242	0.107747	0.541680
0.480000	0.176690	0.726174	0.113185	0.545634
0.490000	0.184026	0.740930	0.118657	0.548786
0.500000	0.191508	0.755477	0.124158	0.551219
0.510000	0.199134	0.769778	0.129680	0.553021
0.520000	0.206902	0.783795	0.135217	0.554286
0.530000	0.214809	0.797492	0.140764	0.555112
0.540000	0.222851	0.810841	0.146318	0.555599
0.550000	0.231025	0.823818	0.151875	0.555847
0.560000	0.239326	0.836409	0.157434	0.555957
0.570000	0.247752	0.848610	0.162994	0.556027
0.580000	0.256297	0.860432	0.168555	0.556153
0.590000	0.264959	0.871890	0.174118	0.556425
0.600000	0.273734	0.883014	0.179684	0.556931
0.610000	0.282618	0.893842	0.185257	0.557750
0.620000	0.291610	0.904414	0.190840	0.558957
0.630000	0.300706	0.914782	0.196438	0.560620
0.640000	0.309905	0.924995	0.202055	0.562797
0.650000	0.319205	0.935095	0.207696	0.565543
0.660000	0.328606	0.945120	0.213367	0.568902
0.670000	0.338108	0.955091	0.219076	0.572909
0.680000	0.347708	0.965018	0.224828	0.577593
0.690000	0.357408	0.974899	0.230630	0.582974
0.700000	0.367206	0.984720	0.236490	0.589061
0.710000	0.377102	0.994458	0.242414	0.595857
0.720000	0.387095	1.004077	0.248409	0.603352
0.730000	0.397183	1.013536	0.254483	0.611530
0.740000	0.407365	1.022799	0.260642	0.620363
0.750000	0.417638	1.031835	0.266892	0.629815
0.760000	0.428001	1.040617	0.273240	0.639839
0.770000	0.438450	1.049127	0.279691	0.650380
0.780000	0.448982	1.057359	0.286249	0.661377
0.790000	0.459596	1.065316	0.292920	0.672758
0.800000	0.470288	1.073013	0.299705	0.684446
0.810000	0.481055	1.080468	0.306609	0.696359
0.820000	0.491896	1.087706	0.313633	0.708409
0.830000	0.502809	1.094746	0.320778	0.720508
0.840000	0.513791	1.101603	0.328043	0.732564
0.850000	0.524840	1.108289	0.335428	0.744485
0.860000	0.535956	1.114803	0.342932	0.756179
0.870000	0.547136	1.121141	0.350551	0.767557
0.880000	0.558378	1.127289	0.358282	0.778532
0.890000	0.569681	1.133225	0.366120	0.789022
0.900000	0.581042	1.138922	0.374060	0.798947
0.910000	0.592458	1.144357	0.382097	0.808234
0.920000	0.603928	1.149513	0.390223	0.816816
