Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000056	0.011124	0.000000	0.000032
0.020000	0.000223	0.022273	0.000001	0.000187
0.030000	0.000501	0.033444	0.000005	0.000551
0.040000	0.000891	0.044630	0.000013	0.001208
0.050000	0.001394	0.055827	0.000030	0.002237
0.060000	0.002008	0.067030	0.000059	0.003716
0.070000	0.002734	0.078233	0.000106	0.005712
0.080000	0.003573	0.089437	0.000175	0.008289
0.090000	0.004523	0.100641	0.000274	0.011502
0.100000	0.005586	0.111848	0.000408	0.015399
0.110000	0.006760	0.123061	0.000584	0.020020
0.120000	0.008047	0.134283	0.000811	0.025394
0.130000	0.009446	0.145518	0.001095	0.031543
0.140000	0.010957	0.156766	0.001444	0.038479
0.150000	0.012581	0.168025	0.001867	0.046204
0.160000	0.014318	0.179286	0.002371	0.054711
0.170000	0.016167	0.190536	0.002964	0.063983
0.180000	0.018128	0.201757	0.003653	0.073994
0.190000	0.020202	0.212927	0.004446	0.084709
0.200000	0.022387	0.224024	0.005349	0.096083
0.210000	0.024682	0.235022	0.006370	0.108065
0.220000	0.027087	0.245903	0.007513	0.120594
0.230000	0.029600	0.256649	0.008783	0.133602
0.240000	0.032219	0.267247	0.010186	0.147013
0.250000	0.034944	0.277696	0.011724	0.160749
0.260000	0.037773	0.288004	0.013402	0.174724
0.270000	0.040704	0.298184	0.015219	0.188848
0.280000	0.043736	0.308262	0.017179	0.203031
0.290000	0.046869	0.318269	0.019280	0.217181
0.300000	0.050101	0.328235	0.021522	0.231206
0.310000	0.053433	0.338198	0.023903	0.245016
0.320000	0.056865	0.348195	0.026421	0.258522
0.330000	0.060397	0.358258	0.029073	0.271644
0.340000	0.064031	0.368417	0.031853	0.284302
0.350000	0.067766	0.378694	0.034757	0.296428
0.360000	0.071605	0.389099	0.037779	0.307959
0.370000	0.075549	0.399638	0.040914	0.318840
0.380000	0.079598	0.410308	0.044154	0.329027
0.390000	0.083755	0.421098	0.047492	0.338484
0.400000	0.088021	0.431992	0.050921	0.347186
0.410000	0.092395	0.442969	0.054433	0.355117
0.420000	0.096880	0.454005	0.058021	0.362273
0.430000	0.101476	0.465075	0.061676	0.368658
0.440000	0.106182	0.476149	0.065391	0.374285
0.450000	0.110998	0.487200	0.069159	0.379178
0.460000	0.115925	0.498202	0.072972	0.383368
0.470000	0.120962	0.509130	0.076824	0.386896
0.480000	0.126108	0.519953	0.080708	0.389807
0.490000	0.131361	0.530644	0.084619	0.392155
0.500000	0.136720	0.541176	0.088550	0.393999
0.510000	0.142184	0.551518	0.092497	0.395401
0.520000	0.147750	0.561640	0.096457	0.396428
0.530000	0.153416	0.571519	0.100425	0.397150
0.540000	0.159179	0.581130	0.104399	0.397636
0.550000	0.165037	0.590454	0.108377	0.397957
0.560000	0.170987	0.599480	0.112358	0.398184
0.570000	0.177026	0.608207	0.116340	0.398385
0.580000	0.183150	0.616639	0.120325	0.398627
0.590000	0.189358	0.624795	0.124313	0.398972
0.600000	0.195646	0.632701	0.128305	0.399481
0.610000	0.202011	0.640385	0.132304	0.400209
0.620000	0.208453	0.647883	0.136310	0.401206
0.630000	0.214968	0.655233	0.140329	0.402519
0.640000	0.221557	0.662473	0.144362	0.404189
0.650000	0.228217	0.669638	0.148414	0.406251
0.660000	0.234950	0.676759	0.152488	0.408736
0.670000	0.241753	0.683855	0.156590	0.411669
0.680000	0.248627	0.690934	0.160723	0.415068
0.690000	0.255571	0.697997	0.164893	0.418948
0.700000	0.262586	0.705034	0.169104	0.423314
0.710000	0.269672	0.712024	0.173361	0.428168
0.720000	0.276827	0.718935	0.177669	0.433505
0.730000	0.284050	0.725737	0.182033	0.439313
0.740000	0.291341	0.732402	0.186457	0.445572
0.750000	0.298698	0.738901	0.190946	0.452259
0.760000	0.306118	0.745214	0.195503	0.459341
0.770000	0.313601	0.751326	0.200134	0.466780
0.780000	0.321144	0.757235	0.204840	0.474534
0.790000	0.328745	0.762943	0.209625	0.482552
0.800000	0.336402	0.768461	0.214492	0.490782
0.810000	0.344114	0.773803	0.219441	0.499166
0.820000	0.351878	0.778986	0.224475	0.507644
0.830000	0.359693	0.784026	0.229594	0.516153
0.840000	0.367558	0.788938	0.234798	0.524630
0.850000	0.375471	0.793729	0.240087	0.533011
0.860000	0.383432	0.798402	0.245458	0.541234
0.870000	0.391439	0.802949	0.250910	0.549234
0.880000	0.399491	0.807358	0.256442	0.556952
0.890000	0.407586	0.811614	0.262048	0.564331
0.900000	0.415722	0.815695	0.267727	0.571315
0.910000	0.423899	0.819581	0.273473	0.577854
0.920000	0.432113	0.823256	0.279282	0.583899
0.930000	0.440363	0.826710	0.285149	0.589410
0.940000	0.448647	0.829935	0.291069	0.594347
0.950000	0.456961	0.832936	0.297034	0.598678
0.960000	0.465305	0.835725	0.303040	0.602377
0.970000	0.473675	0.838315	0.309080	0.605422
0.980000	0.482070	0.840730	0.315146	0.607800
0.990000	0.490489	0.842994	0.321233	0.609504
1.000000	0.498930	0.845132	0.327334	0.610532
1.010000	0.507392	0.847163	0.333442	0.610892
1.020000	0.515873	0.849101	0.339550	0.610599
1.030000	0.524373	0.850958	0.345652	0.609673
1.040000	0.532892	0.852735	0.351741	0.608144
1.050000	0.541428	0.854429	0.357813	0.606045
1.060000	0.549980	0.856032	0.363860	0.603419
1.070000	0.558548	0.857530	0.369879	0.600311
1.080000	0.567130	0.858909	0.375865	0.596773
1.090000	0.575726	0.860156	0.381814	0.592860
1.100000	0.584333	0.861264	0.387721	0.588631
1.110000	0.592951	0.862229	0.393585	0.584147
1.120000	0.601577	0.863053	0.399404	0.579469
1.130000	0.610211	0.863745	0.405174	0.574664
1.140000	0.618852	0.864323	0.410897	0.569793
1.150000	0.627497	0.864803	0.416570	0.564921
1.160000	0.636147	0.865210	0.422195	0.560110
1.170000	0.644801	0.865559	0.427773	0.555421
1.180000	0.653458	0.865866	0.433304	0.550915
1.190000	0.662118	0.866136	0.438792	0.546646
1.200000	0.670781	0.866367	0.444238	0.542667
1.210000	0.679446	0.866547	0.449646	0.539028
1.220000	0.688112	0.866655	0.455020	0.535773
1.230000	0.696778	0.866658	0.460363	0.532939
1.240000	0.705444	0.866516	0.465680	0.530560
1.250000	0.714108	0.866187	0.470976	0.528659
1.260000	0.722767	0.865631	0.476255	0.527256
1.270000	0.731420	0.864811	0.481523	0.526361
1.280000	0.740063	0.863694	0.486784	0.525973
1.290000	0.748693	0.862260	0.492044	0.526086
1.300000	0.757307	0.860501	0.497307	0.526684
1.310000	0.765902	0.858416	0.502579	0.527744
1.320000	0.774474	0.856015	0.507864	0.529232
1.330000	0.783021	0.853320	0.513165	0.531108
1.340000	0.791539	0.850353	0.518487	0.533326
1.350000	0.800027	0.847139	0.523833	0.535834
1.360000	0.808482	0.843707	0.529205	0.538573
1.370000	0.816901	0.840081	0.534605	0.541481
1.380000	0.825283	0.836278	0.540034	0.544493
1.390000	0.833626	0.832307	0.545495	0.547540
1.400000	0.841928	0.828172	0.550985	0.550554
1.410000	0.850189	0.823868	0.556505	0.553464
1.420000	0.858405	0.819386	0.562054	0.556202
1.430000	0.866576	0.814714	0.567629	0.558698
1.440000	0.874699	0.809840	0.573227	0.560884
1.450000	0.882772	0.804747	0.578845	0.562697
1.460000	0.890793	0.799428	0.584479	0.564075
1.470000	0.898759	0.793878	0.590125	0.564958
1.480000	0.906670	0.788098	0.595777	0.565295
1.490000	0.914521	0.782097	0.601429	0.565036
1.500000	0.922311	0.775884	0.607075	0.564138
1.510000	0.930038	0.769476	0.612709	0.562565
1.520000	0.937700	0.762892	0.618324	0.560287
1.530000	0.945295	0.756153	0.623913	0.557282
1.540000	0.952822	0.749274	0.629467	0.553534
1.550000	0.960280	0.742269	0.634981	0.549038
1.560000	0.967667	0.735148	0.640446	0.543793
1.570000	0.974983	0.727917	0.645854	0.537812
1.580000	0.982225	0.720577	0.651199	0.531110
1.590000	0.989394	0.713123	0.656474	0.523713
1.600000	0.996487	0.705552	0.661671	0.515654
1.610000	1.003504	0.697855	0.666785	0.506972
1.620000	1.010444	0.690026	0.671809	0.497715
1.630000	1.017305	0.682058	0.676738	0.487934
1.640000	1.024085	0.673948	0.681566	0.477685
1.650000	1.030783	0.665696	0.686290	0.467030
1.660000	1.037398	0.657306	0.690906	0.456034
1.670000	1.043929	0.648785	0.695410	0.444763
1.680000	1.050373	0.640141	0.699800	0.433289
1.690000	1.056731	0.631385	0.704075	0.421680
1.700000	1.063001	0.622529	0.708234	0.410009
1.710000	1.069181	0.613583	0.712275	0.398347
1.720000	1.075272	0.604557	0.716201	0.386764
1.730000	1.081272	0.595457	0.720011	0.375326
1.740000	1.087181	0.586286	0.723708	0.364101
1.750000	1.092998	0.577044	0.727294	0.353150
1.760000	1.098722	0.567729	0.730772	0.342530
1.770000	1.104352	0.558337	0.734146	0.332295
1.780000	1.109888	0.548863	0.737419	0.322492
1.790000	1.115329	0.539300	0.740597	0.313162
1.800000	1.120674	0.529645	0.743684	0.304341
1.810000	1.125922	0.519893	0.746686	0.296056
1.820000	1.131071	0.510042	0.749607	0.288327
1.830000	1.136122	0.500092	0.752454	0.281166
1.840000	1.141073	0.490043	0.755233	0.274579
1.850000	1.145923	0.479899	0.757948	0.268563
1.860000	1.150671	0.469660	0.760606	0.263108
1.870000	1.155316	0.459328	0.763212	0.258195
1.880000	1.159857	0.448904	0.765771	0.253798
1.890000	1.164293	0.438385	0.768289	0.249887
1.900000	1.168624	0.427768	0.770771	0.246421
1.910000	1.172848	0.417049	0.773219	0.243358
1.920000	1.176965	0.406222	0.775639	0.240645
1.930000	1.180972	0.395282	0.778033	0.238228
1.940000	1.184870	0.384224	0.780404	0.236048
1.950000	1.188657	0.373044	0.782755	0.234041
1.960000	1.192331	0.361742	0.785085	0.232141
1.970000	1.195891	0.350317	0.787398	0.230282
1.980000	1.199336	0.338777	0.789691	0.228393
1.990000	1.202666	0.327129	0.791965	0.226406
2.000000	1.205879	0.315383	0.794219	0.224251
2.010000	1.208973	0.303552	0.796449	0.221862
2.020000	1.211950	0.291649	0.798655	0.219174
2.030000	1.214806	0.279685	0.800832	0.216126
2.040000	1.217543	0.267674	0.802976	0.212661
2.050000	1.220160	0.255622	0.805083	0.208727
2.060000	1.222655	0.243535	0.807149	0.204277
2.070000	1.225030	0.231416	0.809167	0.199271
2.080000	1.227284	0.219263	0.811132	0.193674
2.090000	1.229415	0.207072	0.813038	0.187462
2.100000	1.231425	0.194840	0.814879	0.180613
2.110000	1.233312	0.182559	0.816648	0.173117
2.120000	1.235076	0.170223	0.818339	0.164969
2.130000	1.236716	0.157828	0.819946	0.156171
2.140000	1.238232	0.145370	0.821461	0.146735
2.150000	1.239623	0.132850	0.822878	0.136677
2.160000	1.240889	0.120270	0.824192	0.126023
2.170000	1.242029	0.107636	0.825397	0.114803
2.180000	1.243042	0.094955	0.826487	0.103056
2.190000	1.243928	0.082238	0.827456	0.090825
2.200000	1.244686	0.069492	0.828302	0.078158
2.210000	1.245317	0.056728	0.829018	0.065109
2.220000	1.245821	0.043956	0.829603	0.051738
2.230000	1.246197	0.031181	0.830052	0.038104
2.240000	1.246444	0.018411	0.830364	0.024273
2.250000	1.246565	0.005648	0.830537	0.010313
2.260000	1.246557	-0.007106	0.830570	-0.003710
2.270000	1.246423	-0.019853	0.830463	-0.017727
2.280000	1.246160	-0.032593	0.830216	-0.031668
2.290000	1.245771	-0.045330	0.829830	-0.045466
2.300000	1.245254	-0.058065	0.829307	-0.059057
2.310000	1.244610	-0.070802	0.828650	-0.072378
2.320000	1.243838	-0.083542	0.827861	-0.085370
2.330000	1.242939	-0.096289	0.826944	-0.097978
2.340000	1.241912	-0.109043	0.825903	-0.110152
2.350000	1.240758	-0.121808	0.824742	-0.121849
2.360000	1.239476	-0.134585	0.823467	-0.133029
2.370000	1.238066	-0.147376	0.822084	-0.143663
2.380000	1.236528	-0.160184	0.820596	-0.153723
2.390000	1.234862	-0.173010	0.819011	-0.163195
2.400000	1.233068	-0.185859	0.817334	-0.172066
2.410000	1.231145	-0.198730	0.815572	-0.180334
2.420000	1.229093	-0.211624	0.813730	-0.188005
2.430000	1.226912	-0.224537	0.811814	-0.195090
2.440000	1.224602	-0.237462	0.809830	-0.201609
2.450000	1.222163	-0.250388	0.807783	-0.207588
2.460000	1.219595	-0.263299	0.805680	-0.213060
2.470000	1.216897	-0.276178	0.803524	-0.218063
2.480000	1.214071	-0.288999	0.801320	-0.222642
2.490000	1.211118	-0.301735	0.799072	-0.226844
2.500000	1.208037	-0.314363	0.796784	-0.230721
