Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000110	0.022087	0.000000	0.000064
0.020000	0.000442	0.044214	0.000002	0.000371
0.030000	0.000995	0.066372	0.000009	0.001093
0.040000	0.001769	0.088550	0.000026	0.002397
0.050000	0.002766	0.110737	0.000059	0.004441
0.060000	0.003984	0.132922	0.000118	0.007374
0.070000	0.005424	0.155099	0.000210	0.011333
0.080000	0.007086	0.177260	0.000348	0.016444
0.090000	0.008969	0.199408	0.000543	0.022816
0.100000	0.011074	0.221543	0.000809	0.030542
0.110000	0.013400	0.243672	0.001159	0.039701
0.120000	0.015948	0.265799	0.001608	0.050351
0.130000	0.018716	0.287928	0.002171	0.062533
0.140000	0.021706	0.310057	0.002864	0.076270
0.150000	0.024917	0.332182	0.003702	0.091565
0.160000	0.028350	0.354290	0.004700	0.108403
0.170000	0.032003	0.376355	0.005875	0.126748
0.180000	0.035877	0.398354	0.007240	0.146548
0.190000	0.039970	0.420246	0.008810	0.167732
0.200000	0.044281	0.441998	0.010599	0.190211
0.210000	0.048809	0.463570	0.012619	0.213879
0.220000	0.053552	0.484922	0.014880	0.238617
0.230000	0.058507	0.506031	0.017394	0.264289
0.240000	0.063671	0.526878	0.020169	0.290747
0.250000	0.069043	0.547460	0.023211	0.317833
0.260000	0.074620	0.567789	0.026527	0.345378
0.270000	0.080398	0.587892	0.030120	0.373207
0.280000	0.086377	0.607804	0.033991	0.401143
0.290000	0.092554	0.627582	0.038142	0.429003
0.300000	0.098928	0.647280	0.042571	0.456607
0.310000	0.105500	0.666957	0.047273	0.483778
0.320000	0.112268	0.686676	0.052244	0.510346
0.330000	0.119233	0.706491	0.057477	0.536147
0.340000	0.126398	0.726445	0.062964	0.561032
0.350000	0.133763	0.746576	0.068694	0.584860
0.360000	0.141330	0.766904	0.074657	0.607508
0.370000	0.149102	0.787436	0.080840	0.628870
0.380000	0.157080	0.808169	0.087230	0.648855
0.390000	0.165266	0.829089	0.093813	0.667393
0.400000	0.173662	0.850161	0.100573	0.684431
0.410000	0.182269	0.871350	0.107496	0.699939
0.420000	0.191089	0.892617	0.114567	0.713903
0.430000	0.200122	0.913921	0.121769	0.726329
0.440000	0.209367	0.935219	0.129088	0.737243
0.450000	0.218826	0.956463	0.136509	0.746690
0.460000	0.228496	0.977613	0.144017	0.754728
0.470000	0.238378	0.998622	0.151599	0.761435
0.480000	0.248468	1.019440	0.159242	0.766902
0.490000	0.258766	1.040021	0.166933	0.771233
0.500000	0.269268	1.060320	0.174663	0.774542
0.510000	0.279971	1.080285	0.182421	0.776956
0.520000	0.290872	1.099867	0.190200	0.778605
0.530000	0.301967	1.119021	0.197991	0.779630
0.540000	0.313251	1.137707	0.205791	0.780170
0.550000	0.324719	1.155892	0.213593	0.780368
0.560000	0.336367	1.173556	0.221397	0.780368
0.570000	0.348189	1.190696	0.229201	0.780308
0.580000	0.360179	1.207321	0.237004	0.780325
0.590000	0.372334	1.223452	0.244808	0.780550
0.600000	0.384647	1.239129	0.252616	0.781105
0.610000	0.397115	1.254401	0.260431	0.782107
0.620000	0.409734	1.269323	0.268260	0.783662
0.630000	0.422500	1.283960	0.276107	0.785866
0.640000	0.435412	1.298375	0.283979	0.788807
0.650000	0.448467	1.312621	0.291886	0.792561
0.660000	0.461664	1.326749	0.299834	0.797190
0.670000	0.475002	1.340790	0.307833	0.802748
0.680000	0.488480	1.354754	0.315892	0.809275
0.690000	0.502097	1.368641	0.324021	0.816799
0.700000	0.515852	1.382430	0.332231	0.825336
0.710000	0.529745	1.396089	0.340531	0.834886
0.720000	0.543773	1.409573	0.348932	0.845439
0.730000	0.557936	1.422833	0.357443	0.856968
0.740000	0.572229	1.435814	0.366075	0.869436
0.750000	0.586651	1.448471	0.374835	0.882789
0.760000	0.601197	1.460772	0.383733	0.896961
0.770000	0.615865	1.472697	0.392777	0.911874
0.780000	0.630650	1.484238	0.401973	0.927439
0.790000	0.645549	1.495399	0.411327	0.943553
0.800000	0.660557	1.506200	0.420845	0.960109
0.810000	0.675671	1.516664	0.430531	0.976986
0.820000	0.690889	1.526820	0.440386	0.994063
0.830000	0.706207	1.536698	0.450412	1.011210
0.840000	0.721622	1.546321	0.460610	1.028299
0.850000	0.737133	1.555704	0.470977	1.045198
0.860000	0.752735	1.564850	0.481513	1.061775
0.870000	0.768429	1.573745	0.492212	1.077905
0.880000	0.784209	1.582373	0.503069	1.093463
0.890000	0.800075	1.590705	0.514078	1.108330
0.900000	0.816022	1.598711	0.525233	1.122395
0.910000	0.832048	1.606356	0.536523	1.135553
0.920000	0.848148	1.613616	0.547941	1.147708
0.930000	0.864319	1.620472	0.559474	1.158773
0.940000	0.880556	1.626915	0.571112	1.168671
0.950000	0.896856	1.632953	0.582843	1.177338
0.960000	0.913214	1.638602	0.594655	1.184722
0.970000	0.929627	1.643887	0.606533	1.190780
0.980000	0.946091	1.648845	0.618466	1.195485
0.990000	0.962603	1.653515	0.630438	1.198826
1.000000	0.979160	1.657940	0.642438	1.200805
1.010000	0.995761	1.662154	0.654450	1.201436
1.020000	1.012403	1.666179	0.666462	1.200750
1.030000	1.029084	1.670029	0.678461	1.198794
1.040000	1.045803	1.673710	0.690434	1.195625
1.050000	1.062558	1.677214	0.702370	1.191318
1.060000	1.079346	1.680525	0.714257	1.185955
1.070000	1.096167	1.683620	0.726085	1.179632
1.080000	1.113018	1.686479	0.737846	1.172454
1.090000	1.129896	1.689078	0.749532	1.164532
1.100000	1.146799	1.691400	0.761135	1.155987
1.110000	1.163723	1.693442	0.772650	1.146942
1.120000	1.180667	1.695206	0.784073	1.137524
1.130000	1.197626	1.696705	0.795400	1.127863
1.140000	1.214600	1.697964	0.806630	1.118087
1.150000	1.231585	1.699015	0.817762	1.108325
1.160000	1.248580	1.699890	0.828796	1.098704
1.170000	1.265582	1.700616	0.839736	1.089345
1.180000	1.282591	1.701215	0.850585	1.080366
1.190000	1.299606	1.701699	0.861345	1.071881
1.200000	1.316625	1.702061	0.872024	1.063992
1.210000	1.333647	1.702281	0.882628	1.056796
1.220000	1.350670	1.702322	0.893163	1.050377
1.230000	1.367693	1.702131	0.903638	1.044812
1.240000	1.384712	1.701646	0.914062	1.040161
1.250000	1.401724	1.700796	0.924444	1.036471
1.260000	1.418726	1.699517	0.934795	1.033776
1.270000	1.435713	1.697746	0.945123	1.032093
1.280000	1.452679	1.695432	0.955440	1.031422
1.290000	1.469620	1.692539	0.965755	1.031746
1.300000	1.486528	1.689051	0.976078	1.033033
1.310000	1.503399	1.684975	0.986419	1.035234
1.320000	1.520226	1.680329	0.996786	1.038284
1.330000	1.537003	1.675142	1.007187	1.042104
1.340000	1.553727	1.669452	1.017630	1.046601
1.350000	1.570391	1.663304	1.028121	1.051670
1.360000	1.586992	1.656744	1.038665	1.057199
1.370000	1.603525	1.649810	1.049266	1.063064
1.380000	1.619987	1.642533	1.059927	1.069136
1.390000	1.636374	1.634931	1.070649	1.075283
1.400000	1.652684	1.627011	1.081432	1.081367
1.410000	1.668913	1.618768	1.092276	1.087251
1.420000	1.685058	1.610185	1.103176	1.092798
1.430000	1.701116	1.601243	1.114130	1.097872
1.440000	1.717082	1.591921	1.125132	1.102341
1.450000	1.732953	1.582200	1.136174	1.106077
1.460000	1.748725	1.572065	1.147250	1.108961
1.470000	1.764393	1.561510	1.158350	1.110878
1.480000	1.779953	1.550537	1.169464	1.111724
1.490000	1.795402	1.539156	1.180581	1.111403
1.500000	1.810735	1.527390	1.191688	1.109833
1.510000	1.825949	1.515267	1.202773	1.106944
1.520000	1.841039	1.502817	1.213823	1.102678
1.530000	1.856004	1.490072	1.224822	1.096991
1.540000	1.870840	1.477060	1.235758	1.089857
1.550000	1.885545	1.463807	1.246614	1.081264
1.560000	1.900115	1.450329	1.257378	1.071215
1.570000	1.914550	1.436636	1.268034	1.059731
1.580000	1.928847	1.422728	1.278568	1.046846
1.590000	1.943004	1.408601	1.288966	1.032611
1.600000	1.957019	1.394242	1.299216	1.017092
1.610000	1.970888	1.379640	1.309304	1.000367
1.620000	1.984611	1.364784	1.319220	0.982525
1.630000	1.998183	1.349665	1.328951	0.963669
1.640000	2.011603	1.334275	1.338490	0.943911
1.650000	2.024868	1.318614	1.347827	0.923372
1.660000	2.037974	1.302689	1.356955	0.902176
1.670000	2.050921	1.286510	1.365869	0.880457
1.680000	2.063704	1.270091	1.374563	0.858350
1.690000	2.076322	1.253452	1.383035	0.835994
1.700000	2.088772	1.236610	1.391282	0.813527
1.710000	2.101053	1.219582	1.399305	0.791088
1.720000	2.113163	1.202380	1.407105	0.768813
1.730000	2.125100	1.185016	1.414683	0.746833
1.740000	2.136863	1.167496	1.422043	0.725275
1.750000	2.148450	1.149818	1.429190	0.704258
1.760000	2.159859	1.131979	1.436130	0.683895
1.770000	2.171089	1.113972	1.442870	0.664285
1.780000	2.182138	1.095789	1.449419	0.645522
1.790000	2.193004	1.077421	1.455784	0.627682
1.800000	2.203685	1.058857	1.461976	0.610832
1.810000	2.214180	1.040094	1.468004	0.595022
1.820000	2.224487	1.021127	1.473880	0.580292
1.830000	2.234602	1.001956	1.479613	0.566663
1.840000	2.244525	0.982585	1.485217	0.554141
1.850000	2.254253	0.963017	1.490700	0.542721
1.860000	2.263785	0.943255	1.496075	0.532379
1.870000	2.273118	0.923302	1.501351	0.523078
1.880000	2.282250	0.903161	1.506539	0.514766
1.890000	2.291180	0.882827	1.511649	0.507380
1.900000	2.299906	0.862297	1.516690	0.500843
1.910000	2.308426	0.841566	1.521669	0.495067
1.920000	2.316737	0.820625	1.526593	0.489951
1.930000	2.324837	0.799467	1.531470	0.485389
1.940000	2.332725	0.778085	1.536303	0.481263
1.950000	2.340398	0.756475	1.541096	0.477451
1.960000	2.347854	0.734634	1.545852	0.473825
1.970000	2.355090	0.712567	1.550573	0.470253
1.980000	2.362105	0.690283	1.555257	0.466601
1.990000	2.368895	0.667799	1.559904	0.462738
2.000000	2.375460	0.645135	1.564511	0.458529
2.010000	2.381797	0.622310	1.569073	0.453847
2.020000	2.387906	0.599346	1.573586	0.448567
2.030000	2.393784	0.576266	1.578042	0.442574
2.040000	2.399431	0.553090	1.582434	0.435758
2.050000	2.404845	0.529833	1.586754	0.428020
2.060000	2.410027	0.506505	1.590991	0.419273
2.070000	2.414975	0.483112	1.595136	0.409441
