Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000019	0.003711	0.000000	0.000011
0.020000	0.000074	0.007426	0.000000	0.000062
0.030000	0.000167	0.011143	0.000002	0.000184
0.040000	0.000297	0.014861	0.000004	0.000403
0.050000	0.000464	0.018577	0.000010	0.000746
0.060000	0.000669	0.022292	0.000020	0.001238
0.070000	0.000910	0.026001	0.000035	0.001902
0.080000	0.001189	0.029705	0.000058	0.002760
0.090000	0.001504	0.033403	0.000091	0.003828
0.100000	0.001857	0.037095	0.000136	0.005123
0.110000	0.002246	0.040780	0.000194	0.006658
0.120000	0.002672	0.044461	0.000270	0.008443
0.130000	0.003135	0.048136	0.000364	0.010483
0.140000	0.003635	0.051805	0.000480	0.012783
0.150000	0.004171	0.055468	0.000621	0.015342
0.160000	0.004744	0.059123	0.000788	0.018158
0.170000	0.005354	0.062766	0.000985	0.021225
0.180000	0.006000	0.066396	0.001213	0.024533
0.190000	0.006682	0.070006	0.001476	0.028071
0.200000	0.007400	0.073592	0.001775	0.031822
0.210000	0.008153	0.077151	0.002113	0.035770
0.220000	0.008943	0.080679	0.002491	0.039893
0.230000	0.009767	0.084171	0.002912	0.044170
0.240000	0.010626	0.087627	0.003375	0.048574
0.250000	0.011519	0.091047	0.003883	0.053080
0.260000	0.012447	0.094429	0.004437	0.057660
0.270000	0.013408	0.097779	0.005037	0.062284
0.280000	0.014402	0.101102	0.005683	0.066924
0.290000	0.015430	0.104403	0.006375	0.071549
0.300000	0.016490	0.107691	0.007114	0.076129
0.310000	0.017583	0.110971	0.007898	0.080635
0.320000	0.018710	0.114251	0.008726	0.085039
0.330000	0.019869	0.117538	0.009598	0.089314
0.340000	0.021060	0.120839	0.010512	0.093435
0.350000	0.022285	0.124156	0.011466	0.097379
0.360000	0.023544	0.127493	0.012459	0.101125
0.370000	0.024835	0.130850	0.013488	0.104656
0.380000	0.026161	0.134227	0.014551	0.107956
0.390000	0.027520	0.137622	0.015646	0.111014
0.400000	0.028913	0.141031	0.016770	0.113819
0.410000	0.030341	0.144451	0.017922	0.116367
0.420000	0.031802	0.147875	0.019097	0.118654
0.430000	0.033298	0.151299	0.020294	0.120682
0.440000	0.034828	0.154717	0.021510	0.122455
0.450000	0.036392	0.158124	0.022742	0.123978
0.460000	0.037991	0.161514	0.023988	0.125262
0.470000	0.039623	0.164882	0.025247	0.126318
0.480000	0.041288	0.168222	0.026514	0.127163
0.490000	0.042987	0.171529	0.027789	0.127813
0.500000	0.044719	0.174795	0.029070	0.128286
0.510000	0.046483	0.178015	0.030354	0.128605
0.520000	0.048279	0.181183	0.031641	0.128791
0.530000	0.050106	0.184291	0.032930	0.128868
0.540000	0.051964	0.187337	0.034219	0.128860
0.550000	0.053853	0.190315	0.035507	0.128791
0.560000	0.055770	0.193222	0.036794	0.128686
0.570000	0.057717	0.196058	0.038081	0.128569
0.580000	0.059691	0.198823	0.039366	0.128465
0.590000	0.061693	0.201517	0.040650	0.128395
0.600000	0.063721	0.204147	0.041934	0.128383
0.610000	0.065776	0.206717	0.043218	0.128448
0.620000	0.067856	0.209235	0.044503	0.128611
0.630000	0.069960	0.211706	0.045790	0.128888
0.640000	0.072090	0.214138	0.047081	0.129295
0.650000	0.074243	0.216538	0.048377	0.129847
0.660000	0.076420	0.218910	0.049679	0.130554
0.670000	0.078621	0.221257	0.050988	0.131427
