Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000068	0.013677	0.000000	0.000039
0.020000	0.000274	0.027382	0.000001	0.000230
0.030000	0.000616	0.041109	0.000006	0.000677
0.040000	0.001096	0.054854	0.000016	0.001484
0.050000	0.001713	0.068608	0.000037	0.002750
0.060000	0.002468	0.082365	0.000073	0.004567
0.070000	0.003360	0.096121	0.000130	0.007020
0.080000	0.004390	0.109873	0.000216	0.010187
0.090000	0.005558	0.123621	0.000337	0.014135
0.100000	0.006863	0.137367	0.000501	0.018924
0.110000	0.008305	0.151115	0.000718	0.024600
0.120000	0.009885	0.164870	0.000996	0.031202
0.130000	0.011603	0.178634	0.001345	0.038755
0.140000	0.013458	0.192406	0.001775	0.047273
0.150000	0.015451	0.206184	0.002294	0.056759
0.160000	0.017582	0.219958	0.002913	0.067203
0.170000	0.019850	0.233715	0.003641	0.078585
0.180000	0.022256	0.247431	0.004488	0.090872
0.190000	0.024798	0.261085	0.005461	0.104020
0.200000	0.027477	0.274653	0.006571	0.117976
0.210000	0.030291	0.288102	0.007823	0.132673
0.220000	0.033239	0.301411	0.009226	0.148039
0.230000	0.036319	0.314558	0.010786	0.163988
0.240000	0.039529	0.327534	0.012508	0.180430
0.250000	0.042869	0.340335	0.014396	0.197266
0.260000	0.046335	0.352970	0.016454	0.214391
0.270000	0.049928	0.365457	0.018684	0.231697
0.280000	0.053644	0.377821	0.021088	0.249072
0.290000	0.057484	0.390098	0.023666	0.266404
0.300000	0.061446	0.402327	0.026416	0.283580
0.310000	0.065530	0.414551	0.029336	0.300490
0.320000	0.069737	0.426807	0.032424	0.317027
0.330000	0.074067	0.439135	0.035675	0.333089
0.340000	0.078520	0.451568	0.039084	0.348584
0.350000	0.083099	0.464127	0.042645	0.363424
0.360000	0.087803	0.476828	0.046350	0.377533
0.370000	0.092636	0.489676	0.050193	0.390843
0.380000	0.097597	0.502668	0.054164	0.403301
0.390000	0.102689	0.515792	0.058256	0.414863
0.400000	0.107913	0.529033	0.062459	0.425496
0.410000	0.113270	0.542362	0.066763	0.435181
0.420000	0.118761	0.555751	0.071159	0.443912
0.430000	0.124385	0.569171	0.075638	0.451693
0.440000	0.130144	0.582591	0.080190	0.458540
0.450000	0.136037	0.595984	0.084806	0.464482
0.460000	0.142064	0.609316	0.089477	0.469557
0.470000	0.148223	0.622559	0.094194	0.473812
0.480000	0.154515	0.635682	0.098950	0.477305
0.490000	0.160936	0.648648	0.103738	0.480100
0.500000	0.167487	0.661426	0.108550	0.482269
0.510000	0.174164	0.673984	0.113381	0.483891
0.520000	0.180966	0.686289	0.118226	0.485046
0.530000	0.187889	0.698307	0.123081	0.485819
0.540000	0.194931	0.710012	0.127942	0.486299
0.550000	0.202088	0.721385	0.132806	0.486572
0.560000	0.209357	0.732411	0.137673	0.486726
0.570000	0.216735	0.743087	0.142541	0.486845
0.580000	0.224218	0.753423	0.147410	0.487014
0.590000	0.231802	0.763437	0.152281	0.487311
0.600000	0.239486	0.773152	0.157157	0.487810
0.610000	0.247265	0.782605	0.162038	0.488581
0.620000	0.255137	0.791833	0.166930	0.489689
0.630000	0.263101	0.800881	0.171834	0.491191
0.640000	0.271154	0.809792	0.176755	0.493140
0.650000	0.279296	0.818608	0.181698	0.495581
0.660000	0.287526	0.827361	0.186668	0.498551
0.670000	0.295843	0.836073	0.191671	0.502083
0.680000	0.304247	0.844752	0.196712	0.506200
0.690000	0.312738	0.853397	0.201797	0.510920
0.700000	0.321315	0.861995	0.206932	0.516252
0.710000	0.329978	0.870523	0.212124	0.522195
0.720000	0.338725	0.878951	0.217378	0.528744
0.730000	0.347557	0.887245	0.222701	0.535884
0.740000	0.356470	0.895372	0.228098	0.543591
