Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000059	0.011879	0.000000	0.000034
0.020000	0.000238	0.023785	0.000001	0.000199
0.030000	0.000535	0.035712	0.000005	0.000588
0.040000	0.000952	0.047655	0.000014	0.001289
0.050000	0.001488	0.059608	0.000032	0.002389
0.060000	0.002144	0.071566	0.000063	0.003968
0.070000	0.002920	0.083524	0.000113	0.006099
0.080000	0.003815	0.095482	0.000187	0.008850
0.090000	0.004829	0.107438	0.000292	0.012281
0.100000	0.005963	0.119395	0.000435	0.016442
0.110000	0.007217	0.131356	0.000624	0.021375
0.120000	0.008591	0.143326	0.000866	0.027112
0.130000	0.010084	0.155307	0.001169	0.033677
0.140000	0.011697	0.167301	0.001542	0.041080
0.150000	0.013430	0.179303	0.001993	0.049326
0.160000	0.015283	0.191306	0.002531	0.058406
0.170000	0.017256	0.203294	0.003164	0.068301
0.180000	0.019349	0.215253	0.003900	0.078985
0.190000	0.021561	0.227156	0.004746	0.090419
0.200000	0.023891	0.238981	0.005711	0.102556
0.210000	0.026340	0.250702	0.006800	0.115341
0.220000	0.028905	0.262299	0.008019	0.128708
0.230000	0.031585	0.273753	0.009375	0.142584
0.240000	0.034380	0.285053	0.010872	0.156891
0.250000	0.037286	0.296197	0.012514	0.171543
0.260000	0.040303	0.307192	0.014304	0.186448
0.270000	0.043429	0.318053	0.016244	0.201512
0.280000	0.046664	0.328807	0.018335	0.216638
0.290000	0.050005	0.339483	0.020577	0.231727
0.300000	0.053453	0.350114	0.022969	0.246682
0.310000	0.057008	0.360744	0.025509	0.261406
0.320000	0.060668	0.371411	0.028196	0.275807
0.330000	0.064436	0.382142	0.031024	0.289797
0.340000	0.068311	0.392972	0.033990	0.303292
0.350000	0.072296	0.403922	0.037088	0.316219
0.360000	0.076390	0.415004	0.040312	0.328510
0.370000	0.080596	0.426223	0.043656	0.340108
0.380000	0.084915	0.437578	0.047112	0.350964
0.390000	0.089348	0.449054	0.050673	0.361041
0.400000	0.093897	0.460636	0.054330	0.370312
0.410000	0.098561	0.472302	0.058076	0.378760
0.420000	0.103343	0.484028	0.061903	0.386380
0.430000	0.108242	0.495786	0.065801	0.393175
0.440000	0.113259	0.507549	0.069763	0.399161
0.450000	0.118393	0.519291	0.073782	0.404361
0.460000	0.123644	0.530980	0.077848	0.408811
0.470000	0.129012	0.542587	0.081955	0.412551
0.480000	0.134496	0.554086	0.086097	0.415631
0.490000	0.140093	0.565444	0.090266	0.418109
