Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000052	0.010440	0.000000	0.000030
0.020000	0.000209	0.020905	0.000001	0.000175
0.030000	0.000470	0.031391	0.000004	0.000517
0.040000	0.000837	0.041893	0.000012	0.001133
0.050000	0.001308	0.052406	0.000028	0.002100
0.060000	0.001885	0.062925	0.000056	0.003488
0.070000	0.002567	0.073445	0.000099	0.005361
0.080000	0.003354	0.083967	0.000165	0.007780
0.090000	0.004246	0.094490	0.000257	0.010797
0.100000	0.005244	0.105017	0.000383	0.014456
0.110000	0.006346	0.115551	0.000548	0.018794
0.120000	0.007555	0.126096	0.000761	0.023839
0.130000	0.008868	0.136654	0.001028	0.029613
0.140000	0.010288	0.147227	0.001356	0.036125
0.150000	0.011813	0.157811	0.001753	0.043379
0.160000	0.013444	0.168399	0.002226	0.051367
0.170000	0.015181	0.178977	0.002782	0.060074
0.180000	0.017024	0.189530	0.003430	0.069476
0.190000	0.018971	0.200036	0.004174	0.079540
0.200000	0.021024	0.210472	0.005022	0.090223
0.210000	0.023181	0.220815	0.005980	0.101478
0.220000	0.025440	0.231047	0.007054	0.113248
0.230000	0.027801	0.241149	0.008247	0.125468
0.240000	0.030262	0.251110	0.009564	0.138069
0.250000	0.032823	0.260930	0.011009	0.150975
0.260000	0.035481	0.270612	0.012585	0.164106
0.270000	0.038235	0.280175	0.014292	0.177379
0.280000	0.041084	0.289640	0.016132	0.190708
0.290000	0.044027	0.299036	0.018106	0.204006
0.300000	0.047064	0.308396	0.020212	0.217187
0.310000	0.050195	0.317756	0.022449	0.230166
0.320000	0.053420	0.327152	0.024814	0.242862
0.330000	0.056738	0.336611	0.027305	0.255195
0.340000	0.060152	0.346163	0.029917	0.267095
0.350000	0.063662	0.355829	0.032645	0.278494
0.360000	0.067269	0.365620	0.035485	0.289335
0.370000	0.070975	0.375542	0.038430	0.299566
0.380000	0.074780	0.385591	0.041474	0.309144
0.390000	0.078687	0.395756	0.044611	0.318038
0.400000	0.082696	0.406022	0.047832	0.326223
0.410000	0.086808	0.416371	0.051133	0.333686
0.420000	0.091023	0.426778	0.054504	0.340420
0.430000	0.095343	0.437218	0.057939	0.346431
0.440000	0.099768	0.447664	0.061430	0.351732
0.450000	0.104297	0.458088	0.064971	0.356345
0.460000	0.108929	0.468468	0.068555	0.360299
0.470000	0.113666	0.478776	0.072175	0.363633
