Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000042	0.008344	0.000000	0.000024
0.020000	0.000167	0.016699	0.000001	0.000140
0.030000	0.000376	0.025062	0.000003	0.000413
0.040000	0.000668	0.033428	0.000010	0.000905
0.050000	0.001044	0.041792	0.000022	0.001677
0.060000	0.001504	0.050152	0.000044	0.002784
0.070000	0.002047	0.058505	0.000079	0.004279
0.080000	0.002674	0.066849	0.000131	0.006207
0.090000	0.003384	0.075182	0.000205	0.008611
0.100000	0.004178	0.083503	0.000305	0.011526
0.110000	0.005054	0.091814	0.000437	0.014980
0.120000	0.006014	0.100118	0.000607	0.018996
0.130000	0.007057	0.108413	0.000819	0.023588
0.140000	0.008182	0.116701	0.001081	0.028765
0.150000	0.009391	0.124978	0.001397	0.034528
0.160000	0.010682	0.133239	0.001773	0.040870
0.170000	0.012055	0.141479	0.002216	0.047777
0.180000	0.013511	0.149690	0.002730	0.055230
0.190000	0.015049	0.157860	0.003322	0.063200
0.200000	0.016668	0.165977	0.003996	0.071654
0.210000	0.018368	0.174031	0.004757	0.080552
0.220000	0.020149	0.182008	0.005608	0.089848
0.230000	0.022008	0.189901	0.006555	0.099491
0.240000	0.023946	0.197706	0.007599	0.109425
0.250000	0.025962	0.205421	0.008744	0.119591
0.260000	0.028054	0.213052	0.009992	0.129925
0.270000	0.030223	0.220606	0.011343	0.140362
0.280000	0.032466	0.228095	0.012799	0.150835
0.290000	0.034784	0.235535	0.014360	0.161276
0.300000	0.037177	0.242944	0.016024	0.171618
0.310000	0.039643	0.250339	0.017791	0.181794
0.320000	0.042184	0.257740	0.019659	0.191742
0.330000	0.044798	0.265165	0.021625	0.201400
0.340000	0.047487	0.272625	0.023686	0.210711
0.350000	0.050251	0.280133	0.025838	0.219624
0.360000	0.053090	0.287695	0.028077	0.228093
0.370000	0.056005	0.295314	0.030398	0.236076
0.380000	0.058996	0.302986	0.032797	0.243540
0.390000	0.062065	0.310709	0.035267	0.250458
0.400000	0.065211	0.318472	0.037804	0.256809
0.410000	0.068434	0.326265	0.040402	0.262581
0.420000	0.071736	0.334074	0.043054	0.267769
0.430000	0.075116	0.341887	0.045755	0.272375
0.440000	0.078574	0.349692	0.048499	0.276406
0.450000	0.082110	0.357473	0.051281	0.279879
0.460000	0.085723	0.365217	0.054095	0.282816
0.470000	0.089414	0.372910	0.056936	0.285245
