Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000062	0.012365	0.000000	0.000036
0.020000	0.000247	0.024756	0.000001	0.000208
0.030000	0.000557	0.037169	0.000005	0.000612
0.040000	0.000991	0.049598	0.000014	0.001342
0.050000	0.001549	0.062037	0.000033	0.002487
0.060000	0.002232	0.074480	0.000066	0.004130
0.070000	0.003039	0.086924	0.000118	0.006348
0.080000	0.003970	0.099365	0.000195	0.009211
0.090000	0.005026	0.111804	0.000304	0.012781
0.100000	0.006206	0.124243	0.000453	0.017112
0.110000	0.007511	0.136686	0.000649	0.022245
0.120000	0.008940	0.149137	0.000901	0.028216
0.130000	0.010494	0.161599	0.001216	0.035047
0.140000	0.012172	0.174072	0.001605	0.042751
0.150000	0.013975	0.186552	0.002074	0.051332
0.160000	0.015903	0.199032	0.002634	0.060779
0.170000	0.017956	0.211496	0.003293	0.071076
0.180000	0.020133	0.223929	0.004058	0.082192
0.190000	0.022434	0.236305	0.004939	0.094088
0.200000	0.024859	0.248599	0.005943	0.106716
0.210000	0.027406	0.260786	0.007076	0.120016
0.220000	0.030074	0.272843	0.008345	0.133922
0.230000	0.032862	0.284752	0.009756	0.148357
0.240000	0.035768	0.296503	0.011314	0.163240
0.250000	0.038791	0.308094	0.013022	0.178480
0.260000	0.041930	0.319531	0.014884	0.193983
0.270000	0.045182	0.330829	0.016902	0.209652
0.280000	0.048546	0.342016	0.019077	0.225384
0.290000	0.052022	0.353123	0.021410	0.241078
0.300000	0.055608	0.364188	0.023898	0.256631
0.310000	0.059305	0.375247	0.026542	0.271944
0.320000	0.063113	0.386340	0.029336	0.286920
0.330000	0.067032	0.397502	0.032279	0.301468
0.340000	0.071064	0.408764	0.035364	0.315502
0.350000	0.075208	0.420145	0.038587	0.328944
0.360000	0.079467	0.431663	0.041941	0.341725
0.370000	0.083842	0.443320	0.045419	0.353784
0.380000	0.088334	0.455113	0.049014	0.365071
0.390000	0.092945	0.467032	0.052717	0.375547
0.400000	0.097675	0.479059	0.056522	0.385185
0.410000	0.102526	0.491174	0.060418	0.393966
0.420000	0.107499	0.503346	0.064398	0.401883
0.430000	0.112593	0.515550	0.068453	0.408943
0.440000	0.117810	0.527755	0.072574	0.415160
0.450000	0.123148	0.539935	0.076754	0.420560
0.460000	0.128608	0.552063	0.080983	0.425176
0.470000	0.134189	0.564107	0.085255	0.429054
0.480000	0.139890	0.576040	0.089562	0.432243
0.490000	0.145709	0.587830	0.093897	0.434805
0.500000	0.151646	0.599448	0.098256	0.436802
0.510000	0.157698	0.610860	0.102632	0.438306
0.520000	0.163862	0.622037	0.107021	0.439391
0.530000	0.170137	0.632951	0.111418	0.440133
0.540000	0.176520	0.643576	0.115822	0.440610
0.550000	0.183008	0.653891	0.120230	0.440903
0.560000	0.189597	0.663886	0.124640	0.441089
0.570000	0.196285	0.673558	0.129052	0.441246
0.580000	0.203067	0.682912	0.133465	0.441446
0.590000	0.209942	0.691970	0.137881	0.441763
0.600000	0.216906	0.700756	0.142301	0.442262
0.610000	0.223956	0.709300	0.146727	0.443006
0.620000	0.231091	0.717640	0.151162	0.444052
0.630000	0.238308	0.725816	0.155609	0.445453
0.640000	0.245607	0.733868	0.160073	0.447254
0.650000	0.252986	0.741835	0.164556	0.449496
0.660000	0.260443	0.749747	0.169064	0.452214
0.670000	0.267980	0.757627	0.173602	0.455435
0.680000	0.275596	0.765483	0.178174	0.459182
0.690000	0.283290	0.773314	0.182787	0.463467
0.700000	0.291062	0.781106	0.187446	0.468301
0.710000	0.298912	0.788839	0.192155	0.473685
0.720000	0.306839	0.796483	0.196921	0.479610
0.730000	0.314841	0.804009	0.201749	0.486065
0.740000	0.322918	0.811380	0.206644	0.493029
0.750000	0.331068	0.818568	0.211611	0.500473
0.760000	0.339289	0.825550	0.216655	0.508361
0.770000	0.347578	0.832312	0.221780	0.516650
0.780000	0.355934	0.838851	0.226989	0.525293
0.790000	0.364355	0.845170	0.232287	0.534233
0.800000	0.372837	0.851279	0.237675	0.543412
0.810000	0.381380	0.857195	0.243156	0.552764
0.820000	0.389980	0.862936	0.248730	0.562223
0.830000	0.398638	0.868519	0.254400	0.571718
0.840000	0.407350	0.873960	0.260165	0.581177
0.850000	0.416117	0.879266	0.266023	0.590530
0.860000	0.424935	0.884439	0.271975	0.599705
0.870000	0.433805	0.889473	0.278017	0.608633
0.880000	0.442724	0.894354	0.284146	0.617245
0.890000	0.451691	0.899065	0.290360	0.625477
0.900000	0.460705	0.903585	0.296654	0.633268
0.910000	0.469762	0.907893	0.303024	0.640561
0.920000	0.478862	0.911972	0.309464	0.647301
0.930000	0.488001	0.915809	0.315968	0.653443
0.940000	0.497177	0.919399	0.322530	0.658944
0.950000	0.506388	0.922746	0.329145	0.663767
0.960000	0.515631	0.925863	0.335803	0.667882
0.970000	0.524905	0.928766	0.342500	0.671267
0.980000	0.534206	0.931476	0.349226	0.673907
0.990000	0.543534	0.934019	0.355975	0.675793
1.000000	0.552886	0.936420	0.362740	0.676926
1.010000	0.562262	0.938702	0.369511	0.677313
1.020000	0.571660	0.940881	0.376283	0.676971
1.030000	0.581079	0.942968	0.383049	0.675924
1.040000	0.590519	0.944966	0.389800	0.674204
1.050000	0.599978	0.946868	0.396531	0.671850
1.060000	0.609456	0.948668	0.403235	0.668908
1.070000	0.618951	0.950350	0.409907	0.665431
1.080000	0.628462	0.951901	0.416542	0.661476
1.090000	0.637988	0.953305	0.423135	0.657104
1.100000	0.647528	0.954554	0.429683	0.652382
1.110000	0.657079	0.955643	0.436182	0.647376
1.120000	0.666640	0.956576	0.442629	0.642159
1.130000	0.676210	0.957365	0.449024	0.636799
1.140000	0.685787	0.958026	0.455365	0.631370
1.150000	0.695370	0.958578	0.461652	0.625942
1.160000	0.704958	0.959040	0.467884	0.620585
1.170000	0.714551	0.959433	0.474064	0.615367
1.180000	0.724147	0.959771	0.480192	0.610354
1.190000	0.733746	0.960062	0.486272	0.605609
1.200000	0.743348	0.960303	0.492306	0.601189
1.210000	0.752952	0.960483	0.498297	0.597150
1.220000	0.762557	0.960572	0.504250	0.593539
1.230000	0.772163	0.960540	0.510169	0.590399
1.240000	0.781768	0.960349	0.516060	0.587766
1.250000	0.791369	0.959954	0.521926	0.585666
1.260000	0.800966	0.959306	0.527775	0.584121
1.270000	0.810554	0.958368	0.533611	0.583139
1.280000	0.820132	0.957109	0.539440	0.582723
1.290000	0.829695	0.955506	0.545267	0.582863
1.300000	0.839241	0.953550	0.551099	0.583542
1.310000	0.848765	0.951241	0.556940	0.584734
1.320000	0.858265	0.948589	0.562795	0.586401
1.330000	0.867736	0.945613	0.568669	0.588499
1.340000	0.877176	0.942343	0.574566	0.590976
1.350000	0.886582	0.938806	0.580490	0.593775
1.360000	0.895951	0.935029	0.586442	0.596831
1.370000	0.905282	0.931038	0.592427	0.600074
1.380000	0.914571	0.926850	0.598444	0.603433
1.390000	0.923818	0.922476	0.604496	0.606831
1.400000	0.933020	0.917920	0.610581	0.610193
1.410000	0.942176	0.913179	0.616699	0.613441
1.420000	0.951283	0.908241	0.622849	0.616497
1.430000	0.960340	0.903094	0.629028	0.619285
1.440000	0.969344	0.897726	0.635234	0.621731
1.450000	0.978294	0.892120	0.641461	0.623763
1.460000	0.987186	0.886269	0.647707	0.625313
1.470000	0.996018	0.880166	0.653966	0.626316
1.480000	1.004788	0.873814	0.660232	0.626712
1.490000	1.013494	0.867220	0.666498	0.626450
1.500000	1.022132	0.860397	0.672758	0.625480
