Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000107	0.021437	0.000000	0.000062
0.020000	0.000429	0.042910	0.000002	0.000360
0.030000	0.000965	0.064409	0.000009	0.001061
0.040000	0.001717	0.085926	0.000025	0.002326
0.050000	0.002684	0.107448	0.000058	0.004310
0.060000	0.003866	0.128966	0.000114	0.007156
0.070000	0.005263	0.150470	0.000204	0.010998
0.080000	0.006875	0.171957	0.000338	0.015956
0.090000	0.008702	0.193427	0.000527	0.022138
0.100000	0.010744	0.214882	0.000785	0.029634
0.110000	0.013000	0.236322	0.001125	0.038519
0.120000	0.015470	0.257755	0.001560	0.048850
0.130000	0.018155	0.279184	0.002107	0.060667
0.140000	0.021054	0.300608	0.002779	0.073990
0.150000	0.024167	0.322021	0.003591	0.088824
0.160000	0.027494	0.343411	0.004560	0.105151
0.170000	0.031035	0.364756	0.005699	0.122940
0.180000	0.034789	0.386034	0.007024	0.142136
0.190000	0.038756	0.407209	0.008546	0.162672
0.200000	0.042933	0.428246	0.010281	0.184461
0.210000	0.047320	0.449112	0.012240	0.207401
0.220000	0.051914	0.469770	0.014433	0.231374
0.230000	0.056715	0.490195	0.016870	0.256249
0.240000	0.061718	0.510377	0.019560	0.281883
0.250000	0.066921	0.530310	0.022510	0.308122
0.260000	0.072323	0.550006	0.025724	0.334803
0.270000	0.077921	0.569488	0.029207	0.361756
0.280000	0.083712	0.588788	0.032959	0.388810
0.290000	0.089696	0.607961	0.036983	0.415787
0.300000	0.095871	0.627057	0.041274	0.442515
0.310000	0.102237	0.646123	0.045832	0.468821
0.320000	0.108794	0.665225	0.050649	0.494541
0.330000	0.115542	0.684414	0.055720	0.519517
0.340000	0.122482	0.703725	0.061036	0.543603
0.350000	0.129617	0.723192	0.066588	0.566664
0.360000	0.136947	0.742835	0.072366	0.588581
0.370000	0.144474	0.762662	0.078356	0.609249
0.380000	0.152201	0.782668	0.084546	0.628583
0.390000	0.160128	0.802836	0.090923	0.646512
0.400000	0.168258	0.823141	0.097472	0.662986
0.410000	0.176591	0.843550	0.104178	0.677974
0.420000	0.185129	0.864025	0.111026	0.691462
0.430000	0.193872	0.884526	0.118002	0.703457
0.440000	0.202820	0.905017	0.125090	0.713983
0.450000	0.211972	0.925454	0.132277	0.723081
0.460000	0.221328	0.945800	0.139547	0.730809
0.470000	0.230888	0.966012	0.146889	0.737241
0.480000	0.240648	0.986044	0.154288	0.742465
0.490000	0.250608	1.005853	0.161734	0.746582
0.500000	0.260764	1.025395	0.169217	0.749703
0.510000	0.271114	1.044624	0.176725	0.751950
0.520000	0.281655	1.063492	0.184253	0.753450
0.530000	0.292383	1.081961	0.191792	0.754339
0.540000	0.303293	1.099994	0.199338	0.754753
0.550000	0.314381	1.117559	0.206886	0.754832
0.560000	0.325643	1.134636	0.214434	0.754714
0.570000	0.337072	1.151221	0.221980	0.754538
0.580000	0.348666	1.167323	0.229525	0.754435
0.590000	0.360417	1.182962	0.237070	0.754534
0.600000	0.372323	1.198171	0.244617	0.754955
0.610000	0.384379	1.212999	0.252170	0.755813
0.620000	0.396582	1.227495	0.259735	0.757212
0.630000	0.408928	1.241716	0.267317	0.759247
0.640000	0.421416	1.255721	0.274922	0.762005
0.650000	0.434042	1.269556	0.282559	0.765559
0.660000	0.446806	1.283264	0.290236	0.769973
0.670000	0.459707	1.296878	0.297962	0.775299
0.680000	0.472744	1.310409	0.305746	0.781577
0.690000	0.485915	1.323855	0.313597	0.788835
0.700000	0.499221	1.337196	0.321526	0.797086
0.710000	0.512659	1.350399	0.329542	0.806333
0.720000	0.526228	1.363427	0.337655	0.816565
0.730000	0.539926	1.376235	0.345876	0.827756
0.740000	0.553752	1.388772	0.354214	0.839868
0.750000	0.567701	1.400994	0.362676	0.852849
0.760000	0.581770	1.412872	0.371273	0.866634
0.770000	0.595957	1.424390	0.380012	0.881147
0.780000	0.610257	1.435542	0.388898	0.896299
0.790000	0.624667	1.446333	0.397939	0.911992
0.800000	0.639183	1.456778	0.407140	0.928117
0.810000	0.653801	1.466901	0.416503	0.944559
0.820000	0.668520	1.476727	0.426032	0.961199
0.830000	0.683335	1.486283	0.435727	0.977909
0.840000	0.698244	1.495589	0.445590	0.994564
0.850000	0.713246	1.504659	0.455618	1.011034
0.860000	0.728337	1.513498	0.465809	1.027191
0.870000	0.743515	1.522096	0.476160	1.042912
0.880000	0.758778	1.530434	0.486666	1.058074
0.890000	0.774123	1.538489	0.497319	1.072562
0.900000	0.789547	1.546234	0.508114	1.086266
0.910000	0.805046	1.553636	0.519042	1.099083
0.920000	0.820618	1.560671	0.530093	1.110921
0.930000	0.836258	1.567325	0.541257	1.121694
0.940000	0.851963	1.573590	0.552523	1.131326
0.950000	0.867729	1.579472	0.563879	1.139757
0.960000	0.883551	1.584985	0.575314	1.146933
0.970000	0.899427	1.590150	0.586813	1.152816
0.980000	0.915353	1.595002	0.598366	1.157379
0.990000	0.931327	1.599583	0.609957	1.160610
1.000000	0.947344	1.603930	0.621573	1.162513
1.010000	0.963404	1.608068	0.633203	1.163103
1.020000	0.979505	1.612022	0.644831	1.162410
1.030000	0.995644	1.615803	0.656447	1.160479
1.040000	1.011821	1.619416	0.668037	1.157369
1.050000	1.028032	1.622855	0.679590	1.153151
1.060000	1.044277	1.626103	0.691096	1.147906
1.070000	1.060553	1.629140	0.702545	1.141728
1.080000	1.076859	1.631947	0.713928	1.134719
1.090000	1.093192	1.634502	0.725237	1.126990
1.100000	1.109548	1.636790	0.736466	1.118657
1.110000	1.125926	1.638804	0.747609	1.109841
1.120000	1.142323	1.640550	0.758662	1.100665
1.130000	1.158737	1.642038	0.769621	1.091256
1.140000	1.175163	1.643293	0.780486	1.081739
1.150000	1.191602	1.644343	0.791256	1.072242
1.160000	1.208050	1.645213	0.801932	1.062885
1.170000	1.224505	1.645927	0.812515	1.053788
1.180000	1.240968	1.646507	0.823009	1.045067
1.190000	1.257435	1.646964	0.833418	1.036829
1.200000	1.273907	1.647291	0.843747	1.029176
1.210000	1.290381	1.647473	0.854003	1.022199
1.220000	1.306855	1.647474	0.864194	1.015983
1.230000	1.323329	1.647237	0.874326	1.010599
1.240000	1.339799	1.646709	0.884409	1.006105
1.250000	1.356262	1.645837	0.894451	1.002548
1.260000	1.372715	1.644554	0.904463	0.999957
1.270000	1.389152	1.642797	0.914453	0.998351
1.280000	1.405569	1.640525	0.924433	0.997728
1.290000	1.421960	1.637709	0.934411	0.998071
1.300000	1.438321	1.634331	0.944397	0.999349
1.310000	1.454645	1.630393	0.954401	1.001513
1.320000	1.470927	1.625912	0.964431	1.004502
1.330000	1.487162	1.620917	0.974494	1.008237
1.340000	1.503344	1.615446	0.984597	1.012629
1.350000	1.519469	1.609541	0.994748	1.017576
1.360000	1.535533	1.603244	1.004950	1.022969
1.370000	1.551533	1.596589	1.015209	1.028688
1.380000	1.567464	1.589602	1.025525	1.034610
1.390000	1.583324	1.582300	1.035901	1.040604
1.400000	1.599109	1.574688	1.046337	1.046537
1.410000	1.614817	1.566764	1.056831	1.052278
1.420000	1.630443	1.558518	1.067381	1.057693
1.430000	1.645986	1.549929	1.077983	1.062651
1.440000	1.661441	1.540977	1.088632	1.067024
1.450000	1.676804	1.531645	1.099322	1.070688
1.460000	1.692072	1.521921	1.110043	1.073528
1.470000	1.707241	1.511799	1.120789	1.075432
1.480000	1.722307	1.501283	1.131549	1.076300
1.490000	1.737266	1.490384	1.142311	1.076041
1.500000	1.752113	1.479119	1.153065	1.074574
1.510000	1.766847	1.467514	1.163799	1.071832
1.520000	1.781463	1.455599	1.174498	1.067758
