Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000094	0.018901	0.000000	0.000054
0.020000	0.000378	0.037838	0.000002	0.000317
0.030000	0.000851	0.056800	0.000008	0.000935
0.040000	0.001514	0.075782	0.000022	0.002051
0.050000	0.002367	0.094772	0.000051	0.003800
0.060000	0.003410	0.113762	0.000101	0.006310
0.070000	0.004642	0.132746	0.000180	0.009699
0.080000	0.006065	0.151720	0.000298	0.014073
0.090000	0.007677	0.170682	0.000465	0.019526
0.100000	0.009478	0.189635	0.000692	0.026140
0.110000	0.011469	0.208585	0.000992	0.033978
0.120000	0.013650	0.227536	0.001376	0.043094
0.130000	0.016020	0.246490	0.001858	0.053522
0.140000	0.018580	0.265448	0.002451	0.065280
0.150000	0.021329	0.284405	0.003168	0.078373
0.160000	0.024268	0.303348	0.004023	0.092787
0.170000	0.027396	0.322261	0.005028	0.108492
0.180000	0.030713	0.341113	0.006197	0.125444
0.190000	0.034218	0.359878	0.007541	0.143580
0.200000	0.037910	0.378519	0.009072	0.162827
0.210000	0.041788	0.397002	0.010801	0.183093
0.220000	0.045849	0.415297	0.012737	0.204276
0.230000	0.050093	0.433382	0.014889	0.226260
0.240000	0.054516	0.451240	0.017265	0.248919
0.250000	0.059117	0.468870	0.019869	0.272115
0.260000	0.063893	0.486280	0.022708	0.295707
0.270000	0.068842	0.503490	0.025784	0.319543
0.280000	0.073962	0.520540	0.029099	0.343471
0.290000	0.079252	0.537474	0.032654	0.367335
0.300000	0.084711	0.554337	0.036445	0.390981
0.310000	0.090339	0.571188	0.040472	0.414257
0.320000	0.096135	0.588077	0.044729	0.437017
0.330000	0.102101	0.605047	0.049210	0.459121
0.340000	0.108237	0.622145	0.053909	0.480440
0.350000	0.114544	0.639400	0.058816	0.500855
0.360000	0.121025	0.656829	0.063922	0.520260
0.370000	0.127681	0.674441	0.069217	0.538564
0.380000	0.134515	0.692229	0.074690	0.555690
0.390000	0.141526	0.710177	0.080327	0.571577
0.400000	0.148719	0.728264	0.086117	0.586181
0.410000	0.156092	0.746459	0.092046	0.599475
0.420000	0.163648	0.764726	0.098102	0.611448
0.430000	0.171387	0.783031	0.104271	0.622106
0.440000	0.179309	0.801327	0.110540	0.631472
0.450000	0.187413	0.819578	0.116896	0.639582
0.460000	0.195700	0.837745	0.123328	0.646489
0.470000	0.204168	0.855788	0.129822	0.652259
0.480000	0.212815	0.873670	0.136369	0.656968
0.490000	0.221640	0.891348	0.142958	0.660707
0.500000	0.230641	0.908776	0.149580	0.663575
0.510000	0.239815	0.925913	0.156227	0.665678
0.520000	0.249158	0.942719	0.162892	0.667129
0.530000	0.258668	0.959153	0.169568	0.668047
0.540000	0.268340	0.975179	0.176251	0.668552
0.550000	0.278170	0.990773	0.182938	0.668766
0.560000	0.288154	1.005917	0.189626	0.668811
0.570000	0.298287	1.020601	0.196314	0.668806
0.580000	0.308565	1.034832	0.203002	0.668867
0.590000	0.318982	1.048638	0.209692	0.669106
0.600000	0.329536	1.062052	0.216385	0.669626
0.610000	0.340222	1.075122	0.223086	0.670527
0.620000	0.351037	1.087894	0.229798	0.671900
0.630000	0.361979	1.100419	0.236526	0.673826
0.640000	0.373045	1.112755	0.243276	0.676379
0.650000	0.384234	1.124944	0.250056	0.679624
0.660000	0.395544	1.137033	0.256871	0.683615
0.670000	0.406974	1.149051	0.263731	0.688397
0.680000	0.418525	1.161013	0.270642	0.694004
0.690000	0.430194	1.172914	0.277613	0.700460
0.700000	0.441983	1.184735	0.284654	0.707777
0.710000	0.453889	1.196445	0.291772	0.715958
0.720000	0.465911	1.208006	0.298976	0.724992
0.730000	0.478048	1.219377	0.306274	0.734858
0.740000	0.490298	1.230513	0.313676	0.745522
0.750000	0.502657	1.241370	0.321187	0.756941
0.760000	0.515124	1.251921	0.328817	0.769057
0.770000	0.527695	1.262148	0.336571	0.781805
0.780000	0.540366	1.272043	0.344455	0.795107
0.790000	0.553135	1.281612	0.352474	0.808878
0.800000	0.565997	1.290870	0.360634	0.823023
0.810000	0.578951	1.299838	0.368936	0.837443
0.820000	0.591993	1.308542	0.377383	0.852033
0.830000	0.605121	1.317008	0.385977	0.866682
0.840000	0.618332	1.325255	0.394717	0.881281
0.850000	0.631625	1.333295	0.403602	0.895717
0.860000	0.644998	1.341134	0.412630	0.909879
0.870000	0.658447	1.348759	0.421798	0.923658
0.880000	0.671972	1.356153	0.431102	0.936949
0.890000	0.685570	1.363293	0.440535	0.949651
0.900000	0.699237	1.370153	0.450092	0.961668
0.910000	0.712972	1.376704	0.459766	0.972911
0.920000	0.726770	1.382921	0.469548	0.983298
0.930000	0.740629	1.388787	0.479429	0.992756
0.940000	0.754545	1.394295	0.489399	1.001217
0.950000	0.768514	1.399452	0.499450	1.008628
0.960000	0.782532	1.404271	0.509568	1.014943
0.970000	0.796598	1.408778	0.519745	1.020126
0.980000	0.810707	1.413003	0.529967	1.024155
0.990000	0.824857	1.416982	0.540224	1.027018
1.000000	0.839046	1.420749	0.550504	1.028717
1.010000	0.853272	1.424333	0.560794	1.029265
1.020000	0.867532	1.427758	0.571085	1.028689
1.030000	0.881826	1.431036	0.581364	1.027025
1.040000	0.896152	1.434170	0.591622	1.024326
1.050000	0.910509	1.437154	0.601848	1.020653
1.060000	0.924895	1.439973	0.612032	1.016078
1.070000	0.939308	1.442608	0.622167	1.010680
1.080000	0.953746	1.445040	0.632243	1.004551
1.090000	0.968208	1.447249	0.642255	0.997785
1.100000	0.982691	1.449223	0.652197	0.990486
1.110000	0.997192	1.450957	0.662064	0.982757
1.120000	1.011709	1.452453	0.671851	0.974709
1.130000	1.026240	1.453724	0.681557	0.966451
1.140000	1.040783	1.454789	0.691180	0.958093
1.150000	1.055335	1.455677	0.700719	0.949745
1.160000	1.069896	1.456415	0.710175	0.941516
1.170000	1.084463	1.457031	0.719550	0.933510
1.180000	1.099036	1.457544	0.728847	0.925827
1.190000	1.113614	1.457964	0.738068	0.918564
1.200000	1.128195	1.458285	0.747220	0.911810
1.210000	1.142779	1.458487	0.756306	0.905646
1.220000	1.157364	1.458540	0.765335	0.900147
1.230000	1.171949	1.458398	0.774312	0.895376
1.240000	1.186531	1.458006	0.783245	0.891386
1.250000	1.201108	1.457300	0.792142	0.888219
1.260000	1.215676	1.456225	0.801012	0.885902
1.270000	1.230231	1.454724	0.809863	0.884450
1.280000	1.244769	1.452755	0.818704	0.883865
1.290000	1.259285	1.450285	0.827543	0.884133
1.300000	1.273773	1.447298	0.836389	0.885224
1.310000	1.288229	1.443800	0.845250	0.887097
1.320000	1.302647	1.439811	0.854134	0.889698
1.330000	1.317024	1.435354	0.863046	0.892959
1.340000	1.331353	1.430463	0.871995	0.896799
1.350000	1.345631	1.425178	0.880984	0.901129
1.360000	1.359855	1.419539	0.890019	0.905853
1.370000	1.374021	1.413577	0.899102	0.910864
1.380000	1.388126	1.407321	0.908237	0.916053
1.390000	1.402167	1.400786	0.917423	0.921306
1.400000	1.416141	1.393976	0.926662	0.926505
1.410000	1.430045	1.386887	0.935953	0.931531
1.420000	1.443878	1.379510	0.945292	0.936268
1.430000	1.457634	1.371823	0.954677	0.940601
1.440000	1.471313	1.363806	0.964102	0.944414
1.450000	1.484909	1.355446	0.973563	0.947600
1.460000	1.498421	1.346729	0.983052	0.950054
1.470000	1.511843	1.337647	0.992561	0.951680
1.480000	1.525172	1.328202	1.002083	0.952387
