Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000074	0.014864	0.000000	0.000043
0.020000	0.000297	0.029737	0.000001	0.000249
0.030000	0.000669	0.044613	0.000006	0.000735
0.040000	0.001190	0.059484	0.000017	0.001612
0.050000	0.001859	0.074344	0.000040	0.002985
0.060000	0.002676	0.089185	0.000079	0.004956
0.070000	0.003642	0.104002	0.000141	0.007615
0.080000	0.004756	0.118791	0.000234	0.011045
0.090000	0.006018	0.133548	0.000365	0.015320
0.100000	0.007427	0.148273	0.000543	0.020501
0.110000	0.008983	0.162964	0.000778	0.026640
0.120000	0.010686	0.177622	0.001080	0.033774
0.130000	0.012536	0.192245	0.001457	0.041931
0.140000	0.014531	0.206832	0.001922	0.051123
0.150000	0.016672	0.221381	0.002483	0.061350
0.160000	0.018959	0.235885	0.003152	0.072600
0.170000	0.021390	0.250337	0.003938	0.084849
0.180000	0.023965	0.264723	0.004852	0.098057
0.190000	0.026684	0.279034	0.005903	0.112176
0.200000	0.029545	0.293255	0.007099	0.127144
0.210000	0.032549	0.307370	0.008448	0.142890
0.220000	0.035693	0.321368	0.009959	0.159330
0.230000	0.038976	0.335238	0.011637	0.176374
0.240000	0.042397	0.348976	0.013488	0.193923
0.250000	0.045955	0.362582	0.015516	0.211872
0.260000	0.049648	0.376062	0.017726	0.230107
0.270000	0.053476	0.389425	0.020119	0.248516
0.280000	0.057436	0.402687	0.022697	0.266978
0.290000	0.061529	0.415869	0.025459	0.285377
0.300000	0.065753	0.428992	0.028404	0.303593
0.310000	0.070109	0.442077	0.031529	0.321511
0.320000	0.074595	0.455151	0.034832	0.339019
0.330000	0.079212	0.468234	0.038308	0.356010
0.340000	0.083960	0.481342	0.041951	0.372386
0.350000	0.088839	0.494490	0.045753	0.388054
0.360000	0.093850	0.507685	0.049709	0.402932
0.370000	0.098993	0.520931	0.053809	0.416948
0.380000	0.104268	0.534224	0.058045	0.430041
0.390000	0.109677	0.547560	0.062407	0.442164
0.400000	0.115220	0.560927	0.066885	0.453278
0.410000	0.120896	0.574308	0.071469	0.463360
0.420000	0.126706	0.587693	0.076149	0.472399
0.430000	0.132650	0.601063	0.080913	0.480395
0.440000	0.138727	0.614403	0.085753	0.487363
0.450000	0.144938	0.627696	0.090657	0.493328
0.460000	0.151281	0.640923	0.095616	0.498329
0.470000	0.157756	0.654065	0.100621	0.502413
0.480000	0.164362	0.667105	0.105662	0.505639
0.490000	0.171097	0.680022	0.110731	0.508075
0.500000	0.177962	0.692795	0.115821	0.509798
0.510000	0.184953	0.705405	0.120925	0.510890
0.520000	0.192069	0.717833	0.126037	0.511442
0.530000	0.199309	0.730058	0.131152	0.511547
0.540000	0.206670	0.742063	0.136267	0.511301
0.550000	0.214149	0.753832	0.141377	0.510806
0.560000	0.221745	0.765354	0.146482	0.510161
0.570000	0.229456	0.776626	0.151580	0.509465
0.580000	0.237277	0.787646	0.156672	0.508816
0.590000	0.245208	0.798422	0.161757	0.508309
0.600000	0.253245	0.808966	0.166839	0.508035
0.610000	0.261386	0.819289	0.171919	0.508079
0.620000	0.269630	0.829412	0.177002	0.508521
0.630000	0.277974	0.839353	0.182091	0.509434
0.640000	0.286416	0.849134	0.187192	0.510884
0.650000	0.294956	0.858775	0.192311	0.512929
0.660000	0.303591	0.868290	0.197453	0.515617
0.670000	0.312321	0.877690	0.202625	0.518990
0.680000	0.321145	0.886978	0.207835	0.523077
0.690000	0.330061	0.896153	0.213089	0.527900
0.700000	0.339068	0.905203	0.218395	0.533471
0.710000	0.348164	0.914116	0.223761	0.539790
0.720000	0.357349	0.922877	0.229194	0.546848
0.730000	0.366621	0.931467	0.234700	0.554625
0.740000	0.375978	0.939869	0.240289	0.563093
0.750000	0.385418	0.948065	0.245965	0.572212
0.760000	0.394939	0.956044	0.251735	0.581934
0.770000	0.404538	0.963796	0.257605	0.592201
0.780000	0.414214	0.971322	0.263580	0.602946
0.790000	0.423964	0.978624	0.269665	0.614098
0.800000	0.433786	0.985709	0.275863	0.625577
0.810000	0.443677	0.992588	0.282178	0.637298
0.820000	0.453637	0.999273	0.288610	0.649172
0.830000	0.463662	1.005776	0.295161	0.661107
0.840000	0.473752	1.012106	0.301832	0.673009
0.850000	0.483904	1.018270	0.308621	0.684784
0.860000	0.494116	1.024270	0.315527	0.696339
0.870000	0.504388	1.030104	0.322547	0.707580
0.880000	0.514718	1.035765	0.329677	0.718420
0.890000	0.525103	1.041249	0.336914	0.728773
0.900000	0.535542	1.046542	0.344251	0.738559
0.910000	0.546033	1.051635	0.351683	0.747703
0.920000	0.556574	1.056520	0.359202	0.756135
0.930000	0.567163	1.061189	0.366803	0.763796
0.940000	0.577797	1.065640	0.374476	0.770633
0.950000	0.588475	1.069877	0.382213	0.776599
0.960000	0.599194	1.073905	0.390005	0.781661
