Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000048	0.009518	0.000000	0.000027
0.020000	0.000190	0.019044	0.000001	0.000160
0.030000	0.000428	0.028575	0.000004	0.000471
0.040000	0.000762	0.038105	0.000011	0.001032
0.050000	0.001191	0.047631	0.000026	0.001912
0.060000	0.001714	0.057147	0.000051	0.003174
0.070000	0.002333	0.066650	0.000091	0.004878
0.080000	0.003047	0.076137	0.000150	0.007076
0.090000	0.003856	0.085607	0.000234	0.009815
0.100000	0.004759	0.095059	0.000348	0.013135
0.110000	0.005757	0.104494	0.000499	0.017069
0.120000	0.006849	0.113912	0.000692	0.021643
0.130000	0.008035	0.123312	0.000934	0.026871
0.140000	0.009315	0.132695	0.001231	0.032764
0.150000	0.010689	0.142057	0.001591	0.039323
0.160000	0.012157	0.151396	0.002020	0.046538
0.170000	0.013717	0.160704	0.002524	0.054394
0.180000	0.015371	0.169974	0.003110	0.062868
0.190000	0.017116	0.179195	0.003783	0.071928
0.200000	0.018954	0.188357	0.004550	0.081535
0.210000	0.020883	0.197451	0.005416	0.091642
0.220000	0.022903	0.206465	0.006385	0.102198
0.230000	0.025012	0.215393	0.007461	0.113144
0.240000	0.027211	0.224230	0.008649	0.124417
0.250000	0.029497	0.232976	0.009950	0.135948
0.260000	0.031870	0.241635	0.011368	0.147666
0.270000	0.034329	0.250215	0.012904	0.159498
0.280000	0.036874	0.258726	0.014558	0.171366
0.290000	0.039503	0.267184	0.016331	0.183195
0.300000	0.042217	0.275604	0.018222	0.194909
0.310000	0.045015	0.284004	0.020229	0.206433
0.320000	0.047897	0.292403	0.022350	0.217695
0.330000	0.050864	0.300815	0.024581	0.228626
0.340000	0.053914	0.309252	0.026921	0.239162
0.350000	0.057049	0.317726	0.029363	0.249245
0.360000	0.060269	0.326242	0.031904	0.258822
0.370000	0.063574	0.334801	0.034538	0.267846
0.380000	0.066965	0.343404	0.037259	0.276279
0.390000	0.070442	0.352044	0.040061	0.284089
0.400000	0.074006	0.360715	0.042939	0.291254
0.410000	0.077656	0.369405	0.045884	0.297758
0.420000	0.081394	0.378103	0.048891	0.303595
0.430000	0.085218	0.386798	0.051954	0.308765
0.440000	0.089130	0.395476	0.055065	0.313278
0.450000	0.093128	0.404125	0.058217	0.317151
0.460000	0.097212	0.412732	0.061406	0.320409
0.470000	0.101382	0.421284	0.064623	0.323083
0.480000	0.105637	0.429767	0.067865	0.325210
0.490000	0.109977	0.438166	0.071126	0.326836
0.500000	0.114400	0.446466	0.074401	0.328008
0.510000	0.118906	0.454655	0.077685	0.328780
0.520000	0.123493	0.462717	0.080975	0.329209
0.530000	0.128160	0.470637	0.084268	0.329356
0.540000	0.132905	0.478403	0.087561	0.329283
0.550000	0.137728	0.486005	0.090853	0.329052
0.560000	0.142625	0.493437	0.094142	0.328727
0.570000	0.147596	0.500693	0.097428	0.328372
0.580000	0.152638	0.507774	0.100710	0.328047
0.590000	0.157751	0.514687	0.103989	0.327813
0.600000	0.162931	0.521441	0.107266	0.327727
0.610000	0.168179	0.528048	0.110544	0.327842
0.620000	0.173492	0.534523	0.113824	0.328209
0.630000	0.178869	0.540880	0.117109	0.328873
0.640000	0.184309	0.547138	0.120403	0.329875
0.650000	0.189811	0.553308	0.123708	0.331252
0.660000	0.195375	0.559403	0.127029	0.333033
0.670000	0.200999	0.565433	0.130370	0.335245
0.680000	0.206684	0.571399	0.133735	0.337906
0.690000	0.212427	0.577302	0.137130	0.341030
0.700000	0.218229	0.583134	0.140558	0.344624
0.710000	0.224090	0.588886	0.144024	0.348688
0.720000	0.230007	0.594545	0.147533	0.353217
0.730000	0.235980	0.600098	0.151090	0.358198
0.740000	0.242008	0.605529	0.154698	0.363614
0.750000	0.248090	0.610826	0.158363	0.369439
0.760000	0.254224	0.615981	0.162088	0.375643
0.770000	0.260409	0.620988	0.165877	0.382190
0.780000	0.266644	0.625846	0.169733	0.389039
0.790000	0.272926	0.630556	0.173659	0.396144
0.800000	0.279254	0.635123	0.177657	0.403453
0.810000	0.285628	0.639557	0.181728	0.410914
0.820000	0.292045	0.643864	0.185875	0.418471
0.830000	0.298505	0.648054	0.190098	0.426065
0.840000	0.305006	0.652134	0.194397	0.433638
0.850000	0.311547	0.656108	0.198771	0.441128
0.860000	0.318127	0.659978	0.203219	0.448479
0.870000	0.324746	0.663743	0.207739	0.455631
0.880000	0.331402	0.667396	0.212330	0.462528
0.890000	0.338094	0.670933	0.216989	0.469116
0.900000	0.344820	0.674343	0.221712	0.475345
0.910000	0.351580	0.677619	0.226495	0.481166
0.920000	0.358372	0.680755	0.231333	0.486538
0.930000	0.365195	0.683746	0.236224	0.491421
0.940000	0.372047	0.686589	0.241160	0.495781
0.950000	0.378926	0.689287	0.246137	0.499589
0.960000	0.385832	0.691844	0.251150	0.502824
0.970000	0.392762	0.694267	0.256192	0.505468
0.980000	0.399717	0.696567	0.261257	0.507509
0.990000	0.406693	0.698755	0.266340	0.508945
1.000000	0.413691	0.700840	0.271434	0.509777
1.010000	0.420710	0.702833	0.276534	0.510014
1.020000	0.427748	0.704740	0.281633	0.509670
1.030000	0.434804	0.706565	0.286725	0.508769
1.040000	0.441879	0.708308	0.291806	0.507336
1.050000	0.448970	0.709966	0.296870	0.505406
1.060000	0.456078	0.711535	0.301913	0.503016
1.070000	0.463201	0.713007	0.306929	0.500210
1.080000	0.470338	0.714375	0.311916	0.497035
1.090000	0.477488	0.715631	0.316869	0.493542
1.100000	0.484650	0.716771	0.321786	0.489783
1.110000	0.491823	0.717791	0.326664	0.485815
1.120000	0.499005	0.718693	0.331501	0.481694
1.130000	0.506196	0.719477	0.336297	0.477478
1.140000	0.513395	0.720152	0.341051	0.473223
1.150000	0.520599	0.720724	0.345762	0.468987
1.160000	0.527809	0.721201	0.350431	0.464826
1.170000	0.535023	0.721589	0.355059	0.460793
1.180000	0.542240	0.721895	0.359647	0.456938
1.190000	0.549460	0.722120	0.364198	0.453312
1.200000	0.556682	0.722262	0.368714	0.449958
1.210000	0.563905	0.722315	0.373199	0.446916
1.220000	0.571128	0.722268	0.377654	0.444222
1.230000	0.578350	0.722105	0.382084	0.441907
1.240000	0.585570	0.721809	0.386493	0.439996
1.250000	0.592786	0.721362	0.390886	0.438507
1.260000	0.599997	0.720745	0.395265	0.437452
1.270000	0.607200	0.719939	0.399636	0.436838
1.280000	0.614395	0.718932	0.404003	0.436662
1.290000	0.621578	0.717715	0.408371	0.436917
1.300000	0.628748	0.716284	0.412743	0.437586
1.310000	0.635903	0.714639	0.417124	0.438649
1.320000	0.643040	0.712784	0.421517	0.440077
1.330000	0.650158	0.710731	0.425926	0.441836
1.340000	0.657254	0.708491	0.430355	0.443885
1.350000	0.664327	0.706078	0.434805	0.446181
1.360000	0.671375	0.703505	0.439279	0.448675
1.370000	0.678397	0.700781	0.443779	0.451315
1.380000	0.685391	0.697919	0.448306	0.454047
1.390000	0.692355	0.694922	0.452860	0.456812
1.400000	0.699289	0.691794	0.457442	0.459554
1.410000	0.706190	0.688534	0.462051	0.462213
1.420000	0.713059	0.685140	0.466686	0.464733
1.430000	0.719893	0.681607	0.471345	0.467054
1.440000	0.726690	0.677931	0.476026	0.469122
1.450000	0.733451	0.674105	0.480726	0.470882
1.460000	0.740172	0.670128	0.485442	0.472283
1.470000	0.746853	0.665999	0.490171	0.473278
1.480000	0.753492	0.661718	0.494906	0.473822
1.490000	0.760087	0.657290	0.499645	0.473878
1.500000	0.766637	0.652722	0.504382	0.473409
1.510000	0.773141	0.648021	0.509112	0.472388
1.520000	0.779597	0.643197	0.513828	0.470790
1.530000	0.786004	0.638260	0.518526	0.468599
1.540000	0.792362	0.633216	0.523198	0.465805
1.550000	0.798668	0.628074	0.527840	0.462403
1.560000	0.804923	0.622839	0.532444	0.458396
1.570000	0.811125	0.617513	0.537006	0.453791
1.580000	0.817273	0.612096	0.541518	0.448607
1.590000	0.823366	0.606589	0.545976	0.442863
1.600000	0.829404	0.600986	0.550374	0.436589
1.610000	0.835386	0.595285	0.554706	0.429817
1.620000	0.841310	0.589483	0.558968	0.422585
1.630000	0.847175	0.583575	0.563156	0.414937
1.640000	0.852981	0.577559	0.567266	0.406920
1.650000	0.858726	0.571435	0.571294	0.398584
