Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000105	0.021072	0.000000	0.000061
0.020000	0.000421	0.042157	0.000002	0.000354
0.030000	0.000948	0.063243	0.000009	0.001042
0.040000	0.001686	0.084319	0.000025	0.002285
0.050000	0.002635	0.105379	0.000057	0.004232
0.060000	0.003794	0.126411	0.000112	0.007025
0.070000	0.005163	0.147406	0.000200	0.010794
0.080000	0.006742	0.168358	0.000332	0.015656
0.090000	0.008530	0.189262	0.000517	0.021715
0.100000	0.010527	0.210117	0.000770	0.029059
0.110000	0.012732	0.230921	0.001103	0.037759
0.120000	0.015145	0.251673	0.001530	0.047870
0.130000	0.017765	0.272373	0.002065	0.059429
0.140000	0.020592	0.293018	0.002724	0.072454
0.150000	0.023626	0.313603	0.003519	0.086946
0.160000	0.026864	0.334121	0.004467	0.102887
0.170000	0.030308	0.354561	0.005582	0.120241
0.180000	0.033955	0.374907	0.006877	0.138953
0.190000	0.037805	0.395147	0.008365	0.158954
0.200000	0.041858	0.415256	0.010060	0.180156
0.210000	0.046110	0.435219	0.011972	0.202457
0.220000	0.050561	0.455019	0.014112	0.225740
0.230000	0.055210	0.474642	0.016490	0.249877
0.240000	0.060054	0.494083	0.019112	0.274726
0.250000	0.065091	0.513344	0.021986	0.300138
0.260000	0.070320	0.532431	0.025116	0.325956
0.270000	0.075739	0.551358	0.028506	0.352015
0.280000	0.081347	0.570141	0.032157	0.378150
0.290000	0.087142	0.588812	0.036069	0.404192
0.300000	0.093123	0.607399	0.040240	0.429974
0.310000	0.099289	0.625931	0.044667	0.455333
0.320000	0.105641	0.644440	0.049344	0.480110
0.330000	0.112178	0.662958	0.054266	0.504154
0.340000	0.118900	0.681504	0.059425	0.527325
0.350000	0.125808	0.700096	0.064810	0.549494
0.360000	0.132903	0.718744	0.070411	0.570542
0.370000	0.140183	0.737454	0.076216	0.590370
0.380000	0.147652	0.756222	0.082214	0.608890
0.390000	0.155308	0.775038	0.088390	0.626033
0.400000	0.163153	0.793892	0.094730	0.641747
0.410000	0.171186	0.812764	0.101220	0.655997
0.420000	0.179408	0.831632	0.107845	0.668768
0.430000	0.187819	0.850474	0.114590	0.680059
0.440000	0.196417	0.869270	0.121441	0.689892
0.450000	0.205204	0.887997	0.128383	0.698302
0.460000	0.214177	0.906629	0.135403	0.705342
0.470000	0.223336	0.925143	0.142486	0.711080
0.480000	0.232679	0.943513	0.149620	0.715599
0.490000	0.242206	0.961713	0.156794	0.718996
0.500000	0.251913	0.979716	0.163997	0.721378
0.510000	0.261799	0.997496	0.171218	0.722863
0.520000	0.271862	1.015024	0.178451	0.723578
0.530000	0.282099	1.032272	0.185688	0.723657
0.540000	0.292506	1.049222	0.192923	0.723238
0.550000	0.303082	1.065850	0.200151	0.722461
0.560000	0.313822	1.082143	0.207371	0.721469
0.570000	0.324724	1.098091	0.214581	0.720405
0.580000	0.335783	1.113692	0.221780	0.719407
0.590000	0.346996	1.128956	0.228969	0.718611
0.600000	0.358361	1.143895	0.236153	0.718144
0.610000	0.369873	1.158533	0.243334	0.718132
0.620000	0.381531	1.172892	0.250517	0.718687
0.630000	0.393330	1.186995	0.257710	0.719914
0.640000	0.405270	1.200871	0.264918	0.721906
0.650000	0.417347	1.214543	0.272151	0.724747
0.660000	0.429560	1.228030	0.279416	0.728508
0.670000	0.441907	1.241347	0.286724	0.733244
0.680000	0.454387	1.254499	0.294085	0.739001
0.690000	0.466997	1.267483	0.301508	0.745810
0.700000	0.479736	1.280285	0.309004	0.753685
0.710000	0.492602	1.292887	0.316585	0.762629
0.720000	0.505593	1.305269	0.324260	0.772628
0.730000	0.518706	1.317409	0.332041	0.783655
0.740000	0.531940	1.329277	0.339937	0.795667
0.750000	0.545291	1.340852	0.347957	0.808609
0.760000	0.558756	1.352122	0.356112	0.822411
0.770000	0.572332	1.363075	0.364408	0.836990
0.780000	0.586016	1.373710	0.372854	0.852255
0.790000	0.599805	1.384030	0.381455	0.868099
