Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000054	0.010772	0.000000	0.000031
0.020000	0.000215	0.021553	0.000001	0.000181
0.030000	0.000485	0.032338	0.000004	0.000533
0.040000	0.000862	0.043121	0.000013	0.001168
0.050000	0.001347	0.053898	0.000029	0.002164
0.060000	0.001940	0.064663	0.000057	0.003592
0.070000	0.002641	0.075413	0.000102	0.005520
0.080000	0.003448	0.086143	0.000170	0.008007
0.090000	0.004363	0.096853	0.000265	0.011106
0.100000	0.005385	0.107541	0.000394	0.014863
0.110000	0.006514	0.118208	0.000564	0.019315
0.120000	0.007749	0.128853	0.000783	0.024489
0.130000	0.009091	0.139478	0.001056	0.030404
0.140000	0.010539	0.150081	0.001393	0.037071
0.150000	0.012093	0.160658	0.001800	0.044490
0.160000	0.013752	0.171207	0.002285	0.052651
0.170000	0.015517	0.181720	0.002856	0.061538
0.180000	0.017386	0.192189	0.003519	0.071122
0.190000	0.019360	0.202602	0.004280	0.081368
0.200000	0.021438	0.212949	0.005148	0.092232
0.210000	0.023619	0.223217	0.006127	0.103661
0.220000	0.025902	0.233398	0.007223	0.115597
0.230000	0.028287	0.243485	0.008440	0.127973
0.240000	0.030771	0.253470	0.009784	0.140717
0.250000	0.033356	0.263355	0.011256	0.153752
0.260000	0.036038	0.273143	0.012859	0.166998
0.270000	0.038818	0.282844	0.014596	0.180371
0.280000	0.041695	0.292470	0.016467	0.193785
0.290000	0.044667	0.302035	0.018472	0.207153
0.300000	0.047735	0.311559	0.020610	0.220391
0.310000	0.050899	0.321059	0.022879	0.233413
0.320000	0.054157	0.330552	0.025277	0.246138
0.330000	0.057510	0.340058	0.027800	0.258489
0.340000	0.060958	0.349590	0.030445	0.270394
0.350000	0.064502	0.359158	0.033206	0.281785
0.360000	0.068141	0.368769	0.036079	0.292604
0.370000	0.071877	0.378425	0.039056	0.302797
0.380000	0.075710	0.388124	0.042133	0.312322
0.390000	0.079640	0.397861	0.045301	0.321142
0.400000	0.083667	0.407629	0.048553	0.329231
0.410000	0.087792	0.417415	0.051883	0.336573
0.420000	0.092015	0.427209	0.055282	0.343159
0.430000	0.096336	0.436996	0.058743	0.348990
0.440000	0.100755	0.446763	0.062259	0.354077
0.450000	0.105272	0.456495	0.065822	0.358439
0.460000	0.109885	0.466179	0.069426	0.362103
0.470000	0.114595	0.475802	0.073062	0.365105
0.480000	0.119401	0.485348	0.076726	0.367488
0.490000	0.124302	0.494800	0.080410	0.369301
0.500000	0.129296	0.504145	0.084110	0.370599
0.510000	0.134384	0.513367	0.087821	0.371443
0.520000	0.139563	0.522448	0.091538	0.371898
0.530000	0.144833	0.531373	0.095257	0.372032
0.540000	0.150190	0.540130	0.098977	0.371914
0.550000	0.155635	0.548707	0.102695	0.371617
0.560000	0.161164	0.557096	0.106409	0.371213
0.570000	0.166776	0.565292	0.110119	0.370774
0.580000	0.172469	0.573297	0.113825	0.370369
0.590000	0.178241	0.581115	0.117527	0.370067
0.600000	0.184091	0.588757	0.121227	0.369932
0.610000	0.190016	0.596236	0.124926	0.370027
0.620000	0.196015	0.603566	0.128628	0.370407
0.630000	0.202087	0.610766	0.132336	0.371126
0.640000	0.208230	0.617851	0.136052	0.372230
0.650000	0.214443	0.624837	0.139782	0.373760
0.660000	0.220726	0.631734	0.143529	0.375751
0.670000	0.227078	0.638555	0.147298	0.378233
0.680000	0.233497	0.645300	0.151095	0.381227
0.690000	0.239983	0.651969	0.154925	0.384748
0.700000	0.246536	0.658555	0.158792	0.388803
0.710000	0.253154	0.665047	0.162703	0.393395
0.720000	0.259837	0.671433	0.166662	0.398517
0.730000	0.266583	0.677697	0.170675	0.404154
0.740000	0.273390	0.683822	0.174746	0.410286
0.750000	0.280258	0.689797	0.178882	0.416885
0.760000	0.287186	0.695612	0.183086	0.423915
0.770000	0.294170	0.701261	0.187361	0.431336
0.780000	0.301210	0.706743	0.191713	0.439101
0.790000	0.308304	0.712059	0.196144	0.447157
0.800000	0.315451	0.717216	0.200657	0.455446
0.810000	0.322648	0.722222	0.205254	0.463909
0.820000	0.329895	0.727086	0.209936	0.472481
0.830000	0.337190	0.731817	0.214704	0.481096
0.840000	0.344531	0.736424	0.219558	0.489686
0.850000	0.351918	0.740911	0.224497	0.498185
0.860000	0.359349	0.745280	0.229521	0.506524
0.870000	0.366823	0.749529	0.234627	0.514638
0.880000	0.374339	0.753654	0.239813	0.522463
0.890000	0.381895	0.757647	0.245075	0.529936
0.900000	0.389491	0.761499	0.250410	0.537001
0.910000	0.397125	0.765201	0.255813	0.543604
0.920000	0.404795	0.768747	0.261280	0.549696
0.930000	0.412499	0.772130	0.266806	0.555232
0.940000	0.420237	0.775351	0.272383	0.560174
0.950000	0.428006	0.778409	0.278007	0.564490
0.960000	0.435805	0.781311	0.283671	0.568154
0.970000	0.443632	0.784065	0.289368	0.571147
0.980000	0.451485	0.786682	0.295091	0.573456
0.990000	0.459365	0.789172	0.300835	0.575078
1.000000	0.467268	0.791547	0.306591	0.576014
1.010000	0.475195	0.793818	0.312353	0.576275
1.020000	0.483144	0.795990	0.318114	0.575878
1.030000	0.491115	0.798069	0.323868	0.574848
1.040000	0.499106	0.800054	0.329609	0.573216
1.050000	0.507116	0.801942	0.335331	0.571020
1.060000	0.515144	0.803726	0.341028	0.568304
1.070000	0.523190	0.805401	0.346695	0.565115
1.080000	0.531252	0.806958	0.352329	0.561510
1.090000	0.539329	0.808389	0.357924	0.557544
1.100000	0.547419	0.809688	0.363478	0.553278
1.110000	0.555522	0.810853	0.368989	0.548776
1.120000	0.563636	0.811882	0.374453	0.544101
1.130000	0.571759	0.812779	0.379870	0.539319
1.140000	0.579891	0.813551	0.385240	0.534495
1.150000	0.588030	0.814204	0.390560	0.529694
1.160000	0.596174	0.814747	0.395834	0.524978
1.170000	0.604324	0.815188	0.401060	0.520409
1.180000	0.612478	0.815533	0.406243	0.516044
1.190000	0.620635	0.815782	0.411382	0.511938
1.200000	0.628793	0.815935	0.416482	0.508142
1.210000	0.636953	0.815984	0.421546	0.504701
1.220000	0.645113	0.815916	0.426578	0.501655
1.230000	0.653271	0.815717	0.431581	0.499039
1.240000	0.661426	0.815366	0.436560	0.496881
1.250000	0.669578	0.814844	0.441520	0.495202
1.260000	0.677723	0.814130	0.446466	0.494015
1.270000	0.685859	0.813208	0.451402	0.493326
1.280000	0.693986	0.812061	0.456334	0.493135
1.290000	0.702100	0.810680	0.461266	0.493430
1.300000	0.710199	0.809060	0.466204	0.494195
1.310000	0.718280	0.807203	0.471152	0.495405
1.320000	0.726342	0.805113	0.476113	0.497028
1.330000	0.734382	0.802803	0.481093	0.499025
1.340000	0.742397	0.800284	0.486095	0.501352
1.350000	0.750387	0.797571	0.491121	0.503957
1.360000	0.758348	0.794677	0.496175	0.506787
1.370000	0.766280	0.791616	0.501258	0.509781
1.380000	0.774180	0.788398	0.506371	0.512880
1.390000	0.782047	0.785029	0.511515	0.516017
1.400000	0.789880	0.781511	0.516691	0.519128
1.410000	0.797677	0.777846	0.521898	0.522146
1.420000	0.805437	0.774030	0.527134	0.525006
1.430000	0.813157	0.770058	0.532397	0.527643
1.440000	0.820837	0.765925	0.537686	0.529993
1.450000	0.828475	0.761627	0.542996	0.531996
1.460000	0.836069	0.757160	0.548324	0.533594
1.470000	0.843618	0.752523	0.553666	0.534733
1.480000	0.851119	0.747718	0.559017	0.535364
1.490000	0.858572	0.742750	0.564372	0.535442
1.500000	0.865974	0.737625	0.569724	0.534929
1.510000	0.873324	0.732353	0.575068	0.533793
1.520000	0.880620	0.726943	0.580398	0.532005
1.530000	0.887862	0.721405	0.585706	0.529549
1.540000	0.895048	0.715749	0.590986	0.526412
1.550000	0.902177	0.709983	0.596232	0.522588
1.560000	0.909247	0.704111	0.601436	0.518082
1.570000	0.916258	0.698137	0.606591	0.512903
1.580000	0.923210	0.692062	0.611692	0.507070
1.590000	0.930099	0.685883	0.616731	0.500607
1.600000	0.936927	0.679597	0.621702	0.493544
1.610000	0.943691	0.673200	0.626600	0.485921
1.620000	0.950390	0.666689	0.631419	0.477780
1.630000	0.957024	0.660059	0.636154	0.469170
1.640000	0.963591	0.653309	0.640801	0.460145
1.650000	0.970090	0.646438	0.645355	0.450761
1.660000	0.976520	0.639447	0.649815	0.441078
1.670000	0.982879	0.632338	0.654176	0.431160
1.680000	0.989166	0.625116	0.658437	0.421069
1.690000	0.995381	0.617785	0.662597	0.410873
1.700000	1.001521	0.610351	0.666655	0.400635
1.710000	1.007587	0.602818	0.670610	0.390421
1.720000	1.013577	0.595190	0.674463	0.380294
1.730000	1.019491	0.587469	0.678216	0.370316
1.740000	1.025326	0.579658	0.681870	0.360545
1.750000	1.031084	0.571755	0.685428	0.351037
1.760000	1.036761	0.563759	0.688892	0.341841
1.770000	1.042358	0.555667	0.692266	0.333006
1.780000	1.047874	0.547476	0.695554	0.324571
1.790000	1.053308	0.539185	0.698759	0.316571
1.800000	1.058658	0.530790	0.701887	0.309035
1.810000	1.063923	0.522290	0.704941	0.301987
1.820000	1.069103	0.513684	0.707928	0.295440
1.830000	1.074196	0.504973	0.710852	0.289404
1.840000	1.079202	0.496157	0.713718	0.283879
1.850000	1.084119	0.487239	0.716531	0.278861
1.860000	1.088947	0.478221	0.719297	0.274337
1.870000	1.093683	0.469104	0.722019	0.270286
1.880000	1.098328	0.459890	0.724704	0.266684
1.890000	1.102881	0.450580	0.727354	0.263499
1.900000	1.107340	0.441174	0.729975	0.260693
1.910000	1.111704	0.431670	0.732569	0.258223
1.920000	1.115973	0.422068	0.735141	0.256041
1.930000	1.120145	0.412366	0.737691	0.254097
1.940000	1.124220	0.402563	0.740223	0.252335
1.950000	1.128196	0.392661	0.742738	0.250697
1.960000	1.132073	0.382659	0.745237	0.249123
1.970000	1.135849	0.372561	0.747721	0.247552
1.980000	1.139524	0.362372	0.750188	0.245923
1.990000	1.143096	0.352097	0.752639	0.244175
2.000000	1.146565	0.341744	0.755071	0.242245
2.010000	1.149931	0.331320	0.757483	0.240077
2.020000	1.153191	0.320833	0.759872	0.237613
2.030000	1.156347	0.310294	0.762234	0.234802
2.040000	1.159397	0.299707	0.764566	0.231594
2.050000	1.162341	0.289080	0.766864	0.227946
2.060000	1.165179	0.278416	0.769124	0.223820
2.070000	1.167909	0.267717	0.771339	0.219181
2.080000	1.170533	0.256985	0.773505	0.214003
2.090000	1.173049	0.246220	0.775617	0.208265
2.100000	1.175457	0.235418	0.777669	0.201953
2.110000	1.177757	0.224577	0.779654	0.195061
2.120000	1.179948	0.213696	0.781568	0.187587
2.130000	1.182031	0.202773	0.783404	0.179538
2.140000	1.184004	0.191806	0.785157	0.170926
2.150000	1.185867	0.180796	0.786821	0.161771
2.160000	1.187620	0.169744	0.788391	0.152098
2.170000	1.189262	0.158653	0.789861	0.141938
2.180000	1.190793	0.147528	0.791228	0.131329
2.190000	1.192212	0.136372	0.792486	0.120312
2.200000	1.193520	0.125191	0.793633	0.108933
2.210000	1.194716	0.113990	0.794664	0.097242
2.220000	1.195800	0.102774	0.795577	0.085294
2.230000	1.196771	0.091545	0.796369	0.073145
2.240000	1.197630	0.080307	0.797039	0.060853
2.250000	1.198377	0.069060	0.797586	0.048480
2.260000	1.199012	0.057805	0.798009	0.036084
2.270000	1.199533	0.046543	0.798308	0.023728
2.280000	1.199942	0.035271	0.798484	0.011471
2.290000	1.200239	0.023988	0.798538	-0.000628
2.300000	1.200422	0.012693	0.798472	-0.012514
2.310000	1.200493	0.001385	0.798288	-0.024132
2.320000	1.200450	-0.009938	0.797990	-0.035434
2.330000	1.200294	-0.021278	0.797581	-0.046374
2.340000	1.200024	-0.032634	0.797064	-0.056911
2.350000	1.199641	-0.044007	0.796444	-0.067010
2.360000	1.199144	-0.055399	0.795726	-0.076640
2.370000	1.198533	-0.066809	0.794913	-0.085777
2.380000	1.197808	-0.078239	0.794012	-0.094405
2.390000	1.196968	-0.089689	0.793027	-0.102510
2.400000	1.196014	-0.101159	0.791963	-0.110089
2.410000	1.194945	-0.112648	0.790827	-0.117143
2.420000	1.193761	-0.124157	0.789622	-0.123680
2.430000	1.192462	-0.135681	0.788355	-0.129716
2.440000	1.191047	-0.147216	0.787029	-0.135270
2.450000	1.189517	-0.158755	0.785651	-0.140369
2.460000	1.187872	-0.170288	0.784223	-0.145046
2.470000	1.186112	-0.181802	0.782751	-0.149337
2.480000	1.184236	-0.193285	0.781238	-0.153283
2.490000	1.182246	-0.204721	0.779687	-0.156930
2.500000	1.180142	-0.216094	0.778100	-0.160325
2.510000	1.177925	-0.227391	0.776481	-0.163518
2.520000	1.175595	-0.238594	0.774830	-0.166562
2.530000	1.173153	-0.249691	0.773150	-0.169509
2.540000	1.170601	-0.260672	0.771440	-0.172412
2.550000	1.167940	-0.271532	0.769702	-0.175323
2.560000	1.165171	-0.282268	0.767934	-0.178293
2.570000	1.162295	-0.292884	0.766135	-0.181370
2.580000	1.159314	-0.303386	0.764306	-0.184602
2.590000	1.156228	-0.313783	0.762443	-0.188031
2.600000	1.153038	-0.324086	0.760544	-0.191698
2.610000	1.149746	-0.334305	0.758608	-0.195640
2.620000	1.146352	-0.344457	0.756630	-0.199888
2.630000	1.142857	-0.354551	0.754609	-0.204470
2.640000	1.139262	-0.364596	0.752540	-0.209411
2.650000	1.135566	-0.374595	0.750419	-0.214728
2.660000	1.131770	-0.384550	0.748244	-0.220434
2.670000	1.127875	-0.394458	0.746009	-0.226539
2.680000	1.123881	-0.404315	0.743712	-0.233045
2.690000	1.119789	-0.414110	0.741347	-0.239951
2.700000	1.115599	-0.423834	0.738912	-0.247248
2.710000	1.111312	-0.433474	0.736401	-0.254923
2.720000	1.106930	-0.443021	0.733812	-0.262959
2.730000	1.102452	-0.452467	0.731141	-0.271333
2.740000	1.097881	-0.461805	0.728384	-0.280016
2.750000	1.093216	-0.471030	0.725539	-0.288976
2.760000	1.088460	-0.480141	0.722604	-0.298176
2.770000	1.083614	-0.489140	0.719575	-0.307576
2.780000	1.078678	-0.498031	0.716452	-0.317133
2.790000	1.073654	-0.506820	0.713232	-0.326800
2.800000	1.068542	-0.515515	0.709916	-0.336529
2.810000	1.063344	-0.524120	0.706502	-0.346272
2.820000	1.058060	-0.532643	0.702990	-0.355977
2.830000	1.052691	-0.541087	0.699382	-0.365596
2.840000	1.047238	-0.549454	0.695679	-0.375080
2.850000	1.041702	-0.557745	0.691881	-0.384379
2.860000	1.036084	-0.565958	0.687992	-0.393448
2.870000	1.030383	-0.574089	0.684013	-0.402243
2.880000	1.024602	-0.582133	0.679948	-0.410723
2.890000	1.018741	-0.590083	0.675800	-0.418850
2.900000	1.012801	-0.597933	0.671572	-0.426590
2.910000	1.006783	-0.605676	0.667270	-0.433914
2.920000	1.000688	-0.613306	0.662896	-0.440795
2.930000	0.994517	-0.620819	0.658455	-0.447212
2.940000	0.988272	-0.628211	0.653953	-0.453148
2.950000	0.981953	-0.635478	0.649394	-0.458593
2.960000	0.975563	-0.642618	0.644783	-0.463540
2.970000	0.969101	-0.649632	0.640125	-0.467987
2.980000	0.962570	-0.656517	0.635425	-0.471938
2.990000	0.955971	-0.663273	0.630688	-0.475401
3.000000	0.949305	-0.669900	0.625918	-0.478391
3.010000	0.942574	-0.676396	0.621121	-0.480925
3.020000	0.935778	-0.682763	0.616301	-0.483025
3.030000	0.928919	-0.688998	0.611462	-0.484718
3.040000	0.921998	-0.695104	0.606608	-0.486035
3.050000	0.915017	-0.701079	0.601743	-0.487009
3.060000	0.907977	-0.706928	0.596869	-0.487678
3.070000	0.900879	-0.712652	0.591990	-0.488081
3.080000	0.893725	-0.718255	0.587108	-0.488259
3.090000	0.886514	-0.723739	0.582225	-0.488255
3.100000	0.879250	-0.729109	0.577343	-0.488113
3.110000	0.871933	-0.734370	0.572463	-0.487879
3.120000	0.864563	-0.739525	0.567586	-0.487596
3.130000	0.857142	-0.744576	0.562712	-0.487310
3.140000	0.849672	-0.749523	0.557840	-0.487064
3.150000	0.842152	-0.754363	0.552970	-0.486899
3.160000	0.834585	-0.759094	0.548101	-0.486856
3.170000	0.826971	-0.763708	0.543232	-0.486972
3.180000	0.819311	-0.768197	0.538361	-0.487281
3.190000	0.811607	-0.772549	0.533486	-0.487815
3.200000	0.803861	-0.776753	0.528604	-0.488599
3.210000	0.796073	-0.780800	0.523713	-0.489657
3.220000	0.788245	-0.784680	0.518810	-0.491006
3.230000	0.780380	-0.788383	0.513892	-0.492659
3.240000	0.772478	-0.791906	0.508956	-0.494624
3.250000	0.764542	-0.795244	0.503998	-0.496903
3.260000	0.756574	-0.798399	0.499017	-0.499493
3.270000	0.748575	-0.801374	0.494008	-0.502386
3.280000	0.740547	-0.804177	0.488968	-0.505569
3.290000	0.732492	-0.806818	0.483895	-0.509024
3.300000	0.724411	-0.809307	0.478787	-0.512729
3.310000	0.716306	-0.811653	0.473640	-0.516657
3.320000	0.708179	-0.813867	0.468453	-0.520777
3.330000	0.700029	-0.815958	0.463224	-0.525056
3.340000	0.691860	-0.817933	0.457951	-0.529458
3.350000	0.683671	-0.819796	0.452634	-0.533944
3.360000	0.675464	-0.821547	0.447272	-0.538474
3.370000	0.667241	-0.823183	0.441865	-0.543007
3.380000	0.659001	-0.824701	0.436412	-0.547500
3.390000	0.650747	-0.826093	0.430915	-0.551910
