Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000041	0.008104	0.000000	0.000023
0.020000	0.000162	0.016210	0.000001	0.000136
0.030000	0.000365	0.024314	0.000003	0.000401
0.040000	0.000648	0.032412	0.000009	0.000879
0.050000	0.001013	0.040501	0.000022	0.001627
0.060000	0.001458	0.048578	0.000043	0.002701
0.070000	0.001984	0.056638	0.000077	0.004149
0.080000	0.002591	0.064678	0.000128	0.006018
0.090000	0.003278	0.072699	0.000199	0.008346
0.100000	0.004045	0.080698	0.000296	0.011168
0.110000	0.004892	0.088673	0.000424	0.014511
0.120000	0.005818	0.096624	0.000588	0.018395
0.130000	0.006824	0.104550	0.000794	0.022835
0.140000	0.007909	0.112452	0.001047	0.027837
0.150000	0.009073	0.120327	0.001352	0.033401
0.160000	0.010316	0.128172	0.001717	0.039521
0.170000	0.011636	0.135984	0.002145	0.046182
0.180000	0.013035	0.143756	0.002642	0.053364
0.190000	0.014511	0.151487	0.003214	0.061038
0.200000	0.016065	0.159169	0.003864	0.069172
0.210000	0.017695	0.166795	0.004598	0.077725
0.220000	0.019401	0.174363	0.005420	0.086653
0.230000	0.021182	0.181870	0.006333	0.095906
0.240000	0.023038	0.189312	0.007339	0.105430
0.250000	0.024968	0.196689	0.008442	0.115168
0.260000	0.026971	0.204004	0.009643	0.125059
0.270000	0.029048	0.211260	0.010943	0.135040
0.280000	0.031196	0.218466	0.012344	0.145049
0.290000	0.033417	0.225630	0.013844	0.155020
0.300000	0.035709	0.232760	0.015444	0.164891
0.310000	0.038072	0.239866	0.017141	0.174597
0.320000	0.040506	0.246959	0.018935	0.184079
0.330000	0.043011	0.254047	0.020822	0.193280
0.340000	0.045587	0.261139	0.022799	0.202145
0.350000	0.048234	0.268240	0.024864	0.210624
0.360000	0.050952	0.275350	0.027011	0.218674
0.370000	0.053741	0.282474	0.029236	0.226254
0.380000	0.056601	0.289610	0.031534	0.233332
0.390000	0.059533	0.296756	0.033900	0.239881
0.400000	0.062537	0.303907	0.036330	0.245880
0.410000	0.065611	0.311057	0.038816	0.251316
0.420000	0.068758	0.318201	0.041354	0.256183
0.430000	0.071975	0.325330	0.043938	0.260480
0.440000	0.075264	0.332437	0.046562	0.264214
0.450000	0.078624	0.339516	0.049220	0.267400
0.460000	0.082054	0.346559	0.051908	0.270057
0.470000	0.085555	0.353557	0.054620	0.272211
0.480000	0.089125	0.360502	0.057351	0.273893
0.490000	0.092765	0.367388	0.060096	0.275141
0.500000	0.096473	0.374204	0.062852	0.275995
0.510000	0.100249	0.380939	0.065615	0.276501
0.520000	0.104091	0.387587	0.068381	0.276708
0.530000	0.108000	0.394140	0.071148	0.276667
0.540000	0.111974	0.400586	0.073914	0.276432
0.550000	0.116011	0.406921	0.076677	0.276056
0.560000	0.120112	0.413139	0.079435	0.275597
0.570000	0.124274	0.419238	0.082188	0.275107
0.580000	0.128496	0.425216	0.084937	0.274643
0.590000	0.132778	0.431075	0.087681	0.274257
0.600000	0.137117	0.436817	0.090423	0.273999
0.610000	0.141514	0.442449	0.093162	0.273917
0.620000	0.145966	0.447976	0.095902	0.274057
0.630000	0.150473	0.453406	0.098644	0.274459
0.640000	0.155034	0.458747	0.101392	0.275160
0.650000	0.159648	0.464006	0.104148	0.276193
0.660000	0.164314	0.469191	0.106917	0.277587
0.670000	0.169031	0.474303	0.109701	0.279362
0.680000	0.173799	0.479345	0.112505	0.281538
0.690000	0.178618	0.484314	0.115333	0.284125
0.700000	0.183485	0.489205	0.118189	0.287131
0.710000	0.188402	0.494015	0.121077	0.290555
0.720000	0.193365	0.498734	0.124002	0.294393
0.730000	0.198376	0.503356	0.126967	0.298633
0.740000	0.203432	0.507874	0.129976	0.303259
0.750000	0.208533	0.512283	0.133033	0.308249
0.760000	0.213678	0.516577	0.136142	0.313576
0.770000	0.218864	0.520753	0.139306	0.319207
0.780000	0.224092	0.524809	0.142527	0.325106
0.790000	0.229360	0.528747	0.145809	0.331233
0.800000	0.234667	0.532573	0.149152	0.337542
0.810000	0.240011	0.536289	0.152560	0.343987
0.820000	0.245392	0.539902	0.156032	0.350519
0.830000	0.250809	0.543416	0.159570	0.357085
0.840000	0.256260	0.546837	0.163174	0.363635
0.850000	0.261745	0.550166	0.166843	0.370116
0.860000	0.267263	0.553406	0.170576	0.376475
0.870000	0.272813	0.556555	0.174372	0.382662
0.880000	0.278394	0.559612	0.178228	0.388627
0.890000	0.284005	0.562573	0.182143	0.394322
0.900000	0.289645	0.565436	0.186114	0.399704
0.910000	0.295313	0.568197	0.190136	0.404730
0.920000	0.301009	0.570852	0.194207	0.409363
0.930000	0.306730	0.573399	0.198322	0.413569
0.940000	0.312476	0.575837	0.202477	0.417318
0.950000	0.318246	0.578167	0.206667	0.420587
0.960000	0.324039	0.580392	0.210887	0.423355
0.970000	0.329854	0.582518	0.215132	0.425609
0.980000	0.335689	0.584548	0.219397	0.427340
0.990000	0.341545	0.586488	0.223677	0.428545
1.000000	0.347419	0.588343	0.227967	0.429227
1.010000	0.353311	0.590120	0.232260	0.429394
1.020000	0.359221	0.591820	0.236553	0.429061
1.030000	0.365147	0.593444	0.240840	0.428246
1.040000	0.371090	0.594993	0.245116	0.426974
1.050000	0.377047	0.596465	0.249378	0.425275
1.060000	0.383019	0.597855	0.253620	0.423183
1.070000	0.389004	0.599161	0.257840	0.420735
1.080000	0.395002	0.600376	0.262034	0.417973
1.090000	0.401011	0.601497	0.266199	0.414941
1.100000	0.407031	0.602519	0.270332	0.411685
1.110000	0.413061	0.603441	0.274432	0.408254
1.120000	0.419100	0.604262	0.278497	0.404697
1.130000	0.425146	0.604982	0.282526	0.401063
1.140000	0.431199	0.605604	0.286518	0.397404
1.150000	0.437258	0.606131	0.290474	0.393768
1.160000	0.443321	0.606565	0.294394	0.390202
1.170000	0.449389	0.606911	0.298278	0.386753
1.180000	0.455459	0.607170	0.302129	0.383466
1.190000	0.461532	0.607343	0.305948	0.380380
1.200000	0.467606	0.607427	0.309738	0.377534
1.210000	0.473680	0.607419	0.313500	0.374961
1.220000	0.479754	0.607313	0.317238	0.372691
1.230000	0.485826	0.607099	0.320955	0.370750
1.240000	0.491895	0.606768	0.324654	0.369157
1.250000	0.497961	0.606311	0.328339	0.367928
1.260000	0.504021	0.605717	0.332014	0.367071
1.270000	0.510075	0.604978	0.335682	0.366591
1.280000	0.516120	0.604085	0.339347	0.366485
1.290000	0.522156	0.603034	0.343013	0.366745
1.300000	0.528180	0.601822	0.346683	0.367358
1.310000	0.534192	0.600452	0.350361	0.368305
1.320000	0.540189	0.598926	0.354050	0.369562
1.330000	0.546170	0.597250	0.357753	0.371099
1.340000	0.552133	0.595429	0.361473	0.372883
1.350000	0.558078	0.593474	0.365211	0.374876
1.360000	0.564002	0.591392	0.368971	0.377037
1.370000	0.569905	0.589189	0.372753	0.379323
1.380000	0.575786	0.586872	0.376558	0.381687
1.390000	0.581642	0.584442	0.380386	0.384081
1.400000	0.587474	0.581904	0.384239	0.386456
1.410000	0.593280	0.579259	0.388115	0.388763
1.420000	0.599059	0.576505	0.392014	0.390954
1.430000	0.604810	0.573643	0.395934	0.392979
1.440000	0.610532	0.570669	0.399873	0.394792
1.450000	0.616223	0.567582	0.403829	0.396347
1.460000	0.621883	0.564380	0.407799	0.397602
1.470000	0.627510	0.561065	0.411780	0.398517
1.480000	0.633104	0.557637	0.415768	0.399055
1.490000	0.638663	0.554099	0.419759	0.399183
1.500000	0.644185	0.550456	0.423750	0.398874
1.510000	0.649671	0.546712	0.427735	0.398104
1.520000	0.655119	0.542873	0.431711	0.396853
1.530000	0.660529	0.538945	0.435671	0.395108
1.540000	0.665898	0.534934	0.439611	0.392860
1.550000	0.671227	0.530842	0.443526	0.390108
1.560000	0.676515	0.526672	0.447412	0.386852
1.570000	0.681760	0.522425	0.451262	0.383102
1.580000	0.686963	0.518102	0.455072	0.378870
1.590000	0.692122	0.513704	0.458838	0.374176
1.600000	0.697237	0.509227	0.462554	0.369043
1.610000	0.702306	0.504669	0.466217	0.363499
1.620000	0.707330	0.500028	0.469823	0.357576
1.630000	0.712306	0.495303	0.473367	0.351311
1.640000	0.717235	0.490492	0.476848	0.344743
1.650000	0.722116	0.485594	0.480261	0.337915
1.660000	0.726947	0.480609	0.483606	0.330870
1.670000	0.731728	0.475540	0.486878	0.323656
1.680000	0.736458	0.470387	0.490078	0.316320
1.690000	0.741135	0.465151	0.493204	0.308910
1.700000	0.745760	0.459836	0.496256	0.301475
1.710000	0.750332	0.454444	0.499234	0.294061
1.720000	0.754849	0.448975	0.502138	0.286716
1.730000	0.759311	0.443432	0.504969	0.279485
1.740000	0.763717	0.437813	0.507728	0.272410
1.750000	0.768067	0.432118	0.510418	0.265532
1.760000	0.772359	0.426349	0.513039	0.258887
1.770000	0.776594	0.420502	0.515596	0.252509
1.780000	0.780769	0.414577	0.518091	0.246428
1.790000	0.784885	0.408570	0.520526	0.240669
1.800000	0.788940	0.402481	0.522905	0.235251
1.810000	0.792934	0.396311	0.525232	0.230191
1.820000	0.796866	0.390060	0.527510	0.225499
1.830000	0.800735	0.383726	0.529743	0.221180
1.840000	0.804541	0.377313	0.531935	0.217235
1.850000	0.808281	0.370820	0.534089	0.213658
1.860000	0.811957	0.364249	0.536209	0.210439
