Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000065	0.013071	0.000000	0.000038
0.020000	0.000261	0.026148	0.000001	0.000219
0.030000	0.000588	0.039222	0.000005	0.000647
0.040000	0.001046	0.052290	0.000015	0.001417
0.050000	0.001634	0.065345	0.000035	0.002625
0.060000	0.002353	0.078381	0.000070	0.004357
0.070000	0.003202	0.091393	0.000124	0.006694
0.080000	0.004180	0.104374	0.000206	0.009709
0.090000	0.005289	0.117323	0.000321	0.013466
0.100000	0.006527	0.130239	0.000478	0.018019
0.110000	0.007894	0.143119	0.000684	0.023413
0.120000	0.009389	0.155962	0.000949	0.029681
0.130000	0.011013	0.168770	0.001281	0.036846
0.140000	0.012764	0.181539	0.001689	0.044919
0.150000	0.014643	0.194267	0.002182	0.053901
0.160000	0.016650	0.206949	0.002770	0.063779
0.170000	0.018782	0.219581	0.003461	0.074532
0.180000	0.021041	0.232152	0.004263	0.086125
0.190000	0.023425	0.244654	0.005186	0.098515
0.200000	0.025934	0.257079	0.006236	0.111648
0.210000	0.028566	0.269414	0.007421	0.125459
0.220000	0.031322	0.281650	0.008747	0.139876
0.230000	0.034199	0.293781	0.010220	0.154821
0.240000	0.037197	0.305805	0.011845	0.170204
0.250000	0.040315	0.317722	0.013626	0.185933
0.260000	0.043551	0.329535	0.015565	0.201912
0.270000	0.046905	0.341252	0.017664	0.218038
0.280000	0.050376	0.352887	0.019925	0.234208
0.290000	0.053963	0.364452	0.022348	0.250320
0.300000	0.057665	0.375963	0.024931	0.266269
0.310000	0.061482	0.387439	0.027673	0.281954
0.320000	0.065413	0.398896	0.030569	0.297278
0.330000	0.069460	0.410349	0.033617	0.312147
0.340000	0.073620	0.421813	0.036810	0.326475
0.350000	0.077896	0.433298	0.040144	0.340181
0.360000	0.082286	0.444808	0.043612	0.353193
0.370000	0.086792	0.456345	0.047206	0.365448
0.380000	0.091413	0.467907	0.050918	0.376892
0.390000	0.096150	0.479488	0.054741	0.387482
0.400000	0.101003	0.491084	0.058665	0.397186
0.410000	0.105972	0.502685	0.062681	0.405981
0.420000	0.111057	0.514279	0.066781	0.413858
0.430000	0.116258	0.525852	0.070955	0.420818
0.440000	0.121574	0.537393	0.075195	0.426871
0.450000	0.127005	0.548889	0.079490	0.432039
0.460000	0.132551	0.560326	0.083832	0.436355
0.470000	0.138212	0.571691	0.088214	0.439862
0.480000	0.143985	0.582971	0.092627	0.442610
0.490000	0.149871	0.594149	0.097064	0.444659
0.500000	0.155868	0.605209	0.101518	0.446075
0.510000	0.161974	0.616139	0.105984	0.446932
0.520000	0.168190	0.626922	0.110455	0.447308
0.530000	0.174512	0.637542	0.114929	0.447287
0.540000	0.180940	0.647985	0.119400	0.446953
0.550000	0.187471	0.658240	0.123867	0.446396
0.560000	0.194104	0.668299	0.128327	0.445704
0.570000	0.200837	0.678158	0.132781	0.444965
0.580000	0.207667	0.687814	0.137227	0.444267
0.590000	0.214592	0.697272	0.141667	0.443694
0.600000	0.221612	0.706538	0.146101	0.443328
0.610000	0.228723	0.715620	0.150534	0.443245
0.620000	0.235923	0.724532	0.154967	0.443517
0.630000	0.243213	0.733288	0.159406	0.444210
0.640000	0.250589	0.741901	0.163853	0.445383
0.650000	0.258050	0.750385	0.168315	0.447088
0.660000	0.265596	0.758750	0.172797	0.449369
0.670000	0.273225	0.767003	0.177305	0.452263
0.680000	0.280936	0.775145	0.181844	0.455797
0.690000	0.288727	0.783174	0.186423	0.459991
0.700000	0.296599	0.791083	0.191046	0.464854
0.710000	0.304549	0.798862	0.195722	0.470388
0.720000	0.312576	0.806501	0.200456	0.476584
0.730000	0.320678	0.813986	0.205256	0.483425
0.740000	0.328855	0.821303	0.210127	0.490884
0.750000	0.337104	0.828442	0.215075	0.498925
0.760000	0.345423	0.835393	0.220107	0.507507
0.770000	0.353811	0.842150	0.225227	0.516576
0.780000	0.362265	0.848714	0.230440	0.526073
0.790000	0.370784	0.855088	0.235750	0.535935
0.800000	0.379366	0.861275	0.241160	0.546089
0.810000	0.388009	0.867285	0.246672	0.556461
0.820000	0.396712	0.873126	0.252290	0.566970
0.830000	0.405471	0.878807	0.258012	0.577535
0.840000	0.414287	0.884337	0.263840	0.588073
0.850000	0.423158	0.889720	0.269773	0.598498
0.860000	0.432081	0.894958	0.275809	0.608729
0.870000	0.441056	0.900051	0.281947	0.618682
0.880000	0.450082	0.904995	0.288182	0.628278
0.890000	0.459156	0.909786	0.294511	0.637441
0.900000	0.468277	0.914416	0.300929	0.646099
0.910000	0.477443	0.918877	0.307431	0.654187
0.920000	0.486654	0.923163	0.314011	0.661643
0.930000	0.495906	0.927271	0.320662	0.668412
0.940000	0.505199	0.931198	0.327376	0.674449
0.950000	0.514529	0.934947	0.334148	0.679713
0.960000	0.523897	0.938523	0.340968	0.684172
0.970000	0.533299	0.941933	0.347829	0.687805
0.980000	0.542735	0.945186	0.354721	0.690598
0.990000	0.552203	0.948293	0.361638	0.692545
1.000000	0.561700	0.951263	0.368569	0.693650
1.010000	0.571227	0.954105	0.375508	0.693927
1.020000	0.580782	0.956823	0.382445	0.693398
1.030000	0.590363	0.959423	0.389373	0.692095
1.040000	0.599970	0.961902	0.396285	0.690056
1.050000	0.609601	0.964258	0.403172	0.687328
1.060000	0.619255	0.966484	0.410029	0.683967
1.070000	0.628930	0.968575	0.416850	0.680032
1.080000	0.638626	0.970521	0.423628	0.675591
1.090000	0.648340	0.972313	0.430360	0.670713
1.100000	0.658072	0.973947	0.437041	0.665475
1.110000	0.667819	0.975418	0.443669	0.659952
1.120000	0.677580	0.976726	0.450240	0.654226
1.130000	0.687353	0.977872	0.456753	0.648376
1.140000	0.697136	0.978859	0.463207	0.642482
1.150000	0.706929	0.979695	0.469602	0.636622
1.160000	0.716730	0.980385	0.475940	0.630875
1.170000	0.726537	0.980937	0.482221	0.625315
1.180000	0.736348	0.981353	0.488447	0.620013
1.190000	0.746163	0.981635	0.494622	0.615034
1.200000	0.755980	0.981778	0.500749	0.610438
1.210000	0.765798	0.981776	0.506832	0.606283
1.220000	0.775615	0.981620	0.512876	0.602615
1.230000	0.785430	0.981294	0.518886	0.599474
1.240000	0.795241	0.980782	0.524867	0.596895
1.250000	0.805045	0.980064	0.530826	0.594900
1.260000	0.814841	0.979121	0.536768	0.593507
1.270000	0.824627	0.977940	0.542698	0.592719
1.280000	0.834399	0.976508	0.548624	0.592536
1.290000	0.844156	0.974815	0.554551	0.592943
1.300000	0.853895	0.972856	0.560485	0.593920
1.310000	0.863612	0.970634	0.566431	0.595436
1.320000	0.873306	0.968156	0.572395	0.597451
1.330000	0.882974	0.965431	0.578381	0.599918
1.340000	0.892614	0.962471	0.584395	0.602784
1.350000	0.902223	0.959288	0.590438	0.605988
1.360000	0.911799	0.955895	0.596515	0.609463
1.370000	0.921340	0.952306	0.602628	0.613139
1.380000	0.930845	0.948530	0.608779	0.616940
1.390000	0.940310	0.944576	0.614967	0.620790
1.400000	0.949736	0.940445	0.621194	0.624609
1.410000	0.959119	0.936141	0.627459	0.628318
1.420000	0.968458	0.931661	0.633760	0.631838
1.430000	0.977751	0.927003	0.640095	0.635089
1.440000	0.986997	0.922161	0.646461	0.637997
1.450000	0.996194	0.917131	0.652853	0.640489
1.460000	1.005339	0.911914	0.659269	0.642494
1.470000	1.014432	0.906509	0.665702	0.643949
1.480000	1.023469	0.900916	0.672146	0.644795
1.490000	1.032449	0.895142	0.678595	0.644978
1.500000	1.041371	0.889195	0.685043	0.644453
1.510000	1.050233	0.883082	0.691482	0.643180
1.520000	1.059032	0.876814	0.697904	0.641130
1.530000	1.067768	0.870398	0.704302	0.638280
1.540000	1.076440	0.863844	0.710667	0.634617
1.550000	1.085045	0.857160	0.716991	0.630134
1.560000	1.093583	0.850351	0.723267	0.624837
1.570000	1.102052	0.843420	0.729485	0.618738
1.580000	1.110451	0.836367	0.735639	0.611860
1.590000	1.118778	0.829190	0.741720	0.604231
1.600000	1.127034	0.821886	0.747721	0.595890
1.610000	1.135216	0.814452	0.753636	0.586883
1.620000	1.143323	0.806883	0.759457	0.577263
1.630000	1.151353	0.799174	0.765179	0.567087
1.640000	1.159306	0.791325	0.770797	0.556419
