Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
4.830000	-0.051832	0.124140	-0.040790	0.090055
4.840000	-0.050545	0.133383	-0.039848	0.098204
4.850000	-0.049165	0.142643	-0.038826	0.106219
4.860000	-0.047692	0.151919	-0.037724	0.114078
4.870000	-0.046126	0.161207	-0.036545	0.121761
4.880000	-0.044468	0.170501	-0.035290	0.129248
4.890000	-0.042716	0.179792	-0.033961	0.136525
4.900000	-0.040872	0.189071	-0.032560	0.143577
4.910000	-0.038935	0.198327	-0.031090	0.150395
4.920000	-0.036905	0.207550	-0.029553	0.156969
4.930000	-0.034784	0.216731	-0.027951	0.163294
4.940000	-0.032571	0.225861	-0.026288	0.169369
4.950000	-0.030267	0.234931	-0.024565	0.175192
4.960000	-0.027873	0.243938	-0.022785	0.180766
4.970000	-0.025388	0.252880	-0.020950	0.186097
4.980000	-0.022815	0.261755	-0.019064	0.191191
4.990000	-0.020154	0.270569	-0.017127	0.196059
5.000000	-0.017404	0.279325	-0.015143	0.200712
5.010000	-0.014567	0.288031	-0.013114	0.205164
5.020000	-0.011644	0.296694	-0.011041	0.209432
5.030000	-0.008633	0.305323	-0.008926	0.213533
5.040000	-0.005537	0.313926	-0.006770	0.217487
5.050000	-0.002355	0.322512	-0.004576	0.221316
5.060000	0.000913	0.331085	-0.002344	0.225041
5.070000	0.004267	0.339648	-0.000076	0.228686
5.080000	0.007706	0.348199	0.002229	0.232275
5.090000	0.011231	0.356736	0.004570	0.235834
5.100000	0.014841	0.365252	0.006946	0.239388
5.110000	0.018536	0.373736	0.009357	0.242960
5.120000	0.022315	0.382179	0.011805	0.246575
5.130000	0.026179	0.390569	0.014289	0.250256
5.140000	0.030126	0.398893	0.016810	0.254025
5.150000	0.034157	0.407141	0.019370	0.257903
5.160000	0.038269	0.415303	0.021969	0.261906
5.170000	0.042462	0.423372	0.024609	0.266050
5.180000	0.046736	0.431342	0.027290	0.270350
5.190000	0.051089	0.439213	0.030016	0.274814
5.200000	0.055520	0.446983	0.032787	0.279452
5.210000	0.060028	0.454655	0.035606	0.284267
5.220000	0.064613	0.462232	0.038473	0.289261
5.230000	0.069273	0.469718	0.041392	0.294433
5.240000	0.074007	0.477113	0.044362	0.299779
5.250000	0.078815	0.484421	0.047388	0.305291
5.260000	0.083695	0.491640	0.050469	0.310962
5.270000	0.088647	0.498769	0.053607	0.316777
5.280000	0.093670	0.505803	0.056805	0.322723
5.290000	0.098763	0.512738	0.060062	0.328782
5.300000	0.103924	0.519566	0.063381	0.334937
5.310000	0.109154	0.526280	0.066761	0.341165
