Time(s)	xt(m)	vt(m/s)	xb(m)	vb(m/s)
0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000061	0.012286	0.000000	0.000035
0.020000	0.000246	0.024580	0.000001	0.000206
0.030000	0.000553	0.036878	0.000005	0.000608
0.040000	0.000983	0.049174	0.000014	0.001332
0.050000	0.001536	0.061460	0.000033	0.002468
0.060000	0.002212	0.073733	0.000065	0.004097
0.070000	0.003011	0.085986	0.000117	0.006295
0.080000	0.003932	0.098217	0.000193	0.009131
0.090000	0.004975	0.110424	0.000302	0.012665
0.100000	0.006140	0.122604	0.000449	0.016948
0.110000	0.007427	0.134758	0.000643	0.022024
0.120000	0.008836	0.146886	0.000892	0.027923
0.130000	0.010365	0.158989	0.001205	0.034667
0.140000	0.012015	0.171064	0.001589	0.042268
0.150000	0.013786	0.183110	0.002053	0.050725
0.160000	0.015677	0.195122	0.002606	0.060029
0.170000	0.017688	0.207090	0.003256	0.070159
0.180000	0.019819	0.219008	0.004012	0.081083
0.190000	0.022068	0.230861	0.004880	0.092761
0.200000	0.024436	0.242638	0.005869	0.105142
0.210000	0.026921	0.254328	0.006985	0.118167
0.220000	0.029522	0.265920	0.008235	0.131769
0.230000	0.032239	0.277405	0.009622	0.145870
0.240000	0.035070	0.288778	0.011153	0.160391
0.250000	0.038014	0.300039	0.012831	0.175242
0.260000	0.041070	0.311193	0.014659	0.190333
0.270000	0.044238	0.322248	0.016638	0.205567
0.280000	0.047515	0.333218	0.018771	0.220847
0.290000	0.050902	0.344121	0.021055	0.236075
0.300000	0.054397	0.354974	0.023492	0.251153
0.310000	0.058001	0.365800	0.026077	0.265985
0.320000	0.061713	0.376619	0.028810	0.280478
0.330000	0.065534	0.387446	0.031686	0.294545
0.340000	0.069462	0.398300	0.034699	0.308102
0.350000	0.073500	0.409192	0.037846	0.321074
0.360000	0.077646	0.420127	0.041119	0.333393
0.370000	0.081902	0.431109	0.044511	0.344999
0.380000	0.086269	0.442137	0.048016	0.355843
0.390000	0.090745	0.453204	0.051625	0.365884
